Exporter,Product,QTY.(KGS)
PARAS IMPEX,GREEN PEPPER,3891
PARASSERY TRADING CO.,RICE,49350
PARAYIL EXPORTS,SESAME OIL,2792016
PARAYIL FOOD PRODUCTS P.LTD.,TAPIOCA,2186741
PAREENA FASHIONS,COTTON GARMENTS,4675
PARIMAL MANDIR,AGARBATHIES,65489
PARISONS ESTATE&INDUS.P.LTD.,TEA,152216
PARISONS FOODS PVT LTD,MAIDA,86395
PARISONS ROLLER FLOUR MILLS (P) LTD.,WHEAT,2630508
PARK CREATION,COTTON GARMENTS,3616
PARRY AGRO INDUSTRIES LTD.,TEA,917571
PARVATHI TEXTILES,COTTON GARMENTS,332
PASAT PETROCHEM,THINNER,77430
PATEL VENEERS (P) LTD.,VENEERS,13463
PATODIA OVERSEAS EXPORTS,COTTON YARN,41796
PATSPIN INDIA LTD.,COTTON YARN,1255180
PAVITHRAM,MACHINERIES,870
PAZHANGADI OIL MILLS,COCONUT OIL,71669
PAZHUPPARAMBATH FOODS,FOOD STUFFS,25154
PDS ORGANIC SPICES,TURMERIC,191074
PEACOCK FAASHIONS,COTTON GARMENTS,15583
PEARL COAST MARINE FOODS,FROZEN SQUID,222535
PEARL GLOBAL LTD.,COTTON GARMENTS,23425
PEARL IMPEX,SPARES,3650
PEARL POLYMERS LTD.,PLASTIC PRODUCTS,9054
PEECHANARI HANDICRAFTS,MACHINERIES,195
PEEKAY ROLLER FLOUR MILLS,MAIDA,669976
PEEKAY SONS INTERNATIONAL,FOOD STUFFS,205635
PEEKAY STEEL CASTING LTD.,VALVES,2079086
PEERMADE DEVELOPMENT SOCIETY,SPICES,169629
PEGADO FIXING SOLUTIONS,BUILDING MATERIALS,613975
PEGASUS INTERNATIONAL,TEA,20408
PEKAYES SEAFOOD EXPORTS,FROZEN MARINE FOODS,27830
PELO CREATIONS,COTTON GARMENTS,29741
PENGUIN COIR EXPORTS,COIR FIBER,105320
PENGUIN ENGINEERING,SPARES,4715
PENIEL CASHEW CO.,CASHEW KERNELS,286342
PENNYWORTH CLOTHING,COTTON GARMENTS,1186
PENTADILMUN P.LTD.,RICE,138531
PENVER PRODUCTS P.LTD.,FROZEN SQUID,1247170
PERAL FASHION,COTTON GARMENTS,2594
PERAMBATH EXPORTS&IMPORTS,FOOD STUFFS,79754
PERFECT BUSINESS,TEA,173830
PERFECT CARDAMOM&SPICES MKTNG.CO.P.LTD.,CARDAMOM,108599
PERFECT EXPORTERS,CHAPPALS,24155
PERINCHERRIL RUBBERS,RUBBER MATS,81000
PERLEI TEXTILES P.LTD.,COTTON GARMENTS,55891
PERUMPANKUZHIYIL EXPORTS,FOOD STUFFS,40420
PESO MARKETING P.LTD.,FOOD STUFFS,7200
PETRO TECHNICAL SUPPLIER&SERVICES,STEEL DRUMS,1975
PETROGAS SERVICES P.LTD.,CERAMIC ITEMS,2390
PHALDA ORGANIC CONSUMER PRODUCTS,SPICES,15841
PHILLIPS CARBON BLACK LTD.,CARBON BLACK,8877989
PHOENIX EXPORTS,RICE,621492
PHOENIX IMPORTS&EXPORTS,COCONUTS,28500
PHYSTRON HEALTHCARE TECHNOLOGIES,MEDICAL EQUIPMENTS,2560
PICKIT GLOBAL ENTERPRISES,MACHINERIES,7415
PIL APPARELS SOURCING,COCONUTS,13230
PILOTS SMITH INDIA P.LTD.,SPARES,6439
PIO FOOD PRODUCTS,FOOD STUFFS,30767
PIOEER BAMBOO PRODUCTS,BAMBOO MATS,250
PIONEER IMPEX,FROZEN MARINE FOODS,28000
PITAPILLIL ENGINEERING&EXPORTERS,ELECTRICAL ITEMS,3500
PITCO FOODS P.LTD.,RICE,335331
PKG FIBRES,RUBBER MATS,30050
PKM FINE FOODS&SPICES P.LTD.,ONION,40774
PKP GARMENTS,COTTON GARMENTS,5044
PLACIDUS HEALTH SOLUTIONS,LATEX GLOVES,5200
PLANET EXPORTS INDIA,FOOD STUFFS,123360
PLANT LIPIDS  LTD.,TURMERIC,5556358
PLANTRICH AGRI TECH P.LTD.,TURMERIC,809927
PLASMA P.LTD.,COTTON GARMENTS,1871
PLATINUM ENTERPRISE,HONEY,15049
POABS ENTERPRISES,TEA,438453
POABS EXPORTS,TEA,75296
POBJI EMPORIUM,RUBBER MATS,1210061
POCS INTERNATIONAL FOOD STUFF TRADING,FOOD STUFFS,203425
POHOOMALS EXPORTS P. LTD.,RUBBER MATS,37728
POLY CAST INDUSTRIES,PLASTIC PRODUCTS,1687
POMONA EXPORTS,FOOD STUFFS,33680
PONNU ENTERPRISES,FOOD STUFFS,15000
POOJA EXPORTS,COCONUTS,10550
POOJA INDUSTRIES,INDUSTRIAL PRODUCTS,15544
POOJA TRADERS,SPICES,34824
POOJA TRADING COMPANY,RICE,304065
POOLAKUNDAN EXPORTS,COCONUTS,141500
POONGODHAI TEXTILES,COTTON GARMENTS,4259
POONIYIL COIR INDUSTRIES,COIR YARN,5500
POOPPALLY COIR MILLS,RUBBER MATS,1717956
POPEES BABYCARE PRODUCTS P.LTD.,COTTON GARMENTS,111
POPPYS KNITWEAR,COTTON GARMENTS,156
POPULAR COIR MILLS,COIR MATS,14258
POPULAR FOOD PRODUCTS,RICE,655601
POPULAR INDUSTRIES,CANDLE WAX,191280
POPULAR OFFSET PRINTERS,PRINTED MATERIALS,6100
POTHAN & CO.,FROZEN MARINE FOODS,94156
POWEL & BARTLETT,RUBBER MATS,82771
POYILAKADA FISHERIES,FROZEN SHRIMPS,592506
PRABHA EXPORTERS,COTTON GARMENTS,7200
PRABHA GARMENTS,COTTON GARMENTS,1438
PRABHA SPECIALITIES,GYPSUM,200
PRABHATH TEA MART,TEA,2415
PRAISE EXPORTS,FOOD STUFFS,28000
PRAKASH CASHEW CO.,CASHEW KERNELS,8225
PRAKASH COTEX INDIA LLP,DIAPERS,52446
PRAKASH EXPORTS,COTTON GARMENTS,86536
PRAMEELA GARMENTS,COTTON GARMENTS,450
PRAMOD TIMBERS,ROSEWOOD PRODUCTS,22972
PRANAV APPARELS,COTTON GARMENTS,3564
PRANAV FASHION,COTTON GARMENTS,6281
PRANAV KNIT FASHIONS,COTTON GARMENTS,1993
PRASAD ENTERPRISES,GENERAL CARGO,165
PRASANTHI CASHEW CO.,CASHEW KERNELS,722907
PRATHISHTA WVG. & KNITTING CO. (P) LTD.,COTTON GOODS,160590
PRATIK EXIM,COTTON GARMENTS,2432
PRATIK HOSIERY,COTTON GARMENTS,2615
PRAYAG EXPORTS,FROZEN SQUID,780500
PRECISION ADHESIVE TAPES P.LTD.,COCONUTS,28400
PRECOT MERDIAN LTD.,COTTON YARN,2162766
PREETHI AGRO TECH,COIR FIBER,1966807
PREM TEXTILES INTERNATIONAL,COTTON GOODS,126094
PREMA ENGINEERING,SPARES,975
PREMIER AGRO PRODUCTS(P)LTD.,MAIDA,3291845
PREMIER COTTON TEXTILES,COTTON YARN,117833
PREMIER EXPORTS INTERNATIONAL,FROZEN SQUID,1044550
PREMIER KNIT,COTTON GARMENTS,6677
PREMIER KNITS APPAREL,COTTON GARMENTS,14875
PREMIER MARINE ENTERPRISES,FROZEN MARINE FOODS,202489
PREMIER MARINE EXPORTS,FROZEN SQUID,153065
PREMIER MARINE FOODS,FROZEN SQUID,3831341
PREMIER MARINE INDUSTRIES,FROZEN MARINE FOODS,25200
PREMIER MILLS LTD.,COTTON YARN,199560
PREMIER SEAFOODS EXIM LTD.,FROZEN SQUID,1815791
"PREMIER SPG.& WVG.MILLS P,LTD.",COTTON YARN,27676
PREMIUM RUBBER TECH INDUSTRIES,TYRE RETREADING MATERIALS,5592
PREMS INCORPORATES,RUBBER MATS,120005
PRESTIGE BUSINESS GROUP,FOOD STUFFS,102525
PRIIS TRADIG COMPANY,HEALTH ITEMS,5280
PRIMA EXPORTS,FROZEN MARINE FOODS,158494
PRIMA PLASTICS LTD.,PLASTIC PRODUCTS,20444
PRIMA PRODUCTS P. LTD.,COTTON YARN,21919
PRIMAC KNIT WEAR,COTTON GARMENTS,2727
PRIMACY INDUSTRIES LTD.,COTTON GARMENTS,2992
PRIME EXPORTS,RICE,319311
PRIME GLOBAL INDUSTRIES PVT LTD,COTTON GARMENTS,11497
PRIME LINKS GLOBAL,ELECTRICAL ITEMS,11150
PRIME METAL BUILDING SYSTEM,MACHINERIES,255696
PRIME OVERSEAS GARMENTS P.LTD.,COTTON GARMENTS,1013
PRIME STAR FASHION,COTTON GARMENTS,4568
PRIME TRADE EXPORTS LLP,COCONUTS,13500
PRIME TRADING COMPANY,SPARES,864
PRIMERO ENTERPRISES,PIPE FITTINGS,160
PRIMO FASHION,COTTON GARMENTS,11492
PRIMUS GLOVES P.LTD.,SURGICAL GLOVES,270718
PRINT IN PROCESS,PRINTED MATERIALS,311
PRISM APPARLES,COTTON GARMENTS,18686
PRISMA GARMENTS,COTTON GARMENTS,51166
PRIYA EXPORTS,RICE,737594
PRIYADHARSHINI EXPORTS,COTTON GARMENTS,14259
PRO KNITS,COTTON GARMENTS,39662
PROCESS INSTRUMENTATION&ENGINEERS,SPARES,255
PROFAND VAYALAT MARINE EXPORTS,FROZEN SQUID,7474790
PROFICIENT AUTOMATION & CONTROLS,SPARES,9134
PROJECT GARMENTS(P)LTD.,COTTON GARMENTS,15756
PROMISE EXPORTS,COCONUTS,28500
PROMO TEX,COTTON GARMENTS,25027
PROMPT EXPORTS,TEA,8624
PROMPT TRADING COMPANY,COTTON GOODS,1190
PROPEL INDUSTRIES,MACHINERIES,22000
PROSPER EXPORTS,COTTON GARMENTS,62292
PROTECH APPLIANCES P.LTD.,SODA MAKER,59495
PROTECH ORGAN FOODS,FROZEN YELLOW TUNA,949827
PROTOPOD INDUSTRIES,GIFT BASKET,387
PSG EXPORTS,COIR FIBER,2381670
PSSVN AGRO CORPORATION,SPICES,54318
PSV FIBRES,COIR GEO FABRICS,7417
PUDUSSERY HARDWARES,SPARES,5720
PULLYES CENTRE,MACHINERIES,908
PUNJAB RICE LAND P.LTD.,RICE,96000
PURAPPADATHIL EXPORTERS P.LTD.,SPICES,103339
PURETOUCH SPA HELTH,GENERATOR,1770
PUTHIYAPARAMBIL EXPORTERS,FOOD STUFFS,12414
PYARE LAL FOAMS PVT LTD,RUBBERISED COIR MATRESSES,58770
PYARY PRODUCTS,SOAP,2258010
PYNADATH IMPEX  P.LTD.,SESAME OIL,3283
QFROZ TRADES P.LTD.,TAPIOCA,312278
QUAD 1,MACHINERIES,1380
QUADRAGEN VETHEALTH P.LTD.,ANIMAL PRODUCTS,5562
QUALIMED SYSTEMS,MEDICAL EQUIPMENTS,6990
QUALITY CASUALS,COTTON GARMENTS,7938
QUALITY DENTAL LAB,LAB EQUIPMENTS,21
QUALITY FOOD PRODUCTS,FOOD STUFFS,16214
QUALITY GLASS TRADING LLP,GLASS,4731
QUALITY KNIT WEARS P. LTD.,COTTON GARMENTS,31740
QUARKS ENGINEERING P.LTD.,MACHINERIES,10182
QUICK SILVER,RUBBER MATS,21152
R&S EXPORTS,COTTON GARMENTS,2670
R.B.G.TRADING CORPRATION P.LTD.,SPICES,423400
R.C. EXIM,COCONUTS,170850
R.F. EXPORTS,FROZEN SQUID,3614404
R.F.TRADING CO.,COIR FIBER,138900
R.G. APPARELS,COTTON GARMENTS,8586
R.I.ENTERPRISES P.LTD.,COTTON GARMENTS,6818
R.K. AGENCIES,COCONUTS,28500
R.K. COTTONS,COTTON GARMENTS,9493
R.K.GANAPATHY CHETTIAR,GHEE,1397757
R.K.KNITINGS&SONS,COTTON GARMENTS,3705
R.K.KNITWEAR,COTTON GARMENTS,10004
R.KNIT APPARELS,COTTON GARMENTS,3705
R.L. EXIM INDIA,TEA,45337
R.L. KHANNA & CO. (OVERSEAS),RUBBER MATS,3727123
R.P. TRADERS AND CO.,COIR FIBER,1512020
R.R.BUSINESS GROUP,RICE,26000
R.R.EXIM,COCONUTS,28000
R.R.FRESH FARMS,COCONUTS,56120
R.R.INTERNATIONAL,DRIED SHRIMPS,1220
R.S.A MARINES,FROZEN SHRIMPS,1188645
R.T.INOVATIONS,RUBBER MATS,464
R.T.R.GARMENTS,COTTON GARMENTS,33210
R.V.COIRS,COIR FIBER,994990
RAAGAM EXPORTS,COTTON GARMENTS,18253
RAAK INTERNATIONAL,FOOD STUFFS,41634
RABIA SEA FOODS,FROZEN MARINE FOODS,299540
RABITHA EXPORTS,RUBBER MATS,58675
RABWIN INDUSTRIES,VALVES,4586
RACORS,PUMPS,30783
RADHAS AYURVEDIC SOAP WORKS,SOAP,4221
RAENCO MILLS P.LTD.,COTTON GARMENTS,9216
RAFAAH EXPORTS,FOOD STUFFS,43000
RAFT GARMENTS,COTTON GARMENTS,14400
RAGHUNATH PRASAD SATPATHY,AGARBATHIES,380
RAHANAS TRADING,COTTON GARMENTS,3382
RAIQA EXPORTS,COTTON GARMENTS,6573
RAJ EXPORTS & TRADERS,COTTON GOODS,118996
RAJ FOOD PROCESSORS,CASHEW KERNELS,15000
RAJ INTERNATIONAL,SPORTS ARTICLES,111347
RAJ OVERSEAS,NYLON GOODS,113214
RAJA ANNAMALAI TEX,COTTON GARMENTS,60
RAJAGIRI HEALTH CARE AND EDUCATION,NOVAMAX,116894
RAJAH HEALTH ACRES P.LTD.,HAIR OIL,43
RAJAMMA AGRO PRODUCTS,SPICES,66030
RAJAN TECHNO CAST P.LTD.,VALVES,59279
RAJANI TEXTILES,COTTON GOODS,690
RAJAS EMPORIUM,COTTON GARMENTS,2274
RAJASREE TEXTILES,COTTON GARMENTS,3619
RAJASS TECHNOLOGIES,MACHINERIES,3411
RAJEEB ENTERPRISES,COCONUTS,28000
RAJESH AGENCIES,TEA,33600
RAJESWARI TEXTILES,COTTON GOODS,1793
RAJKUMAR IMPEX P.LTD.,COTTON GOODS,19315
RAJKUMAR TEX,COTTON GARMENTS,8806
RAJPRIYA EXPORTS,COTTON GARMENTS,15306
RAJSHREE KNITS,COTTON GARMENTS,24973
RAJSUJEE INTERNATIONAL,COTTON GARMENTS,32414
RAKSHA APPARELS&EXPORTERS,COTTON GARMENTS,12647
RAKSHAN COOLING TOWERS,MACHINERIES,2680
RALI AYURVEDIC,AYURVEDIC PRODUCTS,797
RAM COIR MILLS,RUBBER MATS,4509927
RAMAKA TRADERS,RICE,63554
RAMESH EXPORTS LTD.,COFFEE,1192477
RAMESH FLOWERS P.LTD.,DRY FLOWERS,404
RAMMU CREATIONS,COTTON GARMENTS,10067
RANANI S FIRETECH,OVEN,2093
RANI FOOD PRODUCTS,FROZEN MARINE FOODS,39006
RANJINI TEXTILES,COTTON GOODS,9390
RAPHA CASHEW EXPORTS,CASHEW KERNELS,47250
RAPID SOLUTION,MACHINERIES,3380
RAPTURE INDIA FOOTCARE CO.P.LTD.,CHAPPALS,15516
RAR COIR INDUSTRIES,COIR FIBER,112000
RASHLINK TRAIDING,COTTON GARMENTS,5380
"RASIM EXPORTS P.LTD,.",COTTON GARMENTS,745
RAVI GARMENTS,COTTON GARMENTS,29636
RAVI INTERNATIONAL,COTTON GARMENTS,21942
RAY-HANS PRECISION TOOLS P.LTD.,SPARES,911
READY MADE GARMENTS,COTTON GARMENTS,5009
REAL ELEPHANT,HANDICRAFTS,15500
REAL TEXTILES,COTTON GARMENTS,6834
REBELA NUTRI  FOODEE,FOOD STUFFS,40872
RED CASPER,COTTON GARMENTS,12529
RED STONE KNITWEAR,COTTON GARMENTS,646
REDSEA FOODS EXPORTS,TAPIOCA,76000
REEJA FOODS,COCONUT OIL,7284
REETHA EXPORTS,COTTON GARMENTS,793
REETHVIK INT,COTTON GARMENTS,12549
REGAL EXPORTS,RUBBER MATS,70586
REGAL FOODS&BEVERAGES,FOOD STUFFS,13218
REGIO FOODS P.LTD.,FROZEN MARINE FOODS,664000
REGIONAL AGRO INDSTL.DEVELOPMENT CO.OP.OF KERALA L,FOOD STUFFS,1250
REIA FASHIONS,COTTON GOODS,279685
REJOICE GARMENTS,COTTON GARMENTS,3311
RELAX AGENCIES,MOP,781347
RELISH CUSTOM FOOD,TAPIOCA,49516
RELISH FOODS,RICE,155830
REMMY SUSTRATES INDIA P.LTD.,CURLED COIR,36560126
RENAISANCE CLOTHING CO.,COTTON GARMENTS,95
RENO VENEERS,RUBBER MATS,1465086
RENOLD CHAIN INDIA P.LTD.,SPARES,6641
RESOURCE INC,COTTON GARMENTS,14393
RESOURZBURG,COTTON GARMENTS,199324
RGR KNITWEAR,COTTON GARMENTS,18478
RHYTHEM EXPORTS,COTTON GARMENTS,6830
RHYTHEM KNIT INDIA,COTTON GARMENTS,85345
RHYTHOM COMMODITIES,COCONUTS,27950
RICE AND FLAVOURS LLP,RICE,558359
RICE TECH AGRO MILLS,RICE,514182
RICH COTTON,COTTON GARMENTS,9324
RICH FABS,COTTON GARMENTS,2143
RIDHA FASHIONS,COTTON GARMENTS,9186
RIEA FASHIONS,COTTON GARMENTS,14400
RIFAS FRAGRANCES P.LTD.,PERFUME,981
RIGHT GOODS,COCONUTS,53725
RIGID FOUNDATIONS,BUILDING MATERIALS,56600
RIGIO FOOD P. LTD,FOOD STUFFS,21919
RISHI FIBC SOLUTIONS P.LTD.,FLEXI TANK,120406
RISHIS WELLNESS AND MANAGEMENT,AYURVEDIC PRODUCTS,1345
RISWAN EXPORTS,COCONUTS,49098
RITHAM FASHION,COTTON GARMENTS,68126
RITHANYAA EXPORTS P.LTD.,COTTON GARMENTS,993
RITZ SPINNING MILLS,COTTON YARN,39008
RIVER BAY INTERNATIONAL,COTTON GARMENTS,2392
RIVER GREEN EXPORTS,CASHEW KERNELS,60000
RIVIERA GARMENTS,COTTON GARMENTS,4761
RIVIERA INTL.,COTTON GARMENTS,9840
ROAR RETAIL,COTTON GOODS,3924
ROCO CREATION,COTTON GARMENTS,5165
ROCO WORLD,RUBBER MATS,785750
ROHINTH INC.,COTTON GARMENTS,3200
ROLEX OIL MILL,COCONUT OIL,39135
ROLLING INDUSTRIES,SPARES,18
ROOSTER TRADERS,COTTON GARMENTS,266
ROOT IMPEX,FOOD STUFFS,1028783
ROOTS IMPEX,COTTON GARMENTS,41558
ROOTS INDUSTRIES PVT. LTD.,MACHINERIES,12304
ROOTS MULTI CLEAN LTD.,SPARES,7987
ROSE IND FOOTWEARS,CHAPPALS,94360
ROSHAN EXPORTS,COTTON GARMENTS,1083
ROSHAN FOOD EXPORTS P.LTD.,FROZEN SQUID,243935
ROSHAN GARMENTS,COTTON GOODS,158522
ROSHIQ MANUFACTURIES,MACHINERIES,1648
ROTO DYNAMIC,POUCHES,3570
ROTOGRAPHICS,POUCHES,90791
ROY CASHEW PRODUCTS,CASHEW KERNELS,210326
ROYAL APPARELS,COTTON GARMENTS,1414
ROYAL BALAJI ASSOCIATES,COCONUTS,84558
ROYAL BRAND INTERNATIONAL EXPORTERS,RICE,935882
ROYAL CLASSIC MILLS (P)LTD.,COTTON GARMENTS,633
ROYAL CLOTHING COMPANY,COTTON GOODS,305513
ROYAL EXPORTS,FOOD STUFFS,113910
ROYAL FOOD EXPORTERS,FOOD STUFFS,94626
ROYAL GARMENTS P. LTD.,GOWN,3615
ROYAL INDIA ENTERPRISES,JAGGERY,30685
ROYAL KALAN,AYURVEDIC PRODUCTS,1234
ROYAL LATEX,NATURAL RUBBER,1872760
ROYAL MALABAR FOODS P.LTD.,FOOD STUFFS,291096
ROYAL MARINE,FROZEN SQUID,777747
ROYAL OCEANS,FROZEN MARINE FOODS,85700
ROYAL PLASTICS,PLASTIC PRODUCTS,4659
ROYAL RUBBERS,NATURAL RUBBER,90400
ROYALE EDIBLE,COCONUT OIL,83987
ROYALS INTERNATIONAL,COIR FIBER,1861530
RPS EXPORTS,COTTON GARMENTS,372
RSM AUTOKAST LTD.,BRAKE DRUMS,4672
RUBBER FIELD,RUBBER MATS,874793
RUBBER O MALABAR,CONVEYOR BELT,82029
RUBBER TECH,RUBBER MATS,1361084
RUBFILA INTERNATIONAL LTD.,LATEX RUBBER THREAD,2247511
RUBY FASHION,COTTON GARMENTS,86806
RUCHI FOODS,FOOD STUFFS,158152
RUCHI INTERNATIONAL LTD.,FOOD STUFFS,14265
RURAL COIR INDUSTRIES,COIR MATS,19917
RYTHUM KNIT CREATIONS,COTTON GARMENTS,62702
S&E TRADING ,CURRY POWDER,5435
S.A.APPARELS INC.,COTTON GARMENTS,13144
S.A.CASHEW,CASHEW KERNELS,201750
S.A.GARMENTS,COTTON GOODS,7560
S.C.INTERNATIONAL,TYRE RETREADING MACHINE,109749
S.CHELLIAH CHETTIAR,FOOD STUFFS,9996
S.D. AGENCIES,FOOD STUFFS,14071
S.D.PHARMACY P.LTD.,GENERAL CARGO,1333
S.H.MARINE EXIM,FROZEN YELLOW TUNA,2346509
S.J.F. EXPORTS,COTTON GARMENTS,7422
S.K. INTERNATIONAL,GENERAL CARGO,8689
S.K.EXPORTS,COTTON GARMENTS,581
S.K.FASHION WEAR,COTTON GARMENTS,9953
S.L.K.FOOD PROCESSING,FOOD STUFFS,23100
S.L.N.COFFEE P.LTD.,INSTANT COFFEE,1790569
S.L.S.EXPORTS P.LTD.,FROZEN SQUID,2052069
S.M. APPARELS,COTTON GARMENTS,156256
S.M.FASHION WEAR,COTTON GOODS,572590
S.M.KNITS,COTTON GARMENTS,6281
S.M.R. PLANTATION P. LTD.,NATURAL RUBBER,259200
S.M.R.EXPORTS,COTTON GARMENTS,29161
S.N. GARMENTS,COTTON GARMENTS,522
S.N.A.OUSHADASALA P.LTD.,DHANWANTHARAM THAILAM,3886
S.N.CASHEW INTERNATIONAL,CASHEW KERNELS,187250
S.P. APPARELS,COTTON GARMENTS,8968
S.P.K.P. TEX,COTTON GARMENTS,639
S.P.L.TEXTILES,COTTON GOODS,26714
S.P.V.DESIGNS,RUBBER MATS,14535
S.R. & SONS,BOOKS,4061
S.R.G.APPARELS P.LTD.,COTTON GARMENTS,10723
S.S.APPARELS,COTTON GARMENTS,39814
S.V. PRODUCTS,SOAP,333275
S.W.EXIM,COCONUTS,56500
SAAB AND SHAH,SPARES,2408
SAAB ENGINEERING,VALVES,139870
SAAD N FARAJ INTERNATIONAL,FOOD STUFFS,11321
SAAI KUMARAN MILLS,COTTON GARMENTS,1086
SAANVI EXPORTS,RUBBER MATS,85817
SAAZ INTERNAIONAL,COTTON GARMENTS,12639
SABA IMPEX,COCONUTS,106650
SABARI OVERSEAS PVT LTD,TEA,149245
SABITH A.E.,COCONUTS,111800
SACH SOOSHA CREATIONS,COTTON GOODS,7624
SACS FOODS,PEANUTS,162460
SADDLES INC.,CAR SEAT COVER,25260
SADHA EXPORTS,CASHEW KERNELS,90000
SAFA ENTERPRISES,FROZEN SHRIMPS,439792
SAFE PANEL INDUSTRY P.LTD.,PLYWOOD,27555
SAFE SHIELD INDIA RUBBER PRODUCE P.LTD.,SURGICAL GLOVES,92519
SAFERA FOOD INTERNATIONAL,FROZEN SQUID,1281479
SAFEX EXPORTS,COTTON GARMENTS,11078
SAFFRON APPARELS,COTTON GARMENTS,5779
SAFIL INDUSTRIES,FILTER ELEMENT,41043
SAFRON APPAREL,COTTON GARMENTS,6934
SAI EXPORT ENTERPRISES,CASHEW KERNELS,457112
SAI INTERNATIONL TRADING COMPANY,RICE,80606
SAI KRISHNA PLASTICS,PLASTIC PRODUCTS,10807
SAI LAKSHMI COTTON MILLS,COTTON GOODS,12918
SAIL INTERLINK,COTTON GARMENTS,914
SAINA EXPORTS,RUBBER MATS,169426
SAINT GOBAIN INDIA P.LTD.,REFRACTORY MATERIALS,11577170
SAIRAM EXPORTS,COCONUTS,28000
SAIT NAGJEE PURUSHOTHAM & CO.LTD.,UMBRELLA,1240
SAIT VENTURES,COTTON GARMENTS,2302
SAKSON & SAKSON,RUBBER PRODUCTS,374
SAKTHEEDHARAN D.K.,COTTON GARMENTS,2832
SAKTHI AUTO ANCILLARY P.LTD.,SPARES,88373
SAKTHI COIR EXPORTS,COIR FIBER,102290
SAKTHI GANESH TEXTILES,COTTON GOODS,3070
SAKTHI INFRA TEX PVT LTD,COTTON GARMENTS,38218
SAKTHI KNITTING LTD.,COTTON GARMENTS,25817
SAKTHI POLYMERS,PVC FITTINGS,247114
SAKTHI SUGARS LTD.,SOYA EXTRACT,2474750
SAKTHIDARA GARMENT,COTTON GARMENTS,4487
SAKTHIDHARA TEXTILES,COTTON GARMENTS,26624
SALFA CHEMICALS,SULPHUR POWDER,456335
SALMA EXPORTS,FOOD STUFFS,3747
SALONA COTSPIN LTD.,COTTON YARN,21546
SALVIA EXPORTS,PAPER BAGS,2405
SALZER ELECTRONICS LTD.,SWITCHES,174397
SAM PACKAGING INNOVATIONS P.LTD.,PACKING MATERIALS,3642
SAM TURBO INDUSTRY,MACHINERIES,16
SAMAN TEA,TEA,13330
SAMEX INDIA P.LTD.,CARDAMOM,593475
SAMI LABS LTD.,OLEORESINS OF SPICES,1198
SAMPAT & CO.,CARDAMOM,4000
SAMPREET CASTINGS P.LTD.,STEEL CASTINGS,1367
SAMRAJ WHOLESOMELIVING P.LTD.,COCONUTS,83700
SAMSONS ENGINEERINGS,MACHINERIES,440
SAMYS INTERNATIONAL,COTTON GOODS,10826
SAMYUKTHA FASHIONS,COTTON GARMENTS,934
SAN EXPORTS,COTTON GARMENTS,3851
SAN MARINE EXPORTS,FROZEN SQUID,924600
SAN TEX INC.,COTTON GARMENTS,17453
SANCE LABORATORIES P.LTD.,SANCEPH-500,165628
SANDHYA AQUA EXPORTS PVT LTD,FROZEN SHRIMPS,64000
SANGEETHA CREATIONS,COTTON GARMENTS,6942
SANGEETHA KNITS FASHION,COTTON GARMENTS,1746
SANGITHA TEXTILES,COTTON GARMENTS,3102
SANIYA EXPORTS,COSMETIC ITEMS,97999
SANJEEVNI AYU PHARMACY,AYURVEDIC PRODUCTS,700
SANJOE BOOK STALL&RELIGIOUS ARTICLES,BOOKS,1825
SANPREET CASTINGS,STEEL CASTINGS,623
SANREA HEALTH CARE P.LTD.,LATEX GLOVES,30318
SANTHA CASHEW,CASHEW KERNELS,45135
SANTHI MANDIRAM PHARM,AYURVEDIC MEDICINES,1800
SANTHIGIRI ASHRAM,RUBBER MATS,91778
SANTHOME LATEX ENTERPRISES,NATURAL RUBBER,316500
SANTOSH MAIZE & INDUSTRIES LTD.,PLYWOOD,68000
SANU EXPORTERS,PLYWOOD,192000
SAPHIRE EXPORTS,FOOD STUFFS,70640
SAPPHERO,COTTON GARMENTS,2211
SARA CREATIONS,COTTON GARMENTS,3944
SARA EXPORTS,FOOD STUFFS,72723
SARADA KNITS INTERNATIONAL,COTTON GARMENTS,5870
SARAL HOME,HOME APPLIANCES,290
SARASWATHI METAL INDUSTRIES,SPARES,20749
SARASWATHI METAL WORKS,SPARES,10026
SARATHY EXPORT FABRICS,COTTON GOODS,298835
SARAVANA AGENCY,FOOD STUFFS,6712
SARAVANA GARMENTS,COTTON GARMENTS,3750
SARAVANA KNIT WEAR,COTTON GARMENTS,19346
SARIA HANDICRAFTS,HANDICRAFTS,3946
SARKAR HOLDING P.LTD.,PLYWOOD,380700
SARLA HANDICRAFT P.LTD.,RUBBER MATS,57935
SARVA GROUP GLOBAL,FANCY ITEMS,11
SARWAM NATURAL P.LTD.,SPICES,198651
SAT LINEN,COTTON GOODS,28379
SATCHA TEXTILES,COTTON GOODS,79981
SATHISH  FABRICS,COTTON GARMENTS,2890
SATURN EXPORTS,COTTON GARMENTS,4725
SATYAM COIR PRODUCTS,COIR FIBER,13751860
SATYAM EXPORTS,AGRICULTURAL MACHINERY & PARTS,13770
SATYEN EXPORTS,AGRICULTURAL MACHINERY & PARTS,71859
SAUDAGAR ENTERPRISES,COTTON GARMENTS,7200
SAURAV ENTERPRISES,PLYWOOD,3978428
SAVA INTERNATIONAL,COTTON GARMENTS,3593
SAWIN KNIT WEAR,COTTON GOODS,79825
