Exporter,Product,QTY.(KGS)
GOLDEN SPENCER TRADING,PICKLES,39607
GOLDEN STAR EXPORTS,FOOD STUFFS,40864
GOLDEN TEA MANUFACTURES,TEA,25041
GOLDEN WOOD INDUSTRIES,PLYWOOD,84600
GOOD EARTH ORGANIC,TURMERIC,130362
GOOD MORNING COIR MILLS,COIR MATS,7801
GOOD MORNING EXPORTS,COTTON GOODS,6367
GOODWILL APPARELS,COTTON GARMENTS,2009
GOODWILL COIR MFG. CO.,RUBBER MATS,91690
GOODWILL FABRICS,COTTON GOODS,33030
GOODWIND TECHNOLOGIES P.LTD.,ELECTRICAL ITEMS,740
GOPAL REFINERIES&OIL MILLS,RICE,185245
GOPALDAS EXPORTS,COTTON GARMENTS,2308
GORLAN INDIA SWITCHGEARS P.LTD.;,VALVES,10844
GORLAND,VALVES,21329
GOSREE DRY FOODS,FOOD STUFFS,5061
GOUTHAM KNIT GARMENTS,COTTON GOODS,38708
GOWTHAM KNIT GARMENTS,COTTON GOODS,16084
GR CARBON P.LTD.,ACTIVATED CARBON,36086
GRACE INDUSTRIES,TAPE,4800
GRACE INTERNATIONAL,COTTON GOODS,5222
GRACIOUS COFFEE P.LTD.,GREEN COFFEE,2789200
GRADE ONE,FOOD STUFFS,25929
GRAIN N GRACE FOOD INGREDIENTS P. LTD.,FOOD STUFFS,252194
GRAIN.N. GRACE FOOD,FOOD STUFFS,13584
GRAND INTERNATIONAL EXPORTERS,TAPIOCA CHIPS,155857
GRAND MARINE FOODS,FROZEN SQUID,2872575
GRAND PEARL EXPORTS,FROZEN SQUID,179082
GRANDMAS FOOD PRODUCTS,RICE,719376
GRANDNEUR FASHION,COTTON GOODS,15751
GRANDWELL SPORTING GOODS (P).LTD.,SPORTS ARTICLES,19204
GRANICERA,TILES,238500
GRANOPLAST,KITCHENWARE,21481
GRASP APPARELS,COTTON GOODS,306
GRASS GREEN CLOTHING,COTTON GOODS,47034
GREAT INDIAN TEXTILES,COTTON GOODS,15486
GREAT REEAGRO,FOOD STUFFS,550
GREAT WIN EXPORTS,FROZEN MARINE FOODS,214750
GREATER INDIA ENTERPRISES,MACHINERIES,10687
GREEN AGREVOLUTION PRIVATE LIMITED,FOOD STUFFS,773088
GREEN CHANNEL EXPORTS,TEA,12423
GREEN COIR HUB,JUTE FLOOR COVERING,841653
GREEN COLLARS ECO SOLUTIONS P.LTD.,COCONUT SHELLS\CUPS,338648
GREEN DAY,CHILLIES,10498
GREEN EARTH PRODUCTS,MACHINERIES,1004
GREEN EXPERTS,WATER TREATMENT MACHINERIES,1780
GREEN FASHIONS,COTTON GARMENTS,3456
GREEN FIELD APPARELS,COTTON GOODS,16016
GREEN FIELD INDUSTRIES,COTTON GARMENTS,1869
GREEN FOOD PRODUCTS,FOOD STUFFS,30478
GREEN GRASS CLOTHING,COTTON GARMENTS,376
GREEN INDIA EXPORTS,COCONUTS,392460
GREEN INDIA TEXTILES,COTTON GOODS,30500
GREEN INTERNATIONAL FORIEGN TRADING,COCONUTS,27640
GREEN LEAF EXPORTS,LEMONGRASS OIL,87321
GREEN LEAVES & MACHINES P.LTD.,DUST COLLECTORS,6331
GREEN MART,BANANA,23934
GREEN METHOD ENGINEERING P.LTD.,SPARES,7750
GREEN METRO INTERNATIONAL,FOOD STUFFS,222040
GREEN ROOT DRINKS,NANNARI/GINGER SYRUP,4222
GREEN SHIP EXPORTS,COTTON GARMENTS,540
GREEN SQUARE,COCONUTS,27000
GREEN VALLEY CONDIMENTS,FOOD STUFFS,109227
GREEN VICTORY,AGRICULTURAL MACHINERY & PARTS,630
GREEN WATER SCIENCE,WATER TREATMENT MACHINERIES,31000
GREEN WIN EXIM,FOOD STUFFS,27000
GREEN WORLD COIR EXPORTS,COIR PITH,182000
GREENDAY EXPORTS AND FARMS PVT LTD,SPICES,22590
"GREENER P. LTD.,",COTTON GOODS,19095
GREENFIELD  CHEMICALS & FOOTWEARS,SHOES,7165
GREENFIELD INDUSTRIES,COTTON GOODS,113676
GREENICH TRADING,CHAPPALS,1961
GREENKERA,SPICES,1862
GREENLAND FASHION,COTTON GOODS,4732
GREENLAND PARTICLE BOARD P.LTD.,PLYWOOD,44825
GREENLAND RUBBERS,RUBBER MATS,360515
GREENLEAF EXTRACTIONS PVT LTD,PEPPER,201267
GREENLY IMPORTS&EXPORTS P.LTD.,COCONUTS,56860
GREENS FOOD PRODUCTS,FOOD STUFFS,15000
GREENVIRO GLOBAL P.LTD.,GENERAL CARGO,54068
GREENWAY CLOTHING,COTTON GOODS,174652
GREENWAY EXIMS,COTTON GOODS,115468
GREENWICH TRADING,CHAPPALS,3175
GREETINGS KNITWEAR,COTTON GOODS,354357
GRISHAM MACHINE MANUFACTURING INDUSTRY.,CHAPATHI MAKER,5010
GROWMORE ENTERPRISES,GENERATOR,27482
GROYYO,COTTON GOODS,7349
GST CORPORATION,SURGICAL GLOVES,43355
GTN ENGINEERING INDIA LTD.,VALVES,53055
GUARDIAN CONTROLS LTD.,VALVES,24163
GULLFOSS TRADING CO.,COTTON GOODS,812
GUNBOW TRADING CO.,COTTON GOODS,3109
GUPTA & CO.,COTTON GARMENTS,1261
GURU RAGHAVENDARA TEXTILES,COTTON GOODS,2253
GURU RAGHUV INTERNAITONAL,COTTON GOODS,39738
GURU TEX,COCONUTS,57000
GUS CLOTHING CO.,COTTON GOODS,512514
H & V ADANCED MATERIALS(I)P.LTD.,GLASS FIBRE,239604
H.A.DESIGN,COTTON GARMENTS,8830
H.H.VENTURES,COTTON GOODS,13507
H.P.VALVES AND FITTINGS,VALVES,160
H.T. FOODS P.LTD.,FROZEN SQUID,1594353
H1-Q AGRO FOODS,FOOD STUFFS,6769
HAAD EXPORTS,FOOD STUFFS,57723
HAANI HOLDINGS P.LTD.,MACHINERIES,9909
HABEN ENTERPRISES,COCONUTS,28050
HAFEEN MARKET P.LTD.,SPARES,18589
HAILSTONE INNOVATIONS,MACHINERIES,5759
HAIMA POLYMERS P.LTD.,RUBBER MATS,25700
HALE PHARMACEUTICALS,SURGICAL GLOVES,107042
HAMADRI TRADERS,RICE,24000
HAMEED ESTATE,GENERAL CARGO,198
HAMZA CARPET,SILK CARPETS,13097
HAMZA KOYA & CO.,HUKA PIPES,27058
HANDICRAFTS MUSEUM,HANDICRAFTS,160
HANKOOK LATEX P. LTD.,LATEX PINCORE,49994
HANNA EXPORTS,CLEANING LIQUID,14250
HAREESHKUMAR SUGATHAN,COCONUTS,84200
HARI OM TRADERS,COCONUTS,168465
HARIDAS NANJI  &  SONS,SURGICAL GOODS,30609
HARIKRISH AGENCIES&MANUFACTURES,SPARES,2824
HARINI FIBRES,TEXTILE MACHINERY,905
HARISH COCONUT PRODUCTS,COIR PITH,11112253
HARISHINI TRENDZ,COTTON GARMENTS,2201
HARRISONS EXPORTS,COTTON GOODS,1043
HARRISONS MALAYALAM LTD.,TEA,3375708
HARROW EXPORTS,COTTON GOODS,200
HARSHA EXPORTS,COCONUTS,28700
HARSHINI GARMENTS,COTTON GARMENTS,636
HASINI FASHION,COTTON GOODS,30342
HAVELLS INDIA LTD.,ELECTRICAL ITEMS,15386
HAWF ASSOCIATES,COTTON GOODS,5537
HAWKES EYE EXPORTS,FOOD STUFFS,11800
HAYA FAASHIONS,COTTON GARMENTS,6804
HAYRAS PROVISIOS,FOOD STUFFS,15908
HEALTHIUM MEDITEC,LATEX GLOVES,12330
HEAVENLY DOORS,FURNITURE,3685
HEILEN HEALTHCARE SOLUTION,DISPOSABLE CAPS,390
HEIPLOEG SEAFOOD INDIA P.LTD.,FROZEN SHRIMPS,171850
HELIX INTERNATIONAL TRADING CO.,HOME APPLIANCES,46580
HEMADRI TRADERS,RICE,97008
HEMANAND SPICES,SPICES,41000
HENNA INDUSTRIES P.LTD.,HENNA POWDER,480
HERBAL ISOLATES P. LTD.,TURMERIC,1537188
HERBO INTERNATIOAL,COTTON GOODS,4642
HERITAGE ARTS,HANDICRAFTS,34793
HERO FASHIONS,COTTON GOODS,43589
HEVEA ENGINEERING WORKS P.LTD.,SPARES,400
HEYRUMBH INTERNATIONAL,GRANITE SLABS\TILES,24000
HGR PACKAGING SOLUTIONS P.LTD.,PACKING MATERIALS,536229
HI - LOOMS TECHNOLOGIES LLP,LIGHTS,628
HI DENT TRADERS,DENTAL EQUIPMENT,24009
HI FI KNIT GAREMNTS,COTTON GOODS,3863
HI RANGE EQUIPMENTS,MACHINERIES,1610
HI TECH ASSAY SUPPLIERS,MAGNESIUM OXIDE,20500
HI TECH ENGINEERING COMPANY,MACHINERIES,39000
HI TECH JERSEYS,COTTON GOODS,190392
HI TECH SYNDICATE,PUMPS,73391
HI TECH WOODS,WOOD PRODUCTS,11740
HI-DENT TRADERS & EXPORTS,DENTAL EQUIPMENT,60542
HI-TECH ENTERPRISES,CHAPPALS,475
HI-TECH FASHIONS,COTTON GARMENTS,28802
HI-TECH GARMENTS,COTTON GARMENTS,15539
HI-TECH MACHINES,MACHINERIES,23110
HI-TECH MOULDING CO.,FIBREGLASS PRODUCTS,8180
HI-TECH PACKAGING,MACHINERIES,3149
HI-TECH PRE TREADS P.LTD.,TYRE RETREADING MATERIALS,148000
HIBERYL EXPORTS P.LTD.,COTTON GOODS,3025
HIBHAI LAB PRIVATE LIC,LAB EQUIPMENTS,1829
HIC-ABF SPECIAL FOODS P.LTD.,FROZEN MARINE FOODS,865475
HIFI FASHION,COTTON GOODS,8819
HIGH LIGHTS,GENERAL CARGO,300
HIGH SEAS EXIM,FROZEN SQUID,1267645
HIGHLAND DE LA MER P.LTD.,FROZEN MARINE FOODS,336000
HIGHLINE ENTERPRISES P.LTD.,COTTON GARMENTS,2622
HIGHNESS SPICES,CARDAMOM,5640
HIGHRANGE EXPORTERS,FOOD STUFFS,28769
HIGHRANGE RUBBER & COIR PRODUCTS,RUBBER MATS,3288984
HIGHRANGE SPICES,CURRY POWDER,26652
HIGHYIELD AGRO,FOOD STUFFS,84500
HILL GOLD TRADING CO.,RICE,1407723
HILL POINT BUILDING  SOLUTIONS,BUILDING MATERIALS,52681
HILL WOOD IMPEX P.LTD.,WOOD PRODUCTS,279
HILLMAN HOSEIRY MILLS,COTTON GOODS,108753
HILLWOOD HOME WORK,FURNITURE,1274
HIMALAYA CREATION,COTTON GOODS,1354
HIMATISINGKA FILATI,COTTON GOODS,8329
HIMATSINGKA SEIDE LTD.,COCONUTS,6846
HINA TRADING EXPORT&IMPORTS,RICE,51000
HINDALCO INDUSTRIES LTD.,ALUMINIUM EXTRUSIONS,61307
HINDUSTAN BIO SCIENCES LTD.,CHEMICALS,5622
HINDUSTAN EXPORTS,RUBBER MATS,24000
HINDUSTAN INFRA LOG P.LTD.,ALUMINIUM & STEEL UTENSILS,9954
HINDUSTAN TEXTILES,COTTON GOODS,9416
HIRA BOOKS,RICE,25000
HIRA EXPORTS,RICE,673760
HIRON COOKWARE,UTENSIL,9052
HITACHI ENERGY INDIA LIMITED,ELECTRICAL ITEMS,1674506
HITECH MECHTRONICS,MACHINERIES,4310
HITECH MOULDING COMPANY,PLASTIC PRODUCTS,5992
HITECH SYNDICATE,PUMPS,147031
HIVE FOODS INDIA,PATHIRI PODI,25111
HLL LIFECARE LTD.,LATEX GLOVES,913462
HMS FASHIONS,COTTON GOODS,3597
HOLIDAY COLLECTION,COTTON GARMENTS,3600
HOLMARC OPTO-MECHATRONICS PVT LTD,OPTIC  MATERIALS,2732
HOLOMAT,RUBBER MATS,11256
HOME COIR INTERNATIONAL,RUBBER MATS,313146
HOME LINE TEXTILES,COTTON GOODS,1922
HOME OF BUSINESS SOLUTIONS P.LTD.,FOOD STUFFS,8734
HOMEY ENTERPRISES,FOOD STUFFS,8440
HONEST CLOTHING,COTTON GOODS,49366
HONEY WELL CREATION,COTTON GOODS,244453
HORRISON INTERNATIONAL,FOOD STUFFS,1690
HORTICULTURE SUPPLIES AND SERVICES P.LTD.,GLASS FIBRE,25488
HOSMECH MEDICALS,MEDICINES,9481
HOT N SPICY MARINADE,SPICES,19776
HOTEL BLUE MILLS,COTTON GARMENTS,2240
HOTEL BLUE NILE,COTTON GOODS,11231
HOUSE 2 HOME,RUBBER MATS,9387
HRISHI EXPORTS,COTTON GOODS,5020
HRISTY LINENS P.LTD.,COTTON GOODS,1360
HRM TEXTILES,COTTON GARMENTS,617
HYDENSO STEEL & ENGINEERING,SPARES,1072
HYDRO PROKAV PUMPS,PUMPS,37458
HYGRONIK AGROTEC P.LTE.,COIR PITH,84380
HYRON EXPORTS,COTTON GARMENTS,8039
HYTEC EXPORTS,FOOD STUFFS,55832
HYTECH EXPORTS ,FOOD STUFFS,26343
I CON APPAREL SOURCING,COTTON GOODS,2478
I KNIT FAB,COTTON GOODS,5100
I.E. TRUST INDUSTRY P.LTD.,COTTON GOODS,2530
I.K. SALES CORPORATION,PLYWOOD,32804
I.K.INTERNATIONAL,TEA,45289
I.P.TEA & COMMODITIES ,TEA,105272
I.T.C. LTD.,GREEN COFFEE,1800993
IAN OVERSEAS,TAPIOCA,62650
IAN OVERSEAS P.LTD.,FOOD STUFFS,20122
IBIS MEDICAL EQUIPMENT,MEDICAL EQUIPMENTS,478
ICE WORLD,COTTON GARMENTS,9827
ICOOL INDIA,COTTON GOODS,449
IDEAL EXPORTERS,RUBBER MATS,25760
IDUMBAN KNITTERS,COTTON GARMENTS,987
IE TRUST INDUSTRY P LTD,COTTON GARMENTS,3072
IFORE GREEN POWER P. LTD.,EQUIPMENTS,20239
IGIENIC P.LTD.,POLISHING MATERIAL,9379
ILA IMPEX,FOOD STUFFS,28000
ILA NATURALS AND AROMATICS ,RICE,14670
ILHAM EXPORTS&IMPORTS,FOOD STUFFS,625081
INA-GL IMPORTS AND EXPORTS,THERMAL PAPER,2395
INAM GLOBAL BUSINESS PRIVATE LIMITED ,PAPER CUP,120442
IND AUTO FILTER,FILTER ELEMENT,29982
INDCARB ACTIVATED CARBON P.LTD.,ACTIVATED CARBON,2526982
INDER CHAND SITARAM,TEA,182082
INDEX KNIT AND WAVE P.LTD.,COTTON GOODS,206506
INDIA SEA FOODS (REGD.),FROZEN MARINE FOODS,28103
INDIA SHOES EXPORTS P.LTD.,CHAPPALS,5500
INDIAN AQUATIC PRODUCTS,FROZEN SQUID,566700
INDIAN ASSET EXPORTS&IMPORTS,TEA,6061
INDIAN CASHEWS,CASHEW KERNELS,15000
INDIAN COMMERCIAL COMPANY,SPICES,92338
INDIAN EMPORIUM,COIR MATS,1050881
INDIAN FRESH POLLACHI COCONUT EXPORTS,COCONUTS,239050
INDIAN LOGISTICS,COCONUTS,85174
INDIAN MARINE INDUSTRIES,FROZEN YELLOW TUNA,2137854
INDIAN MOTORS,AUTOMOBILES PARTS,3427
INDIAN PLY & BOARDS,PLYWOOD,312910
INDIAN PRODUCTS LTD.,TURMERIC POWDER,10250017
INDIAN RARE EARTHS LTD.,SILLIMANITE SAND,252556
INDIAN ROSEWOOD INDUSTRIES,WOOD PRODUCTS,3860
INDIAN STONE,LIME STONE,392000
INDIAN TEXTILES,COTTON GOODS,31295
INDIANA IMPEX,BAGS,4776
INDIANA TEXTILES MILLS,COTTON YARN,41582
INDIGO MATRIX CLOTHNG,COTTON GOODS,18799
INDO FISHERIES,FROZEN MARINE FOODS,21000
INDO GERMAN CARBONS LTD.,ACTIVATED CARBON,3266098
INDO NISSAN FOODS LTD.,FOOD STUFFS,10485
INDO SHELL CAST P.LTD.,VALVES,207
INDO WORLD EXPORTS,FOOD STUFFS,11205
INDO-SPANISH TASTY FOODS PVT LTD,GHERKINS IN BRINE,1248220
INDOFEN FURNACES,FURNACE,19000
INDROYAL CRAFTS,FURNITURE,207735
INDROYAL FURNITURE COMPANY P.LTD.,FURNITURE,21905
INDUS CASHEW P.LTD.,CASHEW KERNELS,321252
INDUS CONSUMER PRODUCTS LTD.,RUBBER MATS,404850
INDUS GARMENTS PVT LTD,COTTON GARMENTS,9546
INDUS LIFE SCIENCE,PHARMACEUTICALS,7071
INDUS TRADE LINKS,FROZEN MARINE FOODS,50000
INDUSTRIAL & FINE CHEMICALS,RUBBER CHEMICALS,69000
INDUSTRIAL ELASTOMERS,RUBBER PRODUCTS,1285
INDUSTRIAL ENGINEERING CORPN.,STEEL DRUMS,247238
INFI FRESH FOODS P.LTD.,FROZEN RIBBON FISH,134000
INFITRAA ENGINEERINGT,SPARES,1474
INFRA ELEVATORS INDIA,ELEVATOR PARTS,6399
INMATSO LLP,COTTON GARMENTS,220
INMO IMPEX,PLASTIC PRODUCTS,38039
INNI EXPORTS&IMPORTS,COTTON GOODS,12079
INNO IMPEX,COTTON GOODS,5499
INNO MOTION TECHNOLOGIES,RUBBER PRODUCTS,96517
INNOPOLIS BIO INNOVATIONS,CHEMICALS,900
INNOVATION ENTERPRISES,MACHINERIES,4000
INNOVATION WATER TREATMENTS,WATER TREATMENT MACHINERIES,2250
INNOVATIVE CHEMICALS,CHEMICALS,50000
INNOVATIVE FOODS LTD.,FROZEN OCTOPUS,95921
INNOVATIVE POLIMER,PLASTIC PRODUCTS,107228
INNOVUS ENERGIEZ,MACHINERIES,4700
INSTRUMENTATION LTD.,VALVES,700
INT MED INCORPORATION,GENERAL CARGO,12906
INTEGRATED ELECTRIC CO.P.LTD.,SPARES,200
INTEGRUM TECHNOLOGY,SPARES,1395
INTELLE POWER SYSTEMS,VOLTAGE STABILIZERS,5030
INTERCON WOOD INDUSTRIES,PLYWOOD,481500
INTERGRATED ENGINEERING ENTERPRISES,SPARES,1100
INTERGROW BRANDS P.LTD.,SPICES,1304752
INTERNATIONAL AGRICULTURAL PROCESSING LT,GHERKINS IN BRINE,1310136
INTERNATIONAL AGRO FOOD PRODUCTS,GHERKINS IN BRINE,44000
INTERNATIONAL CARPET CONSORTIUM,RUBBER MATS,635
INTERNATIONAL FITNESS SYSTEM,MACHINERIES,6000
INTERNATIONAL FREEZE FISH EXPORTS,FROZEN YELLOW TUNA,2895974
INTERNATIONAL TIMBER TRADERS,WOOD PRODUCTS,49285
INTERSEAS,FROZEN SQUID,3310284
INZPERA HEALTHSCIENCES LTD.,HEALTH ITEMS,16000
IREL(INDIA)LTD.,SILLIMANITE SAND,598743
IRFAN AGRO FOODS,RICE,291159
IRIS CLOTHIING CO.,COTTON GOODS,24330
IRIS PRODUCTS AND SERVICES,SOAP,1512
ISAAB EXPORTS,WOOD PRODUCTS,997
ISHWAR EXPORTS,COTTON GARMENTS,433
ISHWAR FASHIONS,COTTON GOODS,1212
ISP FASHIONS,COTTON GOODS,38371
ISTYX INTERNATIONAL,FOOD STUFFS,172262
ISWARYA CREATIONS,COTTON GARMENTS,245
ISWARYA KNIT FABS,COTTON GOODS,20113
ITAL INDIA PACK PLUS,PACKING BOXES,9259
ITAL SOLUTIONS P.LTD.,GENERAL CARGO,80
ITALIAN PLANET,MACHINERIES,12070
IYYM ENGINEERING SERVICES P.LTD.,SPARES,532
IZHAN GARMENTS,COTTON GOODS,5032
J & J KALAN PHARMACY P.LTD.,KESAMRUTHAM,2083
J&D INTERNATIONAL EXPORTS&IMPORTS,FOOD STUFFS,8079
J&T EXPORTS,PUTTU PODI,110726
J.B.C. INTERNATIONAL,JUTE FLOOR COVERING,1006174
J.D.APPARELS,COTTON GARMENTS,2849
J.E.ENGINEERINGS,SPARES,64608
J.F. TRADERS,COTTON GARMENTS,5777
J.G.HOISERY P.LTD.,COTTON GOODS,14158
J.H.ENTERPRISES,GINGER,49384
J.J. PERFUMES,PERFUME,45765
J.J.DISTRIBUTORS,BAGS,596
J.K. IMPEX,TILES,22000
J.K.INTERNATIONAL,FOOD STUFFS,180994
J.K.MACHINARIES,MACHINERIES,4800
J.K.SHAKTHIVL COTTON,COTTON GOODS,31176
J.K.SHASTIVEL COTTON,COTTON GOODS,20463
J.K.TRADERS ASIA PACIFIC,FOOD STUFFS,25000
J.K.TRADING COMPANY,STOVE,6771
J.M.POSNER EXPORTS INDIA P..LTD.,RUBBER MATS,89421
J.P.ESSENTIAL EXPORTS INDIA,PLYWOOD,1166960
J.P.P.MILLS P.LTD.,COTTON YARN,46206
J.R. EXPORTS,COTTON GARMENTS,1614
J.R.P.EXPORTS,COTTON GOODS,88508
J.R.RUBBER INDUSTRIES,RUBBER MATS,206275
J.S. MATS&MATTINGS,RUBBER MATS,123976
J.S.INDUSTRIES,PAPER CUP,37610
J.S.MATS&MATTINGS,RUBBER MATS,165493
J.T.EXPORTS P.LTD.,COTTON GARMENTS,3614
J.T.FABRICS,COTTON GOODS,893
J.V.GOKAL & COMPANY,TEA,35616
J2 INNOVATIONS CO,RICE,25000
JAAS EXPORTS,COCONUTS,137900
JACKDOW P. LTD.,RUBBER MATS,18822
JACOB & RICHARD INTERNATIONAL P. LTD.,TAPIOCA,720339
JACOBI CARBONS INDIA P.LTD.,ACTIVATED CARBON,134706
JADLI FOODS (INDIA) P. LTD.,MANGO PULP,38000
JAI BALAJI BHANDAR,COTTON GARMENTS,5423
JAI BALAJI TEXTILES,COTTON GOODS,16200
JAI KNIT CREATION,COTTON GOODS,94345
JAI MARIUTHI TEXTILES,COTTON GOODS,4655
JAKMANS CLOTHING LLP,EMPTY JARS,21288
JANATHA AQUA PRODUCTS P.LTD.,FISH OIL,323323
JANATHA FISH MEAL & OIL PRODUCTS,FISH OIL,2406795
JANATHA MACHINES,CHOCOLATE FOUNTAIN,82228
JANATHA POLYMERS,PLASTIC PRODUCTS,48237
JANATICS INDIA P.L.TD.,VALVES,18758
JANDIA ENGINEERING P.LTD.,VALVES,46894
"JANG M,ARINE EXIM",HYDRAULIC FITTINGS,3630
JANNI HOLDING P LTD,BUILDING MATERIALS,14780
JANSONS BALERS,RUBBER MATS,1202181
JANSONS INDUSTRIES,COTTON GOODS,317190
JAS & COMPANY,FOOD STUFFS,14132
JAS EXPORTS,COCONUTS,28000
JAY JAY MILLS(INDIA)P.LTD.,COTTON GOODS,11999
JAY TEX APPARELS,COTTON GOODS,18870
JAY-U TEX,COTTON GARMENTS,3673
JAYA VEL IMPEX,COTTON GOODS,1917
JAYABHARATH MODERN RICE MILL,RICE,1064810
JAYABHARATHI EXPORTS,COTTON GARMENTS,73
JAYACHANDRAN ALLOYS P.LTD.,LEAD INGOTS,10039537
JAYACHANDRAN INDUSTRIES PVT LTD,BATTERIES,2350757
JAYAKRISHNA COIRS,COIR MATS,219496
JAYAKUMARAN EXPORTS,COTTON GOODS,108020
JAYALAKSHMI APPARELS,COTTON GOODS,23104
JAYALAKSHMI ENTERPRISES,BAGS,34284
JAYAPRABHA EXPORTS,COTTON GARMENTS,19544
JAYARATHANA EXPORTS,COTTON GOODS,4881
JAYASAKTHI KNIT WEAR,COTTON GARMENTS,7200
JAYASHREE SPUN BOND,COTTON GOODS,39418
JAYASREE COIR MILLS,COIR MATS,183061
JAYAWEL IMPEX,COTTON GARMENTS,690
JAYSHREE TEA & INDUSTRIES LTD.,TEA,351672
JAYTEE EXPORTS,COTTON GARMENTS,1647
JC COIR INTERNATIONAL P. LTD,COIR GEO FABRICS,27330
JD INDUSTRIES,STEEL PRODUCTS,5590
JEEVA GARMENTS,COTTON GOODS,19366
JEGA PRECISION DRIVES,VALVES,1061
JENISKER,TYRE RETREADING MATERIALS,20249
JERSEBY ENGINERING,MACHINERIES,3807
JES GLOBAL FRESH P LTD,NUTMEG,37482
JESMART P. LTD,FOOD STUFFS,84610
JET KNIT WEARS (P) LTD.,COTTON GARMENTS,8283
JEWEL PACKER,PACKING MATERIALS,22424
JEYAVISHNU CLOTHING,COTTON GOODS,6161
JEYENA INTERNATIONAL,FOOD STUFFS,114400
JEZAARA TRADING,VERMICELLI,25500
JFK INTERNATIONAL,TEA,2353950
JIMAS TRADING,GENERAL CARGO,4790
JISSAN ENTERPRISES,RICE,104000
JJ EXPORTS,EGGS,183104
JJ GARMENTS,COTTON GARMENTS,1666
JJK SPICES,SPICES,3301
JMS EXPORTS,FOOD STUFFS,152918
JNF TRADING,COCONUTS,476110
JNG EXPORTS,FROZEN MARINE FOODS,210950
JOB PHILIP,GENERAL CARGO,16613
JOBIMON JOSEPH,PERSONAL EFFECTS,180
JOECE ENTERPRISES,COIR MATS,219115
JOEL RUBBER INDUSTRIES,RUBBER MOULDES GOODS,7630
JOHNS CASHEW COMPANY,CASHEW KERNELS,61900
JOHNS TRADERS LLP,RECLAIMED RUBBER,5146
JOHNS UMBRELLA MART,UMBRELLA,7586
JOHNY GARMENTS,COTTON GOODS,452
JOLLY FLEX,RUBBER PRODUCTS,238776
JOMSON CONTROLS&AUTOMATION P.LTD.,AUTOMOBILES PARTS,720
JONCE CREATION,FURNITURE,1657
JOS TRADERS,PEPPER,38489
JOSEPH A THAYYIL,UMBRELLA FRAMES,52203
JOSEPH NEDIYODIL GEORGE,FOOD STUFFS,23000
JOSHAR CLOTHIING,COTTON GOODS,1761
JOSHUA EXPORT,COTTON GARMENTS,2844
JOTHI CASHEWS,CASHEW KERNELS,120000
JOTHI TRADERS,COCONUTS,28160
JPJ HYDRAULICS,PLASTIC PRODUCTS,590
JPS EXPORTS,COTTON GARMENTS,1558
JR EXPORT INDUSTRIES,RUBBER MATS,67006
JRS EXPORTS,COTTON GARMENTS,10834
JRUNIQUE PRINTERS LLP,WALL PICTURE,17700
JSK FASTENERS,AUTOMOBILES PARTS,21190
JUDE FOODS,FROZEN RIBBON FISH,148517
JUGATMAL CHANDAK,COCONUTS,28500
JULPHAR SWEETS,SOAN PAPADY,8040
JUMA FOOD AND BAKES,FOOD STUFFS,6420
JUMBO EXPORTS,COTTON GARMENTS,7052
JUPITER ENERGY RESOURCES,ACTIVATED CARBON,354667
JUPITER KNITTING CO.,COTTON GOODS,16296
JUS CRUSH,FOOD STUFFS,19000
JUZCRUSH P.LTD.,FOOD STUFFS,22000
JYK ENTERPRISES,COCONUTS,57400
K&K AGRO TECH,RICE,72000
K&T AGRO MILLS P.LTD.,RICE,971511
K-TECH ENGINEERING,SPARES,4091
K.A.PREVULCANISED LATEX P.LTD.,RUBBER CHEMICALS,36000
K.B.EXPORTS & IMPORT,TURMERIC,741538
K.C.COCONUT PRODUCTS,COCONUT OIL,83231
K.E.F.CLOTHING,COTTON GARMENTS,1158
K.G.I.CLOTHING P.LTD.,COTTON GOODS,14512
K.H.EXPORTS,COTTON GOODS,362
K.K.P FINE LINEN,COTTON GARMENTS,9523
K.K.R.AGRO MILLS P.LTD.,RICE,883185
K.KNITTERS,COTTON GOODS,7354
K.L.ABDUL SATHAR IMPEX P.LTD.,PLYWOOD,2524204
K.M.FISHERIES,FROZEN YELLOW TUNA,2346804
K.M.GANATRA @ COMPANY,NUTMEG,15000
K.M.KNITWEAR,COTTON GOODS,35453
K.M.OIL INDUSTRIES,COCONUT OIL,259260
K.M.S.UNIVERSAL EXPORTS P.LTD.,COIR FIBER,30215
K.M.TEXTILES,COTTON GARMENTS,6702
K.N. KNIT WEARS,COTTON GOODS,9852
K.N.ENGINEERING WORKS,GEAR BOX,10360
K.N.EXPORTS,FOOD STUFFS,43769
K.N.INDUSTRIES,SPARES,2400
K.P'S GLOBAL EXPORTS,COCONUTS,28650
K.P.B. GLOBAL EXPORTERS PVT LTD,RICE POWDER,4459171
K.P.EXPORTS,RUBBER MATS,155563
K.P.GROUP INDUSTRIES,RUBBER MATS,67325
K.P.NAMBOODIRI,TOOTH POWDER,104257
K.P.PATHROSE VAIDYANS,ELADI COUGH TABLETS,3188
K.P.R. KNITS,COTTON GOODS,134862
K.P.R. MILL LTD.,COTTON GOODS,594018
K.P.R.EXPORTS,COTTON GOODS,10580
K.P.R.SUGAR MILL,COTTON GOODS,1725
K.R.K.EXPORTS ,FOOD STUFFS,31582
K.R.TRADERS,TYRE/WHEEL CLEANER,43375
K.S.A..PLYWWOD,PLYWOOD,269450
