Exporter,Product,QTY.(KGS)
KALYAN FOODS & SPICES (I)P.LTD,PICKLES,30030
KALYAN PRODUCTS,FOOD STUFFS,13560
KALYAN SILKS TRICHUR P.LTD.,COTTON GOODS,51544
KAM COIR,RUBBER MATS,250608
KAMAL AGROVATE,COCONUTS,26760
KAMDAR EXPORTS,PLYWOOD,15000
KAMRUP TEA COMPANY,TEA,179442
KANAKASREE EXPORTS,COCONUTS,56400
KANAM LATEX INDUS. P. LTD.,SURGICAL GLOVES,165525
KANCOR INGREDIENTS LTD.,TURMERIC,2350142
KANGAROO HOMTEX INDIA,COTTON GOODS,125880
KANHIRODE WEAVERS CO.OP.SOCIETY LTD.,COTTON GOODS,389
KANISKA GARMENTS,COTTON GARMENTS,12697
KANJANA CLOTHING,COTTON GARMENTS,3692
KANNAN DEVAN HILLS PLANTATIONS,TEA,2349653
KANNIKKAT TECHNOCRAFT,PLASTIC PRODUCTS,84800
KANNOLY EXPORTS,CHILLI POWDER,17000
KANRAD HOUSEWARE(P)LTD.,KITCHEN FIXTURES,6031
KANTHA KNITS,COTTON GARMENTS,543
KANTHASWAMY & CO.,UTENSIL,51014
KANTI FLOOR FURNISHERS,RUBBER MATS,792139
KARA VENTURES,COTTON GOODS,127
KARAK TEA,TEA,8030
KARAKKATU CASHEWS,CASHEW KERNELS,15000
KARAMADAI STEEL AND ALLOYS P.LTD.,MACHINERIES,9603
KARAN TRADING COMPANY,GENERAL CARGO,46
KARIMA FASHIONS,COTTON GARMENTS,6676
KARNATAKA AGRO CHEMICALS,CHEMICALS,8154
KARNIZ PACKS LLP,CORRUGATED CARTONS,8690
KARPAGHAM TEX,COTTON GARMENTS,172499
KARTHI HOME PRODUCTS,PLASTIC PRODUCTS,168403
KARTHIKA EXPORTERS,COTTON GARMENTS,4095
KARTHIKAI TEXTILE MILLS,COTTON GOODS,104891
KARUKUNNATHU EXPORTS,COIR YARN,28522
KASHYAP INTERNATIONAL,COCONUTS,27000
KASIYANANTHA INDUSTRIES,HOUSEHOLD ARTICLES,2977
KASS EXPORTS  INDIA(P)LTD.,PLASTIC PRODUCTS,14690
KAT ENGINEERING,ENGINEERING GOODS,3800
KATHIR KNIT FASHIONS,COTTON GARMENTS,22079
KAUTAM KNITS,COTTON GARMENTS,9199
KAVERI FOOD PRODUCTS P. LTD.,COCONUTS,53000
KAVERI'S BIO PROTEINS P. LTD.,COCONUTS,110000
KAVIN TEXTILES,COTTON GARMENTS,20246
KAVITHA EXPORTS,COIR MATS,22080
KAY GE CORPORATION,MACHINERIES,5605
KAY GEE EXPORTERS,FOOD STUFFS,21459
KAY JAY SHARP TRENDY,PUMPS,6775
KAY KAY EXPORTS,FROZEN SHRIMPS,1238760
KAYTEE CLOTHING CO.,COTTON GARMENTS,1015
KAYTEE CORPORATION,COTTON GARMENTS,6646
KCM APPLIANCES P.LTD.,HOME APPLIANCES,5100
KEERTHI AGRO MILLS P.LTD.,RICE,24000
KEERTHI PUMPS,PUMPS,28240
KELACHANDRA EXPORTS AND TRADES,COIR MATS,366
KELACHANDRA MACHINES,SPARES,138000
KELACHANDRA PRECISION ENGINEERS,PIPE FITTINGS,2749
KELDA FOODS P.LTD.,FOOD STUFFS,7756
KELTECH ENERGIES LTD.,MONOMETHYL AMINE,684166
KELY EXPORTS & IMPORTS,HAIR OIL,20130
KEMI VENEERS,PLYWOOD,285000
KEMTECH EXPORTS,RUBBER MATS,223551
KENRICH OVERSEAS TRADING COMPANY,CHEMICALS,2592
KENS CLOTHING,COTTON GARMENTS,126
KENS EXPORTS,COTTON GARMENTS,4244
KERA NATURAL FLOORINGS,COIR MATS,6720
KERA PALM CREATIONS,COCONUT SHELLS\CUPS,64450
KERA QUEEN,COCONUT SHELLS\CUPS,4200
KERAFIBERTEX INTERNATIONAL P.LTD.,RUBBER MATS,13184206
KERALA AGRO MACHINERY CORPN. LTD.,MACHINERIES,6000
KERALA AYURVEDA PHARMACY LTD.,AYURVEDIC PRODUCTS,4050
KERALA AYURVEDIC HEALTH CARE,AYURVEDIC PRODUCTS,608
KERALA BALERS LTD.,RUBBER MATS,5303235
KERALA BAMBOO HOUSE,GENERAL CARGO,550
KERALA CARDAMOM PROCESSING & MKTG.CO.LTD,CARDAMOM,73160
KERALA DINESH BEEDI WORKERS,COTTON GARMENTS,5102
KERALA HANDICRATS,HANDICRAFTS,4510
KERALA HOME FOOD STUFF EXPORT,RICE,507897
KERALA MINERALS & METALS LTD.,TITANIUM DIOXIDE,4154057
KERALA PLANTATIONS,COCONUTS,226740
KERALA STATE CASHEW WORKERS APEX INDSTL.,CASHEW KERNELS,28874
KERALA STATE COIR CORPN.LTD.,RUBBERISED COIR MATRESSES,795278
KERALA STATE INDSTL.ENTERPRISES,GENERAL CARGO,10840
KERALA STATE RUBBER CO-OPERATIVE LTD.,RUBBERISED COIR MATRESSES,56639
KERALA VILLAGE CRAFTS,HANDICRAFTS,100
KERATECH COCONUT OIL,COCONUT OIL,4234
KERRY INGREDIENTS INDIA ,FOOD STUFFS,25440
KESHODWALA FOODS,FROZEN YELLOW TUNA,1723050
KETAN PATEL,TEA,17160
KEVENTER AGRO,NUTMEG,7000
KEYAR ENTERPRISES,SPARES,11590
KEYEN EXPORTS,VEGETABLES,93953
KEYISON INTERNATIONAL,COTTON GARMENTS,984
KG DENIM LTD.,COTTON GOODS,318668
KGA TRADES PVT LTD,FOOD STUFFS,55225
KHEMCHAND SONS,AGRICULTURAL MACHINERY & PARTS,49121
KHEMKA FLOOR MILLS P.LTD.,FOOD STUFFS,21510
KHUSHI INTERGROUP,PLYWOOD,284000
KHUSHI INTERNATIONAL,PLYWOOD,339900
KIDS IMPEX,COTTON GARMENTS,2114
KIK PLASTICS P.LTD.,PLASTIC PRODUCTS,15809
KIKANI INTERNATIONAL,COTTON YARN,19289
KINGS MAN EXPORT,COTTON GARMENTS,44454
KINGS MARINE EXPORTS,FROZEN MARINE FOODS,24000
KINGS MARINE PRODUCTS,FROZEN SQUID,963046
KINGS SEAFOODS,FROZEN SQUID,1566689
KINGSTON INDUSTRIES,PILLOWS,1205
KINSLEY KNITT INTERNATIONAL,COTTON GOODS,17912
KISAN EXPORTS,STEEL PRODUCTS,1046
KISHORE SPICES CO.,SPICES,244000
KITEX CHILDREN WEAR LTD.,COTTON GARMENTS,1373688
KITEX GARMENTS LTD.,HANGER,4544567
KITEX LTD.,COTTON GARMENTS,56691
KKR EXTRACTIONS P.LTD.,COCONUT OIL,68441
KLF NIRMAL INDUSTRIES(P)LTD.,TENDER COCONUT WATER,1566690
KNIT FASHIONS,COTTON GARMENTS,4592
KNIT FINE GARMENTS,COTTON GARMENTS,5587
KNIT GALLERY,COTTON GARMENTS,9426
KNIT HOME GARMENTS,COTTON GARMENTS,144764
KNIT INDIA INC,COTTON GARMENTS,5793
KNIT VEL EXPORTS,COTTON GARMENTS,2390
KNITCOM FASHIONS,COTTON GARMENTS,3430
KNITEX GARMENT P.LTD.,COTTON GARMENTS,28238
KNITMAN EXPORTS,COTTON GARMENTS,303
KNITS WAY,COTTON GARMENTS,15318
KNITWEAR APPAREL,COTTON GARMENTS,41
KNITWIN INTERNATIONAL,COTTON GOODS,72863
KNIZ HOME GARMENT,COTTON GARMENTS,3122
KOB MEDICAL TEXTILES P.LTD.,MEDICAL EQUIPMENTS,2238718
KOCHI IMPEX,ALUMINIUM PRODUCTS,429
KODANAD TEA ESTATES CO.,TEA,1076
KODANDARAM ROLLER FLOUR MILLS PVT,WHEAT FLOUR,2501141
KODIYIL EXPORTS,MEDICAL EQUIPMENTS,7200
KOLENGADAN INDUSTRIES,RUBBER MATS,12830
KOLIYAT SPECIALITY CHEMICALS,CHEMICALS,11790
KOLLENGODE AGRO MILLS P.LTD.,RICE,95708
KOMBATH BURGEON BUSINESS P.LTD.,WHITE CHANA,20960
KONNULLY EXPORTS & TRADES,FOOD STUFFS,59795
KOSHAMBH MULTITRED P.LTD.,CLAY,81840
KOTTACKAL AGRO FOODS,RICE,4750427
KOTTACKAL RICE MILL,FOOD STUFFS,12050
KOTTACKAL SURGICALS,SURGICAL GLOVES,6549
KOTTARAM TRADING CO.,UTENSIL,7765
KOVAI KITCHEN EQUIPMENTS,KITCHEN FIXTURES,3495
KOVAX ABRASIVES SOUTH ASIA P.LTD.,METAL SHEETS,2070
KOWA INDIA,FOOD STUFFS,24420
KOZHIKODENS,FOOD STUFFS,225841
KPL OIL MILLS PVT LTD.,COCONUT OIL,188949
KRAFTWARES (INDIA) PVT LTD,KITCHENWARE,9710
KRIPA MARINE,FOOD STUFFS,9000
KRISHNA AGENCIES,TISSUE PAPER,1589
KRISHNA EXIM ENTERPRISES,COCONUTS,360850
KRISHNA FABRICS,COTTON GOODS,25450
KRISHNA INDUSTRIES,KITCHEN ITEMS,4830
KRISHNAGIRI CASHEW EXPORTS,CASHEW KERNELS,30000
KRISHNAVENI CARBON PRODUCTS (P)LTD.,ACTIVATED CARBON,3544
KRISHNAVENI GARMENTS,COTTON GARMENTS,6494
KRP TRADERS,FOOD STUFFS,26698
KRYPTON,COTTON GARMENTS,11012
KSB MIL CONTROL,VALVES,147448
KT & AHMU HAIR CARE PRODUCTS,TAPIOCA,334277
KUMAR CASHEW EXPORTS,CASHEW KERNELS,437628
KUMARAKURU TEX,COTTON GOODS,6407
KUMBUKATTU CASHEWS,CASHEW KERNELS,260830
KUNJANA CLOTHING,COTTON GARMENTS,3534
KUNNATH PAPER MILLS P.LTD.,PAPER,5670
KUNNATHAN WOOD PRODUCTS,PLYWOOD,104500
KURISHANKAL TRADERS,COCONUTS,57900
KURUWA ENTERPRISES,SPICES,127029
KUTHIATHODE COIR MATS&MATTING CO-OP.SOCIETY LTD.,COIR MATS,16000
KWALITEE FABS,COTTON GOODS,26644
L & P RUBBER PRODUCTS,TYRE RETREADING MATERIALS,749981
L.B.GARMENTS,COTTON GARMENTS,4054
L.G. BALAKRISHNAN & BROS.,AUTOMOTIVE TIMING CHAINS,5555
L.J.INTERNATIONAL LTD.,GENERAL CARGO,17449
L.N.EXPORT HOUSE P.LTD.,TEA,99480
L.R.FABRICATIONS,STAINLESS STEEL,9150
LABOURERS COIR MATS,COIR MATS,109523
LADDER ASSOCIATES,TEA,7500
LAGOS WELD PRODUCTS,WELDING ELECTRODES,23918
LAGUNA CLOTHING,COTTON GOODS,49765
LAHOTI OVERSEAS LTD.,COTTON YARN,183878
LAJ EXPORTS LTD.,COTTON GARMENTS,4104
LAKSHARA GARMENTS,COTTON GARMENTS,5303
LAKSHMI CASHEW COMPANY,CASHEW KERNELS,138627
LAKSHMI EXPORTS,RICE POWDER,43700
LAKSHMI KNIT WEAR,COTTON GARMENTS,29779
LAKSHMI MACHINE WORKS LTD.,TEXTILE MACHINERY,11937578
LAKSHMI TRADING CO.,TURMERIC POWDER,759835
LALA AGRO TROPIC P.LTD.,COCONUT SHELLS\CUPS,250915
LALITH HANDLOOMS,COTTON FABRICS,126
LAMINI ENTERPSIES,FOOD STUFFS,37340
LANCET GLASS AND METAL INDUSTRIES,GLASS,186384
LAND MARK EXPORTERS,FOOD STUFFS,200752
LANDEX GREEN SOLUTIONS,SPARES,1450
LARS MEDICARE,SURGICAL GLOVES,61561
LAURA EXPORTS,COCONUTS,11960
LAVA ENGINEERING CO.,SPARES,24840
LAWRENCE HANDICRAFTS,HANDICRAFTS,1000
LAXMI CASHEW CORPORATION,CASHEW KERNELS,60000
LAXMI GARMENTS,COTTON GARMENTS,68095
LAXMI INTERNATIONAL,TEA,83236
LE SHARK (INDIA),SPARES,879
LE SHARK GLOBAL LLP.,COTTON GARMENTS,13585
LEADER RUBBER INDUSTRIES,CHAPPALS,11159
LEEDS EXPORTS,CHAPPALS,5800
LEEDS POLYMERS,CHAPPALS,18000
LEETHA INDUSTRIES,PAPER CUP,1111449
LEETHA PACK (P) LTD.,PAPER PULP,1659054
LEETHA PRESS AND PROCESS P. LTD.,PRINTED MATERIALS,87676
LEMAR EXPORTS,COCONUTS,28490
LENORA GLOVE P.LTD.,LATEX GLOVES,6355
LEO EXPORTS,SPARES,72615
LEOTEX,JUTE RUGS,106941
LIBERTY MARKETING,COTTON GARMENTS,182
LIBERTY MEDICAL SUPPLIES,MEDICAL EQUIPMENTS,4787
LIFE STYLE INTERNATIONAL P.LTD.,COTTON GARMENTS,430
LILLY INTERNATIOAL EXPORTS & IMORTS,RUBBER MATS,114000
LINERTY MED SUPPLIES,MEDICAL EQUIPMENTS,3298
LINGESWARA,COTTON GARMENTS,7278
LINK UP KNITTERS,COTTON GOODS,14645
LINK UP TEXTILES P. LTD.,COTTON GOODS,208362
LISO &SONS,COIR MATS,8920
LISO COIR TEX,COIR GEO FABRICS,746908
LIYALAMS FOOTINGS INDIA LLP.,CHAPPALS,2594
LIZ WOOD PRODUCTS,ROSEWOOD PRODUCTS,15770
LMG GENERAL TRADING INDIA P.LTD.,COTTON GARMENTS,9869
LMJ INTERNATIONAL LTD.,TEA,809155
LOCUS EXPORTS&IMPORT,COTTON GARMENTS,6658
LODE STAR IMPEX,RICE,130242
LOGOS WELDS PRODUCTS,WELDING SETS WITH SPARES,210206
LOHASHILPI,RUBBER SHEETS,1950
LOLO EXPORTERS,RICE,25000
LONESTAR COIR PRODUCTS,COIR FIBER,211210
LOOCUST INCORPORATION,COTTON GARMENTS,14987
LOOM CRAFT,RUBBER MATS,490230
LORDS EXPORTS,JUTE PRODUCTS,34531
LORDS FLAVOURS,FLAVOURES,450
LOTUS INTERNATIONAL EXPORTS,COTTON GARMENTS,89708
"LOUIS DREYFUS COMMODITIES INDIA P,LTD.",COFFEE,19200
LOURDE MATHA CASHEW INDUSTRIES,CASHEW KERNELS,523897
LOVE SHORE AGENCIES,RICE,174465
LRM SPICES P.LTD.,SPICES,28112
LULU CONVENTION & EXHIBITION CENTER PVT LTD,GENERAL CARGO,580
LULU EXPORTS,COTTON GARMENTS,4872
LUNAR RUBBER (P) LTD.,CHAPPALS,34534
LUX INDUSTRIES LTD.,COTTON GARMENTS,306612
M COTTON,COTTON GARMENTS,7326
M&G INTERNATIONAL,FOOD STUFFS,28334
M.A.KHODAL TRADERS,JAGGERY,15000
M.ABDUL REHUMAN KUNJU,LEMONGRASS OIL,221859
M.B.AUTO AGENCIES,SPARES,5833
M.G.COTTON KNITTED CO.P.LTD.,COTTON GARMENTS,381719
M.G.ENTERPRISES,CASHEW KERNELS,31752
M.G.TRADING CORPORATION,COTTON GARMENTS,5872
M.J.K TRADERS,NUTMEG,114662
M.K. CLOTHING,COTTON GARMENTS,4774
M.K. TRADERS (SOUTHERN),COTTON GARMENTS,4587
M.K.FIBRE,COIR PITH,195510
M.K.M.TOYS,PLUSH TOYS,100
M.K.TRADE LINKS EXPORTS,CHAPPALS,5100
M.M.ABDUL HAMEED & SONS,LEMONGRASS OIL,23049
M.M.FRUITS P.LTD.,COCONUTS,27100
M.M.K. EXPORTS,CASHEW KERNELS,30000
M.N.INTERNATIONAL,FOOD STUFFS,26000
M.O.PHILIPS INDUSTRIES,CHEMICALS,5255
M.P. CREATION,COTTON GARMENTS,981
M.P.COIR EXPORTS,COIR PITH,60850
M.P.M.EXPORTERS,COTTON GARMENTS,5569
M.P.M.TEXTILES P.LTD.,COTTON GARMENTS,504559
M.R SOURCING,COTTON GARMENTS,621
M.R.A.BAKERY,FOOD STUFFS,39200
M.R.G GARMENTS,COTTON GOODS,1085
M.R.INDUSTRIES,FOOD STUFFS,25753
M.R.J.TRADING,COTTON GARMENTS,25374
M.S. TRADERS,CASHEW KERNELS,15876
M.S.&SONS TRADERS&EXPORTERS,FOOD STUFFS,46581
M.S.EXPORTERS&TRADINGS,FOOD STUFFS,53564
M.S.KAARTHIKEYAN GARMENTS,COTTON GARMENTS,1972
M.S.KNITING MILLS,COTTON GARMENTS,6576
M.S.M.SPRMO KNIT WEAR,COTTON GARMENTS,23078
M.S.S. RUBBER AND RECLAIMS P.LTD.,TYRE RETREADING MATERIALS,223176
M.S.SPERMO KNIT WEAR,COTTON GARMENTS,4016
M.S.TRADING EXPORT&IMPORTS,FOOD STUFFS,18000
M.V. JOSEPH & SONS,RUBBER MATS,42055
M2M EXIMPS AND MARKETING,SPICES,160
MAAK FRESH,YAM,73742
MAB TECH COMMERCIAL,SPARES,202
MAC CASHEWS,CASHEW KERNELS,15000
MADASSERY EXPORTS,NUTMEG,8000
MADHAVA EXPORTS,COCONUTS,391100
MADHU JAYANTI INTERNATIONAL LTD.,TEA,3965429
MADONA ELECTRONICS,ELECTRICAL ITEMS,2510
MADONA EXPORTS,ROSEWOOD PRODUCTS,9677
MADURA MERCERISERS INDIA P.LTD.,COTTON GARMENTS,844
MAF CLOTHING P.LTD.,COTTON GARMENTS,340805
MAFSELL ENTERPRISES,VALVES,2828
MAGASINE INDIEN,COTTON GARMENTS,15115
MAGNUM CASUAL INTERNATIONAL,COTTON GARMENTS,4545
MAGNUM CLOTHING P. LTD.,COTTON GARMENTS,3059
MAGNUM ENTERPRISES,COTTON GARMENTS,1100
MAHA INFRA&DEVELOPERS,COCONUTS,28000
MAHALASA EXPORTS,CASHEW KERNELS,23300
MAHANAYIM EXPORTS,PRINTED MATERIALS,510
MAHAVISHNU CASHEW FACTORY,CASHEW KERNELS,284892
MAHE FOODS,FOOD STUFFS,34989
MAJESTIC ASSOCIATES,RICE,46000
MAJESTIC COMMODITIES P.LTD.,TEA,268563
MAK TRADELINKS INTERNATIONAL,RICE,96000
MAKK ASSOCIATES,KITCHEN ITEMS,2200
MAKRO FASHIONS,COTTON GARMENTS,15149
MAKS AUTOMATION P.LTD.,MACHINERIES,11450
MALA SONS,PLYWOOD,1278450
MALABAR AGRI EXPO,COCONUTS,1060955
MALABAR EQUIPMENTS & GENERAL,SPARES,38393
MALABAR FOOD PRODUCTS,FOOD STUFFS,11422
MALABAR HILLS,FOOD STUFFS,26676
MALABAR MARINE EXPORTS,FROZEN MARINE FOODS,24000
MALABAR NATURAL FOODS P.LTD.,RICE,244879
MALABAR PICKLES&PRESERVES,FOOD STUFFS,149805
MALABAR SPICES,SPICES,318020
MALABAR TIMBER CO.,ROSEWOOD PRODUCTS,107572
MALABAR TRADE LINKS,GENERAL CARGO,8940
MALABAR TRADERS,CHAIR COVER,1021
MALABAR TRADING COMPANY.,WEDDING SET,30652
MALACCA EXPORTS,SPARES,230
MALAYALA MANORAMA CO.LTD.,BAGS,168
MALAYALAM EXPORTS,FOOD STUFFS,396619
MALIYAKKAL HANDICRAFTS,HANDICRAFTS,590
MAMBAD RUBBER AND AGRO MFG.LTD.,RICE,163372
MAMPILLY PLYWOOD INDUSTRIES,PLYWOOD,1277658
MANA APPARELS,COTTON GARMENTS,54660
MANAGE N COMPANY,TEA,46000
MANGAL EXPORTS,COCONUTS,27500
MANGALA MARINE EXIM INDIA P.LTD.,FROZEN SQUID,10403302
MANGALATH CASHEW,CASHEW KERNELS,152628
MANGOES  FOOT CARE,CHAPPALS,1320
MANIMALAYAR RUBBERS P.LTD.,RUBBER MATS,115640
MANIPAL TECHNOLOGIES LTD.,PAPER,249311
MANIPAL UTILITY PACKING SOLUTIONS P.LTD.,PAPER,13671
MANJILAS FOOD TECH (P)LTD.,TAPIOCA CHIPS,9753572
MANJU EXPORTS,COTTON YARN,199658
MANNA MARINE PRODUCTS,FROZEN RIBBON FISH,9920
MANU EXPORTERS,COTTON GOODS,6527
MARANATHA MEDIA CENTRE,MEDICINES,5213
MARARI COIR RUB,RUBBER MATS,55208
MARATHI GARMENTS,COTTON GARMENTS,9029
MARE FOOD PRODUCTS INDIA P.LTD.,FOOD STUFFS,46012
MAREENA CASHEW EXPORTS,CASHEW KERNELS,29000
MARICO LTD.,OATS,5517720
MARIKAR EXPORTS,SPARES,2130
MARINE HARVEST (INDIA),FROZEN SHRIMPS,92713
MARINE HYDRO COLLOIDS,FOOD COLOUR,164035
MARINO GARMENTS,COTTON GARMENTS,568
MARIS AGRO PRODUCTS P. LTD.,TEA,11893
MARK IMPEX,GENERAL CARGO,19800
MARK TRADERS,RICE,24000
MARKS ENGINEERING WORKS,VALVES,651905
MARKS MARINE,FISH MEAL,180000
MARKSMAN,COTTON GARMENTS,3401
MARLOUIS BOOK CENTRE,STICKERS,440
MARS GARMENTS,COTTON GARMENTS,6669
MARUTHAMALAYAN TEX KNIT,SPORTS ARTICLES,9849
MARUTHI GARMENT CREATIONS P.LTD.,COTTON GOODS,11537
MARUTHI KNITTERS,COTTON GARMENTS,12152
MARVEL CLOTHING CO.,COTTON GARMENTS,3482
MARWA SEAFOODS,FROZEN SQUID,925750
MAS ENTERPRISES LTD.,COFFEE,690841
MAS KNITS,COTTON GARMENTS,30271
MASCOT INDUSTRIES,COTTON GOODS,34517
MASCOT MATS,RUBBER MATS,85085
MASS CASHEW,CASHEW KERNELS,129252
MASS ENGINEERING WORKS,SPARES,11130
MASS EXPORTS,COTTON GARMENTS,168099
MASS KNIT GARMENTS,COTTON GARMENTS,46279
MASTER CRAFTSMAN INDIA  P.LTD.,FURNITURE,12934
MASTERS EQUIPMENTS,SPARES,157
MATEX,RUBBER MATS,705859
MATHA AMRITHANANDAMAYI MISSION TRUST,BOOKS,8000
MATHA FOODS,TAPIOCA,266411
MATHA TRADERS,FOOD STUFFS,17420
MATHESON BOSANQUET ENTERPRISES LTD.,TEA,1617896
MATHEWSONS EXPORTS & IMPORTS,PLYWOOD,385592
MATHEWSONS FOOD SPECIALITIES(P)LTD.,TAPIOCA,309455
MATHRUBHUMI PRINTING&PUBLICATIONS,PRINTED MATERIALS,9128
MATS FOUR,RUBBER MATS,664343
MATS N MORE,RUBBER MATS,1392430
MATSYAFED ICE & FREEZING PLANT,FROZEN MARINE FOODS,28000
MATTANNUR AREA DEVELOPMENT&CONSULTING P.LTD.,BAGS,2346
MAWAI CARBON INDUSTRIES,CARBON,14656
MAX FLEX IRP INDIA,RUBBER MATS,95522
MAXAM INDIA P.LTD.,MONOMETHYL AMINE,482208
MAXICAN EXPORT,COTTON GOODS,25198
MAYA EXPORTS,COCONUTS,112800
MAYITHARA HOME DECOR P.LTD.,RUBBER MATS,1105605
MAYUR LINKS,COTTON GARMENTS,7384
MBS PUMPS P.LTD.,PUMPS,2805
MC SHARP FOOD P.LTD.,FOOD STUFFS,4078
MCSHARP FOODS P.LTD.,FOOD STUFFS,3544
MECH N MACHANCYES,SPARES,250
MECHAMATRIX COMPONENTS INDIA LTD.,PIPE FITTINGS,54170
MECHANICAL ASSEMBLY SYSTEMS (I) P. LTD.,EGG TRAY PLANT WITH ALL ACCS.,8250
MECHELEC,ELECTRICAL ITEMS,13935
MECTECH KNITFABS P.LTD.,COTTON GARMENTS,303876
MED TEC CARE,MEDICINES,2539
MEDIA PLY & BOARDS,PLYWOOD,68143
MEDILEAVES AYURVEDA P.LTD.,AYURVEDIC PRODUCTS,147
MEDLACE DISPOSABLE,MEDICAL EQUIPMENTS,840
MEENACHIL RUBBERWOOD (P) LTD.,RUBBER MATS,15000
MEENAKSHI COIR WORKS,PVC TUFTED COIR MATS,157081
MEETHAL EXPORTS,DINING TABLE,6000
MEEZAN ELECTRONIC SCALES P.LTD.,ELECTRICAL ITEMS,837
MEGAWIN SWITCHGEAR,SPARES,2100
MEGHDOOT CARGO SERVICES,PACKING MATERIALS,15120
MEHTA EXPORT CORPN.,COTTON GARMENTS,7037
MEMADATHIL EXPORTERS ,FOOD STUFFS,103596
MEREENA SILKS,COTTON GOODS,1285
MERHABA INTERNATIONAL,COIR PITH,108000
MERINO GARMENTS,COTTON GARMENTS,33075
MERIT FASHION,COTTON GARMENTS,7830
MERITO  TRADING,CHAPPALS,2890
MERRIT TECHO INDUSTRIES LLP,SPARES,6070
MERSIN GARMENTS,COTTON GARMENTS,9049
MERWIN GARMENTS,COTTON GOODS,35161
META CLASSICS FIBRES,RUBBER MATS,439873
METAL CRAFT MACHINARIES,STAINLESS STEEL,980
METAL LAND INDUSTRIES,RADIATORS,33566
METAL POWDER CO.LTD.,ALUMINIUM POWDER,186597
METALAGE TECHNOLOGIES,MACHINERIES,6561
METRICWAYS,POUCHES,2742
METRO CLOTHING COMPANY,COTTON GARMENTS,11501
METRO EXPORTS,COTTON GARMENTS,9042
METRO FABRICS,COTTON GARMENTS,350248
METRO FASHIONS (I) P.LTD.,COTTON GOODS,2334
METRO TRADING SYNDICATE,GENERAL CARGO,1064
METROMOT,COTTON GARMENTS,712
METRON SYSTEMS,ALUMINIUM PRODUCTS,86
METSAND TECHNO SOLUTION P.LTD.,MACHINERIES,29797
MEVIVE INTERNATIONAL TRADING CO.,FOOD STUFFS,12672
MEXICAN EXPORTS,COTTON GARMENTS,14794
MEZHUKATTIL MILLS,COCONUT OIL,677943
MHK IMPORTS&EXPORTS P.LTD.,COCONUTS,28000
MICRO KNIT APPARELS,COTTON GARMENTS,14032
MICRON SYSTEM & ENGINEERS,COTTON GARMENTS,6002
MIDAS CREATIONS,COTTON GARMENTS,4895
MIDAS GARMENTS,COTTON GARMENTS,18496
MIDAS POLYMER COMPOUND P.LTD.,TYRE RETREADING MATERIALS,19440
MIDAS PRECURED TREADS(P)LTD.,TYRE RETREADING MATERIALS,1319170
MIDAS RUBBER (P) LTD.,TYRE RETREADING MATERIALS,6480
MIDAS TREADS (INDIA)P.LTD.,TYRE RETREADING MATERIALS,241084
MIDDLE EAST EXPORTS CO.,RICE,38513
MIDDLE EAST RUBBER & ENGINEERING,TYRE RETREADING MATERIALS,333743
MIDDLE EAST TRADING COMPANY,RICE,24000
MIDEAST EXPORTS,FOOD STUFFS,79771
MIDLAND KNITS,COTTON GOODS,14150
MIDWAY,COTTON GARMENTS,959
MIL CONTROLS LTD.,VALVES,6462
MILAN COOK WARE INDUSTRIES,PRESSURE COOKER,8274
MILKY MIST DIARY FOOD P.LTD.,MILK POWDER,324520
MILLENANIUM RUBBER TECHNOLOGIES P.LTD.,TYRE RETREADING MATERIALS,3732
MILLENIUM EXPORTS,CASHEW KERNELS,15876
MIP FOODS,FOOD STUFFS,38774
MIRAZ MARINE FOODS,FROZEN SHRIMPS,515770
MOBILE CLOTHINGS,COTTON GARMENTS,3247
MODULAR CONCEPTE(I)P.LTD.,SPARES,25642
MOHAMMED IBRAHIM EXPORTERS,BRASS ARTICLES,4644
MOLLAKKAS MERCANTILE,FOOD STUFFS,63443
MOLLY ENTERPRISES,UTENSIL,600
MONARCH EXPORTS,COTTON GOODS,4294
MONARCK ENGINEERS,MACHINERIES,27600
MONSUN FOODS P.LTD.,FROZEN SHRIMPS,193000
MOOLANS EXPORTS(I)P.LTD.,TURMERIC POWDER,4160610
MOON FISHERY (INDIA)P.LTD.,FROZEN YELLOW TUNA,26000
MORGAN FASHIONS,COTTON GARMENTS,129439
MORNING STAR APPARELS,COTTON GARMENTS,65392
MORPHO KNITWEAR,COTTON GARMENTS,2332
MOTHER GARMENTS,COTTON GARMENTS,4972
MOTHER'S TRADE WING,COTTON GARMENTS,17876
MOTHERLAND APPARELS,COTTON GARMENTS,2094
MOTHERS AGRO FOODS P.LTD.,RICE,69000
MOUNT SAHIYA,TURMERIC,120834
"MR,WALKER FOOTCARE",CHAPPALS,7667
MR.CARE CENTRE P.LTD.,HOME APPLIANCES,23812
MR.LIGHT TECHNOLOGY,ELECTRICAL ITEMS,9975
MR.SOURCING,COTTON GOODS,2065
MRF LTD.,TYRES/TUBES,13897897
MRS GARMENTS,COTTON GARMENTS,3682
MRT ORGANIC GREEN PRUDCTS,LEMONGRASS OIL,1971
MSK CREATION,COTTON GARMENTS,11373
MTA AGENCIES,COTTON GARMENTS,117
MTS EXPORTS,COCONUTS,27650
MUBARAK FRUITS,RICE,24000
MUDRA IMPEX,COTTON GOODS,11566
MUKKA SEAFOD INDUSTRIES P.LTD.,FISH MEAL,116460
