Exporter,Product,QTY.(KGS)
SAMSCO EXPORTS,MURUKKU,197006
SAMYS INTERNATIONAL,COTTON GOODS,110579
SAN MARINE EXPORTS,FROZEN YELLOW TUNA,528250
SAN PRECISION ALLOYS,VALVES,2048
SAN TEX INC.,COTTON GOODS,182666
SANA INTERNATIONAL,VEGETABLES,712339
SANAM KNIT FASHIONS,COTTON GOODS,659
SANCE LABORATORIES P.LTD.,SANCEPH-500,159312
SANEST OVERSEAS,COCONUTS,84500
SANGEETHA CREATIONS,COTTON GOODS,562
SANGEETHA KNITS FASHION,COTTON GOODS,1489
SANIYA EXPORTS,TOILETERIES & COSMETICS,129800
SANMA KNITWEAR,COTTON GOODS,11071
SANS CASHEW INDIA P.LTD.,CASHEW KERNELS,15000
SANTHA CASHEW,CASHEW KERNELS,45000
SANTHALAKSHMI MILLS P.LTD.,COTTON FABRICS,35076
SANTHI MANDIRAM PHARM,KOLAKULATHADI CHOORNAM,10725
SANTHOM ON LINE,X-MAS STARS,2390
SANU EXPORTERS,PLYWOOD,139000
SANVIKA,COTTON GARMENTS,675
SARA SPICES,SPICES,561828
SARA TEX INDIA,COTTON GARMENTS,1079
SARADA KNITS INTERNATIONAL,COTTON GOODS,47010
SARADA TERRY PRODUCTION LTD.,COTTON GOODS,43502
SARALA FOODS,RICE,130000
SARASWATHI EDITIONS (P) LTD.,COTTON GARMENTS,2283
SARASWATHI METAL INDUSTRIES,SWITCHES,41626
SARASWATHI METAL WORKS,SPARES,12208
SARASWATHI TEX,COTTON GOODS,165860
SARATHI EXPORTS,COTTON GARMENTS,623
SARATHY EXPORT FABRICS,COTTON GOODS,85071
SARAVA SURGI-MED,LATEX GLOVES,2533
SARAVANA GARMENTS,COTTON GOODS,3110
SARENI INTERNATIONAL,COTTON GOODS,1912
SARKAR INDUSTRIES P.LTD.,PLYWOOD,34000
SARKAR PLYWOOD P.LTD.,PLYWOOD,686550
SARLA HANDICRAFT P.LTD.,RUBBER MATS,156748
SAROOS INDUSTRIES,SPARES,24620
SARVA SURGI-MED,LATEX GLOVES,3000
SARVESH EXPORTS,COTTON GOODS,30465
SAS INTERNATIONAL,COTTON GARMENTS,4888
SASIANAND FEEDS AND FOODS INDIA P.LTD.,CATTLE FEEDS,55504
SATCHA TEXTILES,COTTON GOODS,202110
SATYA EXPORTS,AGRICULTURAL MACHINERY & PARTS,16025
SATYAM COIR PRODUCTS,STATUE,14876239
SATYEN EXPORTS,AGRICULTURAL MACHINERY & PARTS,32689
SAWIN KNIT WEAR,COTTON GOODS,12419
SAYAS GROUP OF COMPANY,COTTON GARMENTS,392
SAYS INTERNATIONAL,COTTON GOODS,276
SB GARMENTS,COTTON GARMENTS,526
SBJ ASSOCIATES,LIME SHELL,40497
SBS TEXTILES,COTTON GOODS,395
SC EXPORTS,CANDLE HOLDERS,31069
SCHUF SPECIALITY VALVES P.LTD.,VALVES,18440
SCHUMAK EQUIPMENT (I)P.LTD.,MACHINERIES,38829
SCHUTTE MEYER ASHWATH ALLOYS,VALVES,1003511
SCILLA FINE FOOD,RICE,162020
SCION AGRICOS P.LTD.,SPICES,117350
SCM GARMENTS P.LTD.,COTTON GOODS,804400
SCORPION KNITS,COTTON GOODS,3919
SCOTS OVERSEAS,COTTON GOODS,15843
SCS & COMPANY,PACKING MATERIALS,1777
SEA BAY EXPORTS P.LTD.,FROZEN MARINE FOODS,24000
SEA BLISS P.LTD.,FROZEN YELLOW TUNA,216600
SEA HARVEST EXPORTS,FROZEN YELLOW TUNA,219000
SEA LINK KNIT FABS,COTTON GOODS,128
SEABIRD SEAPLANCE P.LTD.,AIRCRAFT,2880
SEABOY FISHERIES P.LTD.,FROZEN SQUID,2121619
SEAFOOD INNOVATIONS,FROZEN SQUID,1561036
SEAGULL CLOTHING P. LTD.,COTTON GOODS,3048
SEAGULL INNOVATION,COTTON GOODS,20057
SEAGULLS GARMENTS,COTTON GARMENTS,532
SEAL CREATIONS,COTTON GARMENTS,2087
SEALINE IMPEX,RICE,170336
SEALINE MARINE PRODUCTS P.LTD.,FROZEN YELLOW TUNA,1401500
SEAMECH EXIM P. LTD.,SPARES,2477
SEAPACK INDUSTRIES,PACKING MATERIALS,5461
SEAPORT LOGISTICS,COCONUTS,142810
SEAROCK EXPORTS,MACHINERIES,3933
SEASON CLOTHINGS,COTTON GOODS,23316
SEASON COIR EXPORTS,RUBBER MATS,6377557
SEASONS EXPORTS P. LTD.,COCONUTS,56725
SEATEX,COTTON GOODS,34546
SEAWORLD INTERNATIOAL,GENERAL CARGO,1433
SEED AGRI TECH,SPICES,1660
SEEK INTERNATIONAL TRADING&CONSULTANTS P.LTD.,CHURCH ARTICLES,4640
SEEK TRADERS,DAIRY,300
SEGURO INTERNAITONAL,COTTON GOODS,1500
SEIYON TEX,COTTON GOODS,1756
SELECT BEST SOLUTIONS,MACHINERIES,2624
SELFX INDIA,COTTON GOODS,17251
SELVA VINAYAKA TEX,COTTON YARN,47820
SELVALAXMI CRAFT,HANDICRAFTS,2561
SENOK EQUIPMENTS,SPARES,29568
SEPACK INDIA PVT LTD,PACKING MATERIALS,17718
SERENDIP SOURCING,COTTON GOODS,15816
SERENITY TEA LLP,TEA,77154
SERVALL PAPER P. LTD.,MACHINERIES,37825
SESHA EXPORTS,COTTON GOODS,697
SETHU EXPORTS,TAMARIND,2672854
SEVEN HILLS FASHIONS,COTTON GARMENTS,3731
SEVEN OCEAN INC.,COTTON GOODS,43194
SEVEN SEAS EXPORTERS,SPARES,34871
SEVEN SEAS TRADING COMPANY,RUBBER MATS,1088532
SFO TECHNOLOGIES DIGITAL P.LTD.,SPARES,573349
SGR MOULDS INDIA P.LTD.,PAPER BOARD,70577
SHA ENTERPRISES,COCONUT POWDER,11324
SHABARI  COTTONS P.LTD.,CUSHIONS,230653
SHABARI APPARELS P. LTD.,COTTON GOODS,1593
SHAH & SONS TRADING COMPANY,MACHINERIES,17000
SHAH BROTHERS,TEA,4971901
SHAHI EXPORTS P.LTD.,COTTON GOODS,32575
SHAKTHI IMPEX,COTTON GOODS,51810
SHAKTHI KNITTING P. LTD.,COTTON GOODS,233877
SHALAMI FABS,COTTON GOODS,3195
SHAN ASSOCIATES,COTTON GARMENTS,530
SHANTHI GEARS LTD.,GEAR WHEELS,91
SHAPOS SERVICES P.LTD.,MACHINERIES,22000
SHARABHA PHARMA&INDI SPICES P.LTD.,COCONUTS,57000
SHARADA EXPORTS,COTTON GARMENTS,375
SHARADA TERRY PRODUCTS LTD.,COTTON GOODS,66547
SHARAFIYA FOOD PROCESSING,PAPPADS,33039
SHARAFIYA TRADING,FOOD STUFFS,141507
SHARATH EXPORTS,COTTON GARMENTS,538
SHARJAH PLASTIC,PLASTIC PRODUCTS,82803
SHARK KNIT FASHION,COTTON GOODS,28067
SHARK LINE INDUSTRIES,CHAPPALS,17285
SHARMA EXPORTS,COTTON GARMENTS,68
SHARON INSUL INDIA LTD.,COTTON GARMENTS,107
SHARON TRADERS,RUBBER MATS,95000
SHARP ELECTRODES P. LTD.,WELDING ELECTRODES,15000
SHARP KNIT DESIGNS,COTTON GOODS,15736
SHARP KNIT FASHIONS,COTTON GOODS,63505
SHAS INTERNATIONAL,COTTON GARMENTS,170
SHASSRI GARMENTS,COTTON GOODS,3690
SHASTHA ENTERPRISES,CASHEW KERNELS,11750
SHAZZ CURRY PASTE P.LTD.,FOOD STUFFS,32850
SHEEB TECHNO CRAFTS,VALVES,139230
SHEETHAL INDUSTRIES,PIPE FITTINGS,7723
SHENOIS PROVISION LTD.,TEA,10177
SHERAN FABRICS,COTTON GARMENTS,6295
SHERATONE ANTIQARTS,HANDICRAFTS,450
SHESHAN TEX,COTTON GOODS,13265
SHILP KALA HANDI CRAFTS,HANDICRAFTS,40
SHILVA INC.,COTTON GOODS,34232
SHINE DETERGENT,DETERGENT POWDER,1100300
SHINE FLEXIBLE PRINT AND PACKS ,PLASTIC PRODUCTS,3200
SHINE WOOD INDUSTRIES,PLYWOOD,26000
SHINY KNITWEAR,COTTON GOODS,161238
SHIP KNITWEAR,COTTON GARMENTS,4308
SHIRDI SAI ELECTRICAL LTD.,WIRES,203659
SHIVA EXPORTS,FOOD STUFFS,5525
SHIVA MURUGAN APPARELS,COTTON GOODS,404
SHIVAARNA TECHNOFOAMS P.LTD.,COTTON GOODS,3377
SHIVANNI COIRS,COIR FIBER,336820
SHIVHARI DEVELOPERS ,MATERIALS & EQUIPMENTS,40220
SHIVHARI DEVEOPERS,RICE HUSK ASH,407940
SHIVLA INC.,COTTON GOODS,43301
SHIVPURA AGRO PRODUCTS,COCONUTS,28652
SHRADDHA EXPORTS,GRANITE SLABS\TILES,26000
SHREE BALAJI TRADE,COCONUT SHELLS\CUPS,14112
SHREE GANESH PACKAGING,PACKING MATERIALS,2518
SHREE GARMENTS P.LTD.,COTTON GARMENTS,3961
SHREE HARI FOODS,FOOD STUFFS,28000
SHREE HARI SPARES,VALVES,59568
SHREE HARIE STEEL & ALLOYS,VALVES,418278
SHREE KRISHNA OIL INDUSTRIES,COCONUT OIL,42000
SHREE KUMARAN ALLOYS,VALVES,88146
SHREE RAMESHWAR ENGNG. WORKS,SPARES,300
SHREE SHAKKTHI ENTERPRISES,TEA,57102
SHREE YOGLAKSHMI AGENCIES,HOME APPLIANCES,10047
SHREE YORKER KNITS,COTTON GOODS,1201
SHREEDEVI CLOTHING,COTTON GOODS,9757
SHREEJI EXPORTS,RICE,50600
SHREEJI INTERNATIONAL,RICE,560500
SHREELA PACK,PAPER BAGS,107558
SHREENIDHI APPAREL P LTD,COTTON GARMENTS,1219
SHREYA ENTERPRISES,FOOD STUFFS,1427
SHRI AMMAN KNITS,COTTON GARMENTS,415
SHRI ATNU PUMPS,PUMPS,27465
SHRI HARI INDUSTRIES,VALVES,6460
SHRI KRISHNA INTERNATIONAL,PLASTIC PRODUCTS,25000
SHRI LAKSHMI CASTINGS,VALVES,18525
SHRI LAKSHMI NARASIMHAR FOUNDRIES P.LTD.,REFRACTORY MATERIALS,17144
SHRI MARUTHI CLOTHING,COTTON GOODS,458
SHRI PRANAV TEXTILES,COTTON GOODS,72783
SHRI SANTHOSH IMPEX,COTTON GARMENTS,45918
SHRI SANTHOSH MEENAKSHI TEXTILES ,COTTON GOODS,23721
SHRI SHAKTHI ASSOCIATES,TEA,133912
SHRI SUBAM TEX,COTTON GOODS,9592
SHRISTI COTSPINN P.LTD.,COTTON YARN,43926
SHRISTI GARMENTS,COTTON GOODS,1859
SHVAG EXIM,RICE,222700
SHYAM IMPEX,COTTON GARMENTS,8016
SHYAM TRADERS,COTTON GOODS,900
SHYLA METAL INDUSTRIES,METAL PRODUCTS,7648
SICGIL INDUSTRIAL GASES LTD.,LIQUID CARBONDIOXIDE GAS,534000
SIDDHARTH  APPARELS,COTTON GOODS,8709
SIDHAS EXPORTS,COTTON GOODS,3997
SIEGER SPINTECH EQUIPMENTS P.LTD.,TEXTILE MACHINERY,49946
SIEMEC EQUIPMENTS,MACHINERIES,4891
SIEWERT & DHOLAKIA  OVERSEAS P.LTD.,TEA,1635966
SIGMA LIF MEDICAL TRADING CO.,MEDICAL EQUIPMENTS,416
SIGN GARMENTS,COTTON GOODS,381
SIGNATURE EXPORTS,HANDICRAFTS,58788
SIGNATURE FOAM P.LTD.,RUBBERISED COIR MATRESSES,651436
SIJMAK EXPORTS P.LTD.,SPICES,536899
SIJO ENTERPRISES,COIR MATS,42253
SILA RETAIL,PAPER,12196
SILKLINE,COTTON GARMENTS,14631
SILVER ARCADE TRADING,FURNITURE,4226
SILVER EXIM,TAMARIND,418314
SILVER OIL MILLS,COCONUT OIL,11050
SILVER PRODUCE,FANCY ITEMS,11268
SILVER SPARK APPARELS,COTTON GOODS,7131
SIMAR OVERSEAS,PLYWOOD,80500
SIMER EXPORTS,FOOD STUFFS,98720
SIMMA FOODS,FOOD STUFFS,24296
SIMPEX TRADING COMPANY,PIPE FITTINGS,1084
SINAAN & HAFSA,FOOD STUFFS,115000
SINENSIS TEA COMPANY,TEA,32800
SINICON CONTROLS P. LTD.,SWITCHES,54306
SINSAN EXPORTS,MANGOES,1947168
SISO COSMECTIC P.LTD.,COSMETIC ITEMS,5228
SITARAM AYURVEDA PHARMACY LTD.,KSHEERABALA THAILAM,8508
SIVA APPARELS,COTTON GOODS,10151
SIVA TEXTILES,COTTON GOODS,6100
SIVADAS TEXTILES,CUSHIONS,44681
SIVAM TEXTILES,COTTON GOODS,2093
SIVASAKTHI INDIA MACHINE WORKS,MACHINERIES,13314
SIVIS INTERNTATIONAL,FOOD STUFFS,130195
SIWAK TRADING COMPANY,MEDICAL EQUIPMENTS,242
SIYARAM OVERSEAS,COCONUTS,28500
SK ELITE EXIM,FOOD STUFFS,172500
SK SOLUTIONS,COTTON GOODS,23020
SKANDHAA GROWMATIX,COIR YARN,23390
SKD EXPORTS,VALVES,1471
SKD FINDE DECOR,COTTON GOODS,4993
SKL EXPORTS,COTTON GOODS,276294
SKM AGRO FOODS,EGGS,57000
SKM EGG PRODUCTS EXPORT INDIA P.LTD.,EGGS,1514102
SKY COTEX INDIA,COTTON GOODS,36295
SKY DOT GARMENTS P.LTD.,COTTON GOODS,82244
SKY EXPORT,FOOD STUFFS,183476
SKY KNIT EXPORTS,COTTON GOODS,32820
SKY KNITTERS,COTTON GOODS,5937
SKY TRADERS,COCONUTS,44600
SKYIVA INERNATIONAL,CHAPPALS,3220
SKYLINE INTERNATIONAL,PALADA MIX,83458
SKYSAIL INTERNATIONAL,RICE,131514
SKYTRIX CARGO,KITCHEN ITEMS,35264
SKYVINCE EXIM,TAMARIND,632707
SKYWAY TRADING,RICE,406473
SKYWIN APPARELS,COTTON GOODS,38786
SLEEK FASHION,COTTON GOODS,29528
SLG EXPORTS,COTTON GOODS,3604
SLV ENGINEERS P.LTD.,SPARES,32059
SMALL&MARGINAL TRIBAL FARMERS MUTULLY RIDES CO.-OP,COFFEE,14274
SMART GARMENTS,COTTON GOODS,1015
SMART KNIT WEAR,SPARES,148092
SMARTCERAMICS,CERAMIC ITEMS,20000
SMBG TRADING P. LTD.          ,CAT GRASS KIT,347
SMP GLOBAL TRADE,COCONUTS,28500
SMP TRADING,GENERATOR,19223
SMS EXPORTERS,COIR FIBER,5821730
SMT EXPORTS,COTTON GOODS,7685
SMVM IMPEX P LTD,COCONUTS,57100
SNEHA TRADING CO.,PERSONAL EFFECTS,67
SNQS GLOBAL TEXTILES,COTTON GARMENTS,862
SNQS INTERNATIONAL SOCKS P.LTD.,COTTON GOODS,90479
SNS INTERNATIONAL,ROSEWOOD PRODUCTS,22684
SOBER INTERNATIONAL,CYCLE PARTS,235187
SOCIETY OF TEAM FARMERS,MANGO PULP,600
SOF TEXPA,COTTON GOODS,11398
SONA BLW PRECISION FORGINGS LTD.,AUTOMOBILES PARTS,26926
SONA EXPORTERS,TAPIOCA CHIPS,546689
SONA TRADING COMPANY,TAMARIND,19000
SONEX MACHINE COMBINES INDIA P. LTD.,SPARES,25963
SONEX METAL COMBINES,MACHINERIES,250
SOORAJ AGRO MILLS (I) P.LTD.,RICE,1057240
SOTEPXA TEXTILES INDIA P.LTD.,COTTON GARMENTS,9390
SOTEXPA QUALIDIS TEXTILES,COTTON GOODS,153238
SOTO TRADERS,COTTON GOODS,14500
SOUGANDIKA FARM PRDUCTS P.LTD.,FOOD STUFFS,16920
SOUMYA CREATION,COTTON GOODS,17889
SOUMYA PLASTICS,PLASTIC PRODUCTS,8689
SOUPARNIKA EXPORT ENTERPRISES,CASHEW KERNELS,2353694
SOURAV ENTERPRISES,PLYWOOD,5995845
SOURCE ONE EXPORTS P.LTD.,FOOD STUFFS,274551
SOUTH INDIA GARMENTS,COTTON GOODS,7322
SOUTH INDIA PAPER SOLUTIONS,PAPER,17514
SOUTH INDIA POULTRY,POULTARY PRODUCTS,5463
SOUTH INDIAN GREEN CARDAMOM CO.LTD.,CARDAMOM,119560
SOUTH KERALA CASHEW EXPORTERS,CASHEW KERNELS,516253
SOUTH WEST TECHNOLOGIES SEALINGS & JOINTINGS,SPARES,41479
SOUTHER FILTERS,FILTER ELEMENT,11264
SOUTHERN APPARELS,COTTON GOODS,70999
SOUTHERN CASHEW EXPORTERS,CASHEW KERNELS,32326
SOUTHERN COIR MILLS,JUTE MATTING,2975
SOUTHERN MARINE EXIM P.LTD.,FROZEN YELLOW TUNA,276000
SOUTHERN TEA FARMS LTD.,TEA,15335
SOVEREIGN ENTERPRISES,RICE,49100
SOWER IMPEX LLP,FOOD STUFFS,34874
SPACE TEXTILES P LTD,COTTON GOODS,36385
SPAN AQUATIC PRODUCTS,FISH MEAL,240000
SPAN KNITWEARS,COTTON GOODS,25327
SPAN OVERSEAS P. LTD.,COTTON GARMENTS,10371
SPARE & CARE ENTERPRISES      ,SPARES,401
SPARK FASHIONS,COTTON GOODS,32433
SPB FABRICS,COTTON GOODS,43863
SPB METAL CASTERS,VALVES,1735
SPB NEW ALLOY STEELS,VALVES,73183
SPECIAL FOODS (P)LTD.,RICE,172170
SPECIALITY INDIAN FOOD PARKS&EXPORTS P.LTD.,RICE,764544
SPECOM UNIVERSE P. LTD.,COCONUTS,28600
SPECTA DECOR P.LTD.,STEEL PROFILES&ACCESSORIES,109370
SPECTRA PLAST INDIA P.LTD.,PLASTIC PRODUCTS,3467
SPECTRUM  KNITS,COTTON GOODS,14410
SPECTRUM INDUSTRIES,MACHINERIES,568
SPECTRUM INTERNATIONAL,NUTMEG,51000
SPEED MARINE,PROPELLER,113
SPEZIA ORGANIC CONDIMENTS P.LTD.,CARDAMOM,21400
SPIC FASHIONS ,COTTON GOODS,9069
SPICE ISLANDS APPARELS LTD.,SPICES,34393
SPICE RICH SEASONING,CURRY POWDER,10904
SPICE TOWN,SPICES,2150
SPIKE CREATION,COTTON GOODS,32528
SPIKE KNITTERS,COTTON GOODS,4031
SPINNER PLASTIC INDUSTRIES LTD.,PLASTIC PRODUCTS,19489
SPK GARMENTS,COTTON GOODS,9833
SPRING INC.,COTTON GOODS,224611
SPRING TEX,COTTON GARMENTS,7088
SPRIXOO KNITWEAR,COTTON GOODS,37507
SQUARE GENERAL TRADING,BANANA,21000
SR GROUP,COTTON GOODS,5800
SREE AGASTHIYAR CREATIONS,COTTON GOODS,3780
SREE AMBAL MARKETING,MACHINERIES,7808
SREE ANJANEYA EXPORTS,COTTON GOODS,31455
SREE BALAJI ENGINEERING WORKS,SPARES,3203
SREE DEVI CASHEW INDUSTRIES,CASHEW KERNELS,26400
SREE DURGA EXPORTS,COIR PITH,61000
"SREE GANAPATH GAR,MENTS",COTTON GARMENTS,4975
SREE GANESH CHEMICALS,HDPE CANS,18135
SREE KALAIVAANI TEX,COTTON GOODS,8741
SREE KRISHNA COCONUT PRODUCT ,COCONUTS,28500
SREE KUMARAN EXPORTS,VALVES,7206
SREE LAKSHMI CASHEW ENTERPRISES,CASHEW KERNELS,367048
SREE MEENAKSHI ENGINNERING,SPARES,120
SREE NARASIMHA TEXTILES LTD.,COTTON YARN,65250
SREE PARSHWA TRADERS,COCONUTS,56000
SREE PONNI EXPORTS,COTTON GOODS,58230
SREE PONNI KNIT HOUSE,COTTON GARMENTS,10328
SREE SAI CORPORATION,TEA,68214
SREE SANKARA AYURVEDA VAIDYASALA,AYURVEDIC PRODUCTS,478
SREE SANTHOSH FASHION,COTTON GOODS,3506
SREE SP EXPORTS,COTTON GOODS,30726
SREE THAILA APPARELS,COTTON GARMENTS,10400
SREE THAILAN EXPORTS,REFRACTORY MATERIALS,42800
SREE VARI APPARELS P.LTD.,COTTON GOODS,1431
SREE VELAN CLOTHINGS,COTTON GOODS,132619
SREE WIN TEX,COTTON GARMENTS,2029
SREEDHARAN &COMPANY,WHISKY,61620
SREEDHAREEYAM AYURVEDIC,AYURVEDIC PRODUCTS,2367
SREEDHAREEYEM FARMHERBS INDIA P.LTD.,FOOD STUFFS,3485
SREEJA HOSIERIES,COTTON GOODS,25797
SREEKOVIL AGENCIES,UTENSIL,79572
SREEKOVIL AGENCIES P LTD,HOME APPLIANCES,6786
SREEKRISHNA MODERN RICE MILL,RICE,52000
SREEMED LABS,AYURVEDIC PRODUCTS,213
SREENIDHI APPAREL P.LTD.,COTTON GARMENTS,1620
SREERAGAM EXPORTS P.LTD.,FROZEN YELLOW TUNA,1278360
SREESAI FASHIONS,COTTON GOODS,1597
SREEVARI APPARELS P.LTD.,COTTON GOODS,20104
SREEYA IMPORTS&EXPORTS,RICE,52390
SRF INTERNATIONAL,COTTON YARN,13288
SRF LTD.,CHEMICALS,82074
SRI AAKASH EXPORT AND IMPORT P.LT.,FOOD STUFFS,198500
SRI AKASH EXPORTS AND IMPORTS,COCONUTS,135660
SRI ANGALAMMAN TEXTILES,COTTON GOODS,3017
SRI ANJANEYA ENGEERING,MACHINERIES,1370
SRI ANUBHAVI IMPEX,COTTON GOODS,111620
SRI ANURAGAVI GARMENTS,COTTON GOODS,45988
SRI BALAJI ALLOYS,VALVES,16144
SRI BALAJI PLASTICS,PLASTIC PRODUCTS,3062
SRI BROS EXPORTS,FOOD STUFFS,52000
SRI DATTA GANAPATHY AGENCIES,RICE,52000
SRI DHANALAKSHMI EXPORTS,COTTON GOODS,24642
SRI DURGA AGRO EXPORTS,COIR PITH,81880
SRI DURGAIAMMAN TEX,COTTON GARMENTS,61167
SRI GANESH ASSOCIATES,SPARES,3436
SRI GANESH EXPORTERS,COCONUTS,28500
SRI GARMENTS,COTTON GOODS,17282
SRI JAY PRABHA EXPORTS,COTTON GOODS,29334
SRI JAYA PRABHA,COTTON GOODS,42277
SRI JB EXPORTS,COIR FIBER,173450
SRI KANNAPIRAN MILLS LTD.,COTTON YARN,69000
SRI KRISHNA SWEETS P.LTD.,SWEETS,27586
SRI KUMARAN STORES,COCONUTS,28500
SRI MADHURA KNIT,COTTON GOODS,53270
SRI MALLI PATSION,COTTON GOODS,2480
SRI MALLI PATSON,COTTON GARMENTS,286
SRI MOOKAMBIKA,COTTON GARMENTS,20562
SRI NALLI TEX,COTTON GOODS,42302
SRI RAM AIR COMPRESSOR CBR LTD.,AIR COMPRESSORS,2717
SRI RAM CREATION,COTTON GOODS,8318
SRI RAM FIBRES,COIR FIBER,58000
SRI RAMA MODERN RICE MILL,RICE,76000
SRI RAMESH GARMENTS,COTTON GOODS,11014
SRI RANGANATHAR INDUSTRIES,VALVES,109070
SRI SAI HANDLOOMS,COTTON GOODS,1515
SRI SAKTHI GARMENTS,COTTON GOODS,1894
SRI SAKTHI VINAYAKA TEXTILES,COTTON GARMENTS,3340
SRI SARAVANA FASHIONS,COTTON GOODS,21922
SRI SAVITHRI CREATIONS,COTTON GOODS,125173
SRI SELVAKALLIAMMAL COIRS,COIR FIBER,550
SRI SIVAGAMI FASHIONS,COTTON GARMENTS,837
SRI SIVAJOTHI SPINNING MILLS,COTTON GOODS,6545
SRI SIVASAKTHI KNIT GARMENTS,COTTON GOODS,17596
SRI SOWPARNIKA KNIT GARMENTS,COTTON GOODS,13934
SRI SRINIVASA AGENCIES,REFRACTORY MATERIALS,140702
SRI VAIBHAV LAXMI VASTRALAYAM,COTTON GOODS,6667
SRI VANGUARD EXPORTS,POOJA ITEM,28000
SRI VARI IMPEX,COTTON GOODS,1281
SRI VARSHINI KNIT,COTTON GARMENTS,1709
SRI VELAVAN TRADERS&TRANSPORTS,COTTON GOODS,61070
SRI VENKATRANGA ALLOYS P.LTD.,VALVES,2077
SRI VIJAYALAKSHMI GARMENTS,COTTON GOODS,4476
SRIMATHI EXPORTS,COTTON GOODS,1600
SRINIVVI EXPORTS P.LTD.,COTTON GOODS,14064
SRISTI GARMENTS,COTTON GOODS,5669
SRM GARMENTS,COTTON GOODS,11599
SRM TRADERS,TYRE RETREADING MATERIALS,24000
SRV KNITT GARMENTS,COTTON GOODS,27231
SS FASHIONS,COTTON GOODS,13601
SS FASTENERS PVT LTD.,STEEL PRODUCTS,27098
SS HI TECH MACHINERIES,MACHINERIES,1325
SSK EXPORT LIMITED,TEA,5480196
SSK PLYWOOD,PLYWOOD,28225
SSM WEAVING MILLS,COTTON GOODS,1648
SSR INTERNATIONAL,COCONUTS,28000
SSS GLOBAL,COIR PITH,1216070
SSVK APPARELS,COTTON GOODS,49331
ST.FRANCIS PRESS,BOOKS,470
ST.GEORGE CASHEW,CASHEW KERNELS,15876
ST.GREGORIOS CASHEW INDUSTRIES,CASHEW KERNELS,1065459
ST.JOSEPH'S ART INDUSTRIES,HANDICRAFTS,183
ST.JOSEPHS CLAY WORKS,CLAY,45750
ST.MARY'S CASHEW FACTORY,TEA,3070959
ST.MARYS RUBBERS P.LTD.,SURGICAL GLOVES,2967456
ST.PAUL'S CASHEW FACTORY,CASHEW KERNELS,1236352
ST.PAULS BOOKS,BOOKS,15703
STAARLIGHT DESIGNS,COTTON GOODS,38087
STAARLIGHT EXPORTERS,COTTON GOODS,104984
STABLE MAGNET P.LTD.,MAGNET & MAGNETIC DEVICES,26420
STALLION ONEBYTE P.LTD.,COMPUTER PARTS,11528
STAMP PEK TOOLINGS,LOCKS,6448
STAMPTEK CNC FABRICATION,EMPTY CARTONS,5774
STAMPTEK TOOLINGS INDIA P.LTD.,SPARES,205
STANDARD AGRO TECH,COIR PITH,270800
STANES AMALGAMATED ESTATES LTD.,TEA,15658
STANFAB APPARELS,COTTON GOODS,17647
STAR EXPORTERS,FOOD STUFFS,8268
STAR EXPORTS,SPICES,74395
STAR FOODS,TAPIOCA CHIPS,283649
STAR FRUIT COMPANY,FOOD STUFFS,40740
STAR GLOBAL,FOOD STUFFS,26595
STAR IMPORTS&EXPORTS,COTTON GOODS,8442
STAR INNOVATIONS,COCONUTS,28500
STAR ONE EXPORTS,SPICES,54898
STAR POLYMERS,PLASTIC PRODUCTS,2080
STARLINE ENTERPRISES,SPARES,50188
STEEL & INDUSTRIAL FORGINGS LTD.,STEEL CASTINGS,34810
STEELMEN MACHINE P.LTD.,MACHINERIES,41010
STEPSIN TECHNOLOGIES,ENGINEERING GOODS,16310
STERIMED INC.,SURGICAL GLOVES,3046
STERIPHARM,SURGICAL GOODS,118520
STEWART TRADING&EXPORT P.LTD.,EGGS,131560
STILLVOL GARMENTS,COTTON GOODS,6396
STITCH APPARELS,COTTON GOODS,13800
STITCHWELL INDUSTRIES,ICE CREAM STICKS,1865
STOFF ART,COTTON GOODS,983
STOLZ,HDPE CANS,14448
STONE INDIA CORPORATION,COTTON GARMENTS,6000
STOWA GARMENTS,VALVES,71379
STP CLOTHINGS,COTTON GOODS,2200
STRAPEX SYNTHETICS P.LTD.,PLASTIC PRODUCTS,26000
STRATTON TEA P.LTD.,TEA,25280
STRAWBERRY STUDIO,COTTON GARMENTS,704
STUDIO FOLKS,GENERAL CARGO,10560
STYLE PLUS,COTTON GOODS,6415
STYLE PLUS  GARMENTS,COTTON GARMENTS,123
STYLE PLUS CREATIONS,COTTON GOODS,9144
STYLO KNIT WEARS,COTTON GOODS,93498
SUBAM EXIM,RICE,104000
SUBASH WIRES AND CABLES P.LTD.,WIRES,260857
SUBHASURYA ENGERGY&ENGINEERING SERVICES P.LTD.,MACHINERIES,25968
SUBI EXPORTS,COTTON GOODS,26168
SUD-CHEMIE INDIA LTD.,CATALYST,5870281
SUDARSAN CLOTHING COMPANY,COTTON GOODS,9177
SUDHAMA HOSIERIES,COTTON GOODS,101452
SUDHAN SPINNING MILLS LTD.,COTTON YARN,485158
SUDHAVEE APPARELS,COTTON GARMENTS,16353
SUGA COCO PRODUCTS,JAGGERY,606485
SUJAS EXIM,COTTON GOODS,11853
SUKANYAS BALAJI TRADERS,FOOD STUFFS,3825
SULOCHANA COTTON MILLS,COTTON YARN,57317
SULOCHANA TEXTILE PROCESS,COTTON GOODS,10115
SUMI EXPORTS,COTTON GARMENTS,21151
