Exporter,Product,QTY.(KGS)
J.R. EXPORTS,RUBBER MATS,72500
J.R.P.EXPORTS,COTTON GOODS,142608
J.R.RUBBER INDUSTRIES,RUBBER MATS,189558
J.RUTTONESY TRADING COMPANY,FOOD STUFFS,17000
J.S. MATS&MATTINGS,RUBBER MATS,114806
J.S.AUTO CAST,AUTOMOBILES PARTS,1369894
J.S.GARMENTS,COTTON GARMENTS,4920
J.V.GOKAL & COMPANY,TEA,282877
J.V.TRADES&EXPORTS,COCONUTS,28210
JAAN ENTERPRISES,GENERAL CARGO,549
JACIO INDICIUS,KITCHENWARE,5900
JACOB & RICHARD INTERNATONAL P.LTD.,FOOD STUFFS,477536
JAGADAMBAN CONTAINES,CAN,820
JAGAN IMPEX,FOOD STUFFS,20761
JAGANATHAN M.,COCONUTS,129000
JAGUAR PAW EXPORTS,JAGGERY,54155
JAI AGRO INTERNATIONAL,COCONUTS,1075
JAI EXPORTS,COTTON GARMENTS,138
JAI RAM CREATIONS,COTTON GARMENTS,3960
JAI SAKTHI GARMENTS,COTTON GARMENTS,13891
JAIN OVERSEAS,COTTON GARMENTS,244
JAISAKTHI EXPORTS,COTTON GARMENTS,5639
JAKE&JOE GROVE P.LTD.,FOOD STUFFS,8000
JALARAM AGRI EXPORTS,PEANUTS,12096
JANAKI ENGINEERINGS WOKS,ENGINEERING GOODS,7910
JANATHA AQUA PRODUCTS P.LTD.,FISH OIL,6785
JANATHA MACHINES,MACHINERIES,5527
JANATHA POLYMERS,SYNTHETIC RUBBER,315
JANATICS INDIA P.L.TD.,SPARES,197
JANSON EXPORTS,COTTON GOODS,63152
JANSONS BALERS,RUBBER MATS,1006784
JANSONS FABRICS,COTTON GARMENTS,8520
JANSONS INDUSTRIES,COTTON GOODS,383245
JAS EXPORTS,TAPIOCA,301073
JASMINE APPRELS P.LTD.,COTTON GARMENTS,17480
JASMINE IMPEX,COTTON GARMENTS,7200
JASS TRADING,RICE,87000
JAY APPLIANCES,COCONUTS,28000
JAYABHARATH MODERN RICE MILL,RICE,807460
JAYACHANDRAN ALLOYS P.LTD.,LEAD INGOTS,5167754
JAYACHANDRAN INDUSTRIES PVT LTD,BATTERIES,1282957
JAYAKRISHNA COIRS,COIR GEO FABRICS,15031
JAYAKUMARAN EXPORTS,COTTON GARMENTS,110722
JAYALAKSHMI APPARELS,COTTON GARMENTS,5053
JAYALAXMI ENTERPRISES,BAGS,8284
JAYASREE COIR MILLS,COIR MATS,323700
JAYCEE ORGANICS LLP,CURRY LEAVES,182
JAYSHREE TEA & INDUSTRIES LTD.,TEA,345192
JBS INTERMIX & RUBBER PRODUCTS PVT. LTD. ,AIR COMPRESSORS,510
JEEVAGRAM,SPICES,1150
JEMSONS STARCH AND DERIVATIVES ,MUDIFIED STARCH,54000
JEWEL PACKER,PACKING MATERIALS,8404
JFK INTERNATIONAL,TEA,4423892
JINEY PUBLICATION,BOOKS,38325
JIS INTERNATIONAL EXPORTS(P)LTD.,FROZEN YELLOW TUNA,100000
JITHA PLASTIC INDUSTRIES,PLASTIC PRODUCTS,5848
JIWAN BROTHERS,PLASTIC PRODUCTS,21046
JMJ EXPORTS,FROZEN MARINE FOODS,136482
JMS EXPORTS,FOOD STUFFS,214659
JNG EXPORTS,FROZEN MARINE FOODS,324519
JOB P.P.,FOOD STUFFS,22962
JOE MARINE,HANDICRAFTS,23374
JOECE ENTERPRISES,COIR MATS,204831
JOEL RUBBER INDUSTRIES,RUBBER TILES,5660
JOHN'S UMBRELLA MART,UMBRELLA FRAMES,39750
JOHNS CASHEW COMPANY,CASHEW KERNELS,223818
JOHNY GARMENTS,COTTON GARMENTS,4001
JOLLY FLEX,PIPE FITTINGS,214225
JOLLY INDUSTRIES,MACHINERIES,8782
JOSCO RUBBER(PONDY)P.LTD.,CHAPPALS,3144
JOSE TRADERS,SPICES,22010
JOVEN HEALTH CARE,METAL PRODUCTS,13102
JR EXPORT INDUSTRIES,RUBBER MATS,150239
JULIA GARMENTS,COTTON GARMENTS,19107
K&T AGRO MILLS P.LTD.,RICE,1111000
K.A.C.RUBBERS,RUBBER MATS,153054
K.B.EXPORTS & IMPORT,COCONUTS,134245
K.C.COCONUT PRODUCTS,COCONUT OIL,67959
K.G.I.CLOTHING P.LTD.,COTTON GARMENTS,43848
K.G.R.KNITWEAR,COTTON GARMENTS,7589
K.J.ASSOCIATES,CANDLE STICKS,1831
K.J.ENTERPRISES,PLASTIC PRODUCTS,1568
K.K. GARMENTS (INDIA),COTTON GARMENTS,34
K.K.KNIT EXPORTS,COTTON GARMENTS,10425
K.K.R.AGRO MILLS P.LTD.,RICE,6839727
K.K.R.FOOD PRODUCTS,FOOD STUFFS,12900
K.K.TECH ENGINEERING COMPANY,SPARES,4790
K.L.F.OIL INDUSTRIES,COCONUT OIL,117639
K.M. EXPORTS,SPICES,10960
K.M.FISHERIES,FROZEN SQUID,2591220
K.M.GANATRA @ COMPANY,NUTMEG,158270
K.M.KNITWEAR,COTTON GARMENTS,10400
K.M.OIL INDUSTRIES,COCONUT OIL,37451
K.M.S.UNIVERSAL EXPORTS P.LTD.,COIR PITH,432480
K.M.TRACTORS,TRACTOR,240
K.N.ENGINEERING WORKS,AUTOMOBILES PARTS,41484
K.P GROUP INDUSTRIES,RUBBER MATS,14298
K.P.GROUP INDUSTRIES,RUBBER MATS,103482
K.P.M.EXPORTS,AUTOMOBILES PARTS,200
K.P.NAMBOODIRI,TOOTH POWDER,82571
K.P.PATHROSE VAIDYANS,AYURVEDIC PRODUCTS,1244
K.P.R. MILL LTD.,COTTON YARN,4134035
K.P.R.EXPORTS,COTTON GARMENTS,63645
K.P.TRADERS,TABLE,9377
K.R.K.EXPORTS ,FOOD STUFFS,126025
K.S.CO-OP.COIR MAKTG.FEDERATION LTD.,COIR GEO FABRICS,12368
K.S.CO.F.FOR FISHERIES DEVPT.LTD.,FROZEN SQUID,690924
K.S.E.INC.,COTTON GARMENTS,191328
K.S.GANGADHARA IYER AND CO.,RUBBERISED COIR MATS,510941
K.S.INTERNATIONAL,COTTON GARMENTS,35164
K.S.R.MARINE SERVICES P.LTD.,SPARES,3397
K.S.SHAHUL HAMEED,SPICES,16000
K.T. GARMENTS,COTTON GARMENTS,26295
K.V.H.BED,MATTRESSES,1445
K.V.M.TRADERS,COCONUTS,26975
K.V.R.GARMENTS,COTTON GARMENTS,10656
KADCO SYSTEMS,SPARES,1296
KAIRALI BOOKS P.LTD.,PACKING MATERIALS,11400
KAIRALI EXPORTS,CASHEW KERNELS,162000
KAIRALI HANDLOOMS,COTTON GOODS,45193
KAIROS EXPORT AND IMPORT COMPANY,COTTON GLOVES,9527
KAISER PRINT PACK,PRINTED MATERIALS,9360
KAISONS RUBBERS,RUBBER MATS,2781048
KAJAH TEA COMPANY P.LTD.,TEA,63090
KAKKOLLIL MILLS&TRADERS,COTTON GARMENTS,16568
KAKKUZHIYIL AGENCIES,GENERAL CARGO,200
KALAN GEO HERBALS,AYURVEDIC PRODUCTS,1119
KALAVATHI KNIT FASHIONS,COTTON GARMENTS,3837
KALLUVILAYIL EXPORTS,FOOD STUFFS,197584
KALPAKA CHEMICALS,CHEMICALS,1120
KALPAKA EXPORTS,TAPIOCA,105148
KALPAKA PROCESSING CO.,GREEN PEPPER,26575
KALYAN ENGINEERING CORPN.,SPARES,6560
KALYAN FOODS & SPICES (I)P.LTD,PICKLES,57949
KALYAN SILKS TRICHUR P.LTD.,COTTON GARMENTS,37271
KAM COIR,COIR MATS,197328
KAMRUP TEA COMPANY,TEA,107349
KANAKA POLYPACK P.LTD.,BOTTLES,3579
KANAKA SREE NATURAL PRODUCE P.LTD.,COCONUTS,27090
KANAKASREE EXPORTS,COCONUTS,27860
KANAM LATEX INDUS. P. LTD.,LATEX GLOVES,14072
KANCOR INGREDIENTS LTD.,SYTRAX BENZION EXTRACT,2304705
KANGAROO HOMTEX INDIA,COTTON GARMENTS,18113
KANHIRODE WEAVERS CO.OP.SOCIETY LTD.,COTTON GARMENTS,362
KANISHKA COLLECTIONS,MOP,58901
KANISKA GARMENTS,COTTON GARMENTS,3318
KANNAN DEVAN HILLS PLANTATIONS,TEA,2534903
KANNAPIRAN FIBRE EXPORTS,COIR FIBER,1187870
KANNIKKAT TECHNOCRAFT,RUBBER PRODUCTS,85930
KANNOLY EXPORTS,SPICES,34100
KANSHA INTERNATIONAL,COTTON GARMENTS,2740
KANTHASWAMY & CO.,UTENSIL,45920
KANU OVERSEAS,COTTON GARMENTS,1441
KAPKO INTERNATIONAL,HERBAL MINERAL PRODUCTS,76500
KAR ENTERPRISES,FOOD STUFFS,24000
KARAK TEA,TEA,1263
KARAYIL BAKERY,FOOD STUFFS,14437
KARE AYURVEDIC REMEDIES,AYURVEDIC PRODUCTS,429
KARLE INTERNATIONAL P.LTD.,COTTON GARMENTS,439
KARNIZ PACKS LLP,CORRUGATED CARTONS,8690
KARPAGAM GARMENTS,COTTON GARMENTS,59847
KARPAGHAM TEX,COTTON GARMENTS,199934
KARTHI HOME PRODUCTS,PLASTIC PRODUCTS,68931
KARTHIKAI APPARELS,COTTON GARMENTS,6895
KARTHIKAI TEXTILE MILLS,COTTON GOODS,221205
KARTHIKEYA SPINNING & WEAVING MILLS LTD.,COTTON GARMENTS,269
KARUKUNNATHU EXPORTS,COIR YARN,15402
KASS EXPORTERS,PLASTIC PRODUCTS,31280
KASS EXPORTS  INDIA(P)LTD.,PLASTIC PRODUCTS,13976
KAUTAM KNITS,COTTON GARMENTS,720
KAVERY CORPORATION,EQUIPMENTS,3817
KAVIN TEX CORPORATION,COTTON GARMENTS,7200
KAVIN TEXTILES,COTTON GARMENTS,54803
KAVYA TRADE LINKS,SCRAP,27500
KAY GE CORPORATION,SPARES,5231
KAY GEE EXPORTERS,FOOD STUFFS,18280
KAY JAY SHARP TRENDY,PUMPS,13620
KAY KAY EXPORTS,FROZEN SQUID,1630071
KAY KAY FABRICS,COTTON GARMENTS,5560
KAYESSAR PROJECTS&SERVICES,WATER TREATMENT MACHINERIES,8124
KBV IMPEX,COCONUTS,28450
KEERTHI HOME PRODUCTS,FOOD STUFFS,5843
KEERTHI PUMPS,SPARES,73865
KELACHANDRA EXPORTS AND TRADES,COIR MATS,366
KELACHANDRA GEARS,AUTOMOBILES PARTS,1800
KELACHANDRA MACHINES,MACHINERIES,102500
KELDA FOODS P.LTD.,FOOD STUFFS,68298
KELTECH ENERGIES LTD.,AQUEOUS SOLUTION,1076250
KEMI VENEERS,PLYWOOD,60000
KEMTECH EXPORTS,RUBBER MATS,287862
KENRICH OVERSEAS TRADING COMPANY,GENERAL CARGO,7128
KENWOOD,ROSEWOOD VENEERS,498
KERA PALM CREATIONS,COCONUT SHELLS\CUPS,75895
KERAFIBERTEX INTERNATIONAL P.LTD.,RUBBER MATS,13057440
KERALA AGRO MACHINERY CORPN. LTD.,TRACTOR,41480
KERALA AYURVEDA PHARMACY LTD.,COTTON GOODS,3549
KERALA AYURVEDIC HEALTH CARE,AYURVEDIC PRODUCTS,1479
KERALA BALERS LTD.,RUBBER MATS,4398811
KERALA DINESH BEEDI WORKERS,FOOD STUFFS,9823
KERALA HANDICRATS,HANDICRAFTS,7000
KERALA HOME FOOD STUFF EXPORT,RICE,306565
KERALA MINERALS & METALS LTD.,TITANIUM DIOXIDE,2578227
KERALA SANGHEETHA NATAK ACCADEMY,THEATRE SCENERY,1300
KERALA SEA FOODS,FROZEN MARINE FOODS,21000
KERALA STATE CASHEW WORKERS APEX INDSTL.,CASHEW KERNELS,32250
KERALA STATE COIR CORPN.LTD.,RUBBER MATS,977976
KERALA STATE INDSTL.ENTERPRISES,GEAR BOX,10840
KERALA STATE RUBBER CO-OPERATIVE LTD.,COIR MATS,6917
KERALA VILLAGE CRAFTS,HANDICRAFTS,565
KESHODWALA FOODS,FROZEN RIBBON FISH,504187
KETAN PATEL,TEA,26923
KEVES,CHAPPALS,4650
KEVIN GARMENTS,COTTON GARMENTS,7200
KEWAL KIRAN CLOTHING,COTTON GARMENTS,2468
KEYEN EXPORTS,VEGETABLES,77813
KEYISON INTERNATIONAL,COTTON GARMENTS,610
KG DENIM LTD.,COTTON GOODS,32443
KGA TRADES PVT LTD,FOOD STUFFS,92986
KHEMCHAND SONS,AGRICULTURAL MACHINERY & PARTS,85110
KHUSHI INTERGROUP,PLYWOOD,321155
KHUSHI INTERNATIONAL,PLYWOOD,94500
KIDS IMPEX,COTTON GARMENTS,87635
KIK PLASTICS P.LTD.,PLASTIC PRODUCTS,39840
KILKOTAGIRI AND THIRUMBADI PLANTATIONS LTD.,GREEN TEA,10000
KING FISHERIES LTD.,FROZEN MARINE FOODS,22500
KING PLUS GROUP,DETERGENT POWDER,9144
KINGS INDUSTRIES,SPARES,28468
KINGS INTERNATIONAL AQUA MARINE EXPORTS,FROZEN MARINE FOODS,7000
KINGS MAN EXPORT,COTTON GARMENTS,495
KINGS MARINE EXPORTS,FROZEN MARINE FOODS,65970
KINGS MARINE PRODUCTS,FROZEN SQUID,745793
KINGS SEAFOODS,FROZEN SQUID,655000
KINGSTON INDUSTRIES,FURNITURE,11200
KIRTHIC KNITS,COTTON GARMENTS,54074
KISHORE SPICES CO.,SPICES,125134
KITEX CHILDREN WEAR LTD.,COTTON GARMENTS,1324275
KITEX GARMENTS LTD.,COTTON GARMENTS,5712795
KITEX LTD.,COTTON GARMENTS,51660
KITT&COMPANY,GENERAL CARGO,892
KLF NIRMAL INDUSTRIES(P)LTD.,VIRGIN COCONUT OIL,1365028
KNIT FABRICS,COTTON GARMENTS,1295
KNIT FASHIONS,COTTON GARMENTS,1954
KNIT FOUNDATIONS,COTTON GARMENTS,886
KNIT GALLERY,COTTON GARMENTS,1317
KNIT HOME GARMENTS,COTTON GOODS,388896
KNIT INDIA APPARELS,COTTON GARMENTS,723
KNIT INDIA INC,COTTON GARMENTS,7200
KNIT VEL EXPORTS,COTTON GARMENTS,12945
KNITCOM FASHIONS,COTTON GARMENTS,7235
KNITEX GARMENT P.LTD.,COTTON GARMENTS,7200
KNITEX TEXTILES P.LTD.,COTTON GARMENTS,5566
KNITS WAY,COTTON GARMENTS,4268
KNITWIN INTERNATIONAL,COTTON GARMENTS,55481
KOB MEDICAL TEXTILES P.LTD.,MEDICAL EQUIPMENTS,2678868
KOCHAL IMPORTS&EXPORTS,SANITARY WARES,1500
KODANDARAM ROLLER FLOUR MILLS PVT,MAIDA,2982175
KODIYIL EXPORTS,MEDICAL EQUIPMENTS,9328
KOELMAN INDIA P.LTD.,GHERKINS IN BRINE,12310
KOLENGADAN INDUSTRIES,RUBBER MATS,63827
KOLIYAT SPECIALITY CHEMICALS,CHEMICALS,13225
KOLLANUR INDUSTRIES,JUTE BAGS,4803
KOLLENGODE AGRO MILLS P.LTD.,RICE,123050
KONNULLY EXPORTS & TRADES,FOOD STUFFS,133522
KOTTACKAL AGRO FOODS,RICE,5183795
KOTTACKAL MODERN RICE MILL,RICE,24000
KOTTACKAL SURGICALS,LATEX GLOVES,980
KOTTAKAL EXPORTS,COTTON GOODS,2424
KOTTARAM TRADING CO.,UTENSIL,23327
KOTTAYAM KITCHEN,RICE,6443
KOVAX ABRASIVES SOUTH ASIA P.LTD.,SPARES,2715
KOWA INDIA,FOOD STUFFS,12660
KOZHIKODENS,FOOD STUFFS,329515
KPL OIL MILLS PVT LTD.,COCONUT OIL,178833
KREEM FOODS P.LTD.,ICE CREAM,13411
KRISHNA EXIM ENTERPRISES,COCONUTS,252700
KRISHNA FABRICS,COTTON GOODS,18941
KRISHNA PRINTERS&EXPORT,PRINTED MATERIALS,11104
KRISHNAGIRI CASHEW EXPORTS,CASHEW KERNELS,15000
KRITIKA APPARELS,COTTON GARMENTS,3817
KRP TRADERS,FOOD STUFFS,26698
KRYPTON,COTTON GARMENTS,11207
KSB MIL CONTROL,VALVES,464374
KT & AHMU HAIR CARE PRODUCTS,FOOD STUFFS,455271
KUMAR CASHEW EXPORTS,CASHEW KERNELS,228000
KUMAR ENTERPRISES,PUMPS,2915
KUMARAKURU TEX,COTTON GARMENTS,1246
KUMBUKATTU CASHEWS,CASHEW KERNELS,417460
KUNNATHAN WOOD PRODUCTS,PLYWOOD,283970
KURUWA ENTERPRISES,TURMERIC,127900
KVS EXPORT,RUBBERISED COIR MATRESSES,4364
L & P RUBBER PRODUCTS,TYRE RETREADING MATERIALS,774456
L&T VALVES LTD.,VALVES,210404
L.G. BALAKRISHNAN & BROS.,AUTOMOTIVE TIMING CHAINS,14865
L.G.SEA FOODS,FROZEN MARINE FOODS,26000
L.R.FABRICATIONS,STEEL BARS,12287
LABOURERS COIR MATS,COIR MATS,102738
LABTEC MEDICO P.LTD.,CABINETS,2237
LABWA TRADING P.LTD.,FOOD STUFFS,9181
LADDER ASSOCIATES,TEA,8000
LAGUNA CLOTHING,COTTON GARMENTS,68400
LAJ EXPORTS LTD.,COTTON GARMENTS,12209
LAKSHMI & CO.,COTTON GARMENTS,7200
LAKSHMI APPARELS AND WOVENS LTD.,COTTON GARMENTS,3200
LAKSHMI CASHEW COMPANY,CASHEW KERNELS,292501
LAKSHMI EXPORTS,FOOD STUFFS,44022
LAKSHMI GANESHA TEXTILES LTD.,COTTON GARMENTS,92
LAKSHMI KNIT WEAR,COTTON GARMENTS,30551
LAKSHMI MACHINE WORKS LTD.,TEXTILE MACHINERY,6491051
LAKSHMI TRADING CO.,TURMERIC POWDER,495045
LAKSHMIRAM GARMENTS,COTTON GARMENTS,3471
LAKSHYA..COM,COTTON GARMENTS,1403
LALA AGRO TROPIC P.LTD.,COCONUT SHELLS\CUPS,250617
LANCET GLASS AND METAL INDUSTRIES,GLASS,402007
LAND MARK EXPORTERS,FOOD STUFFS,152589
LANDEX GREEN SOLUTIONS,MACHINERIES,5443
LANTERN ENTERPRISES,FOOD STUFFS,15000
LARS MEDICARE,SURGICAL GLOVES,73878
LASOMO IMPORT & EXPORT,FOOD COLOUR,360
LAURICO NUTRACEUTICALS,FOOD STUFFS,12415
LAVAZ TIMBER INDUSTRIES,ROSEWOOD PRODUCTS,1770
LAXMI CASHEW CORPORATION,CASHEW KERNELS,42550
LAXMI CASTINGS,IRON CASTINGS,10000
LAXMI GARMENTS,COTTON GARMENTS,57542
LAXMI INTERNATIONAL,TEA,164195
LE MARBLE GALLERY P.LTD.,GRANITE SLABS\TILES,13549
LE PHOENIX TRADERS&REALTORS P.LTD.,GENERAL CARGO,860
LE SHARK GLOBAL LLP.,COTTON GARMENTS,2711
LEADER RUBBER INDUSTRIES,CHAPPALS,9030
LEEDA POLYMERS,NYLON FISHING NETS,9100
LEEDS POLYMERS,CHAPPALS,20280
LEETHA INDUSTRIES,PAPER PULP,1298902
LEETHA PACK (P) LTD.,PAPER CUP,554421
LEETHA PRESS AND PROCESS P. LTD.,PRINTED MATERIALS,229759
LEGZIN VOGUE,COTTON GARMENTS,1389
LEMAR EXPORTS,COCONUTS,83136
LENORA GLOVE P.LTD.,LATEX GLOVES,85944
LEO EXPORTERS AND IMPORTERS,PLUSH TOYS,283
LEO EXPORTS,COIR PITH,141564
LEO TRADING & LOGISTCS,SANITARY WARES,3148
LEXUS EXPORTS LTD.,FOOD STUFFS,180
LIBERTY MEDICAL SUPPLIES,LATEX GLOVES,13350
LIBRA ENGINEERING WORKS,SPARES,793
LILLY INTERNATIOAL EXPORTS & IMORTS,RUBBER MATS,26000
LINGESWARA,COTTON GARMENTS,7810
LINK UP TEXTILES P. LTD.,COTTON GOODS,211344
LINKS TEXTILES,COTTON GARMENTS,4944
LISO &SONS,COIR GEO FABRICS,57022
LISO COIR TEX,COIR GEO FABRICS,787903
LITTLE FLOWER ASSOCIATES,COTTON GARMENTS,1267
LIZ WOOD PRODUCTS,WOOD PRODUCTS,27746
LMG GENERAL TRADING INDIA P.LTD.,COTTON GARMENTS,549
LMJ SERVICES LTD.,COFFEE,211200
LOBIN INDUSTRIES,BRASS ARTICLES,470
LOCUS EXPORTS&IMPORT,MOTORBIKE & SPARE PARTS,28981
LODE STAR IMPEX,RICE,113932
LOGOS WELDS PRODUCTS,WELDING ELECTRODES,121000
LOHASHILPI,RUBBER SHEETS,6588
LOMIC BOND,CHEMICALS,155
LOOCUST INCORPORATION,COTTON GOODS,71273
LOOM CRAFT,COIR MATS,484952
LOOMTEX EXPORTS,COTTON GARMENTS,3169
LORDS EXPORTS,RUBBER MATS,89081
LORDS FLAVOURS,FLAVOURES,4974
LOTUS CLOTHINGS P.LTD.,COTTON GARMENTS,19573
LOTUS INTERNATIONAL EXPORTS,COTTON GARMENTS,76411
LOTUS KNITS,COTTON GARMENTS,4948
LOURDE MATHA CASHEW INDUSTRIES,CASHEW KERNELS,467964
LOVE BAKES,FOOD STUFFS,9518
LOVE SHORE AGENCIES,RICE,45346
LOXDON EXPORTS,CHEMICALS,25000
LOZENGE EXPORTS,PLASTIC PRODUCTS,2308
LRM SPICES P.LTD.,SPICES,48350
LULU FLIGHT KITCHEN,KITCHEN ITEMS,87834
LUNAR RUBBER (P) LTD.,CHAPPALS,10284
LUX INDUSTRIES LTD.,COTTON GARMENTS,520947
M R INDUSTRIES,HANDICRAFTS,8609
M&G INTERNATIONAL,FOOD STUFFS,13925
M.A. IMPEX,COCONUTS,28380
M.ABDUL REHUMAN KUNJU,CASHEW KERNELS,128654
M.E.FORGE TECH,SPARES,2660
M.G.COTTON KNITTED CO.P.LTD.,COTTON GARMENTS,407359
M.J.B.EXPORTS,FOOD STUFFS,17000
M.J.GROUP,CAR SEAT COVER,4020
M.J.K TRADERS,SPICES,91919
M.K. CLOTHING,COTTON GARMENTS,5679
M.K. IMPORTS & EXPORTS,COTTON GARMENTS,28500
M.K. TRADERS (SOUTHERN),COTTON GARMENTS,1863
M.K.ASSOCIATES,COCONUTS,28110
M.K.EXPORTS,COTTON GARMENTS,176168
M.K.M.KNIT CREATIONS,COTTON GARMENTS,6230
M.K.M.TOYS,PLUSH TOYS,570
M.K.TRADE CENTRE,COTTON GARMENTS,2629
M.M. EXPORTERS,COTTON GARMENTS,12509
M.M. EXPORTS,FOOD STUFFS,12878
M.M.ABDUL HAMEED & SONS,LEMONGRASS OIL,30185
M.M.K. EXPORTS,CASHEW KERNELS,15000
M.M.TEXTILES P.LTD.,COTTON GARMENTS,991
M.P.M.EXPORTERS,COTTON GARMENTS,832
M.P.M.TEXTILES P.LTD.,COTTON GOODS,536667
M.R SOURCING,COTTON GARMENTS,64
M.R.A.EXPORTS,FOOD STUFFS,42000
M.R.EXPORTS,COCONUTS,28000
M.R.INDUSTRIES,FOOD STUFFS,19685
M.S. APPARELS,COTTON GARMENTS,1464
M.S.EXPORTERS&TRADINGS,FOOD STUFFS,240
M.S.GARMENTS,COTTON GARMENTS,38198
M.S.KNITING MILLS,COTTON GARMENTS,3533
M.S.M.SPRMO KNIT WEAR,COTTON GARMENTS,89675
M.S.P. EXPORTS,GREEN COFFEE,11520
M.S.S. RUBBER AND RECLAIMS P.LTD.,TYRE RETREADING MATERIALS,702917
M.S.SPERMO KNIT WEAR,COTTON GARMENTS,7200
M.S.TRADING EXPORT&IMPORTS,RICE,18130
M.SUN IMPEX,COTTON GARMENTS,2353
M.V. JOSEPH & SONS,COIR GEO FABRICS,13350
M2M EXIMPS AND MARKETING,MOTORBIKE & SPARE PARTS,595
M3 APPARELS INDIA P.LTD.,COTTON GARMENTS,2379
MAC CASHEWS,CASHEW KERNELS,5123
MAC POWER&SWITCHGEAR,AUTOMOBILES PARTS,1000
MAC-NITTON MARINE EQUIPMENT,MACHINERIES,2285
MACHINGAL MARKETING AGENCIES,GENERAL CARGO,4305
MACROFLEX,COPPER WIRE,44000
MADASSERY EXPORTS,NUTMEG,8000
MADHAVA EXPORTS,COCONUTS,404200
MADHU JAYANTI INTERNATIONAL LTD.,TEA,4283394
MADONA ELECTRONICS,ELECTRONIC GOODS,3496
MADONA EXPORTS,HANDICRAFTS,299
MAF CLOTHING P.LTD.,COTTON GOODS,371696
MAFSELL ENTERPRISES,VALVES,4317
MAGASINE INDIEN,COTTON GARMENTS,33165
MAGIC ASIA,MAGIC ITEMS,3110
MAGNUM CASUAL INTERNATIONAL,COTTON GARMENTS,7991
MAGNUM CLOTHING P. LTD.,COTTON GOODS,30718
MAHARANI PRODUCTS,COCONUTS,10695
MAHASHAKTHI EXIM,COTTON GARMENTS,18296
MAHAVISHNU CASHEW FACTORY,CASHEW KERNELS,184666
MAIL HOSIERIES,COTTON GARMENTS,2364
MAITHRI ADVERTISING WORKS P. LTD.,GENERAL CARGO,159
MAJEED PULLANCHERI,FOOD STUFFS,29492
MAJESTIC ASSOCIATES,RICE,23000
MAJESTIC COMMODITIES P.LTD.,TEA,387667
MAK CONTROLS AND SYSTEMS (P) LTD.,MACHINERIES,1600
MAK TRADELINKS INTERNATIONAL,RICE,168153
MAKRO FASHION,COTTON GARMENTS,9889
MAKRO FASHIONS,COTTON GARMENTS,816
MALA SONS,PLYWOOD,1928651
MALABAR AGRI EXPO,COCONUTS,961690
MALABAR CASHEWNUTS & ALLIED PRODUCTS,CASHEW KERNELS,17250
MALABAR EQUIPMENTS & GENERAL,PAPER BAGS,25594
MALABAR EXTRUSION P.LTD.,SPARES,1893
MALABAR HILLS,CURRY POWDER,10121
MALABAR HONEY,FOOD STUFFS,19910
MALABAR NATURAL FOODS P.LTD.,FOOD STUFFS,352924
MALABAR PICKLES&PRESERVES,FOOD STUFFS,95430
MALABAR SPICES,SPICES,228080
MALABAR TIMBER CO.,WOOD PRODUCTS,68280
MALABAR TRADE LINKS,FOOD STUFFS,16320
MALABAR TRADERS,GENERAL CARGO,7115
MALABAR TRADING COMPANY.,FURNITURE,72766
MALAYA RUB-TECH INDUSTRIES,NATURAL RUBBER,403200
MALAYALAM EXPORT CORPN.,FOOD STUFFS,29880
MALAYALAM EXPORTERS,FOOD STUFFS,19480
MALAYALAM EXPORTS,FOOD STUFFS,606407
MALNAD ALLOY CASTING P.LTD.,STEEL CASTINGS,1892
MALOOS TRADING,AYURVEDIC PRODUCTS,115
MAMAL ASSOCIATES,COCONUTS,27876
MAMBAD RUBBER AND AGRO MFG.LTD.,GHEE BIRIYANI,105950
MAMPILLY PLYWOOD INDUSTRIES,PLYWOOD,3719765
MANA APPARELS,COTTON GARMENTS,10315
MANARA HEALTHCARE P.LTD.,FROZEN MARINE FOODS,52000
MANGALA MARINE EXIM INDIA P.LTD.,FROZEN SQUID,9544152
"MANGALASSERY IMPEX,",ACRYLIC MATS,1360
MANGALASSERY INDUSTRIES,WEIGHING MACHINE WITH ACCS.,21633
MANGALATH CASHEW,CASHEW KERNELS,228327
MANGALORE CHEMICALS&FERTILIZERS LTD.,AMMONIUM BICARBONATE,18000
MANGOES  FOOT CARE,CHAPPALS,2670
MANIMALAYAR RUBBERS P.LTD.,RUBBER MATS,69640
MANIMANGALAM NATURAL CONCEPT,AYURVEDIC PRODUCTS,870
MANIPAL PRESS LTD.,PRINTED MATERIALS,112496
MANIPAL TECHNOLOGIES LTD.,PRINTED MATERIALS,353019
MANJALY IMPEX,FOOD STUFFS,18772
MANJILAS FOOD TECH (P)LTD.,RICE,10928587
MANJU EXPORTS,COTTON GARMENTS,6253
MANNA EXPORTERS,COCONUTS,26650
MANNA MARINE PRODUCTS,FROZEN SHRIMPS,540559
MANSA-DECOR P.LTD.,COCONUTS,57160
MANSI  CORPORATION,COCONUTS,335188
MANVAASAM IMPEX,MACHINERIES,41338
MARACA FRUIT PROCESSING CO.,FOOD STUFFS,1985
MARE FOOD PRODUCTS INDIA P.LTD.,FROZEN MARINE FOODS,26000
MARIAN TOOLS,SPARES,290
MARICO LTD.,PLASTIC PRODUCTS,5464576
MARIKAR EXPORTS,MACHINERIES,990
MARINE CHEMICALS,AGAR FOOD GRADE,22096
