Exporter,Product,QTY.(KGS)
K.G. FARMS AND FLAVOURS,ORGANIC VIRGIN COCONUT OIL,839008
K.G.I.CLOTHING P.LTD.,COTTON GOODS,13597
K.G.T.IMPEX,COCONUTS,141400
K.K. EXPORTS,SOAP,157250
K.K.ENVIRO TECH,COIR GEO FABRICS,23989
K.K.R.AGRO MILLS P.LTD.,WHEAT FLOUR,8635429
K.K.R.FOOD PRODUCTS,RICE,564102
K.K.TRADERS,SPARES,500
K.KUMAR INTERNATIONAL,COTTON GARMENTS,5320
K.M.FISHERIES,FROZEN MARINE FOODS,1202044
K.M.KNITWEAR,COTTON GARMENTS,957
K.M.N VAIDYASALA,AYURVEDIC PRODUCTS,180
K.M.R.EXPORTING&IMPORTING,COCONUTS,38300
K.M.S.UNIVERSAL EXPORTS P.LTD.,COIR PITH,108900
K.MOHAN & CO.(EXPORTS) P.LTD.,COTTON FABRICS,56150
K.P.NAMBOODIRI,TOOTH POWDER,48863
K.P.PATHROSE VAIDYANS,AYURVEDIC PRODUCTS,1045
K.P.R. KNITS,COTTON GARMENTS,1467
K.P.R. MILL LTD.,COTTON YARN,1585272
K.P.R.GARMENTS,COTTON GARMENTS,7854
K.P.R.NAIR,COTTON GARMENTS,6054
K.P.RUBBERS,RUBBER MATS,227910
K.R.K.EXPORTS ,FOOD STUFFS,31182
K.R.K.SOURCING,HOUSEHOLD ARTICLES,4469
K.S.B.GROUP,COCONUTS,55142
K.S.CO.F.FOR FISHERIES DEVPT.LTD.,FROZEN YELLOW TUNA,138800
K.S.E.INC.,FOOD STUFFS,21143
K.S.GANGADHARA IYER AND CO.,RUBBER MATS,785262
K.S.INDUSTRIAL ENTERPRISES LTD.,SOAP,7008
K.S.M EXPORTS,COTTON GARMENTS,6683
K.S.P.INC.,COIR LINERS,3964
K.SUBRAYA ANANTHA KAMATH & SONS,CASHEW KERNELS,71445
K.T. GARMENTS,COTTON GOODS,36688
K.V.M.S.IMPORTS&EXPORTS,COCONUTS,26000
K.V.P. ENTERPRISES,RICE,176760
KABADI SHANKARSA & SONS,COTTON GARMENTS,412
KADAVIL ELECTRO MECHANICAL INDUSTRIES,ELECTRICAL ITEMS,1450
KADHIR EXPORTS,FOOD STUFFS,116
KAFAT TRADING COMPANY,NUTMEG,9000
KAILAS CASHEW EXPORTS,CASHEW KERNELS,2077328
KAIRALI,BOOKS,6800
KAIRALI EXPORTS,CASHEW KERNELS,214600
KAIRALI GRANITES,TILES,91500
KAIRALI HANDLOOMS,COTTON GOODS,115926
KAIRALI INTERNATIONAL FURNITURE,FURNITURE,23000
KAISONS RUBBERS,RUBBER MATS,2704046
KAJAH TEA COMPANY P.LTD.,TEA,45915
KALAN ARYAVAIDYA SALA,THAILAM,528
KALAN GEO HERBALS,AYURVEDIC PRODUCTS,2407
KALAN PHARMACEUTICALS,AYURVEDIC PRODUCTS,13993
KALANS PRODUCTS,AYURVEDIC PRODUCTS,1347
KALATHIL EXPORTS&IMPORTS,RICE,77705
KALLUVILAYIL EXPORTS,RICE,356586
KALPA INTERNATIONAL,COTTON GARMENTS,10353
KALPAKA EXPORTS,TAPIOCA,378399
KALYAN ENGINEERING CORPN.,MACHINERIES,13520
KALYAN FOODS & SPICES (I)P.LTD,PICKLES,70107
KALYAN PRODUCTS,FOOD STUFFS,20125
KALYAN SILKS TRICHUR P.LTD.,COTTON GOODS,771
KAM COIR,RUBBER MATS,118284
KAMRICH EXPORTS,COCONUTS,27800
KAMRUP TEA COMPANY,TEA,2248942
KANAM LATEX INDUS. P. LTD.,SURGICAL GLOVES,97222
KANCHANA FOOD PRODUCTS,FOOD STUFFS,24400
KANCOR INGREDIENTS LTD.,SPICES,1787766
KANCOR NATURAL ISOLATES LTD.,SPICES,187960
KANDHAN KNITS,COTTON GARMENTS,17529
KANISKA GARMENTS,COTTON GARMENTS,20320
KANNAN DEVAN HILLS PLANTATIONS,TEA,2567669
KANNAN TOOLS & DIES,SPARES,10413
KANNOLY EXPORTS,SPICES,17100
KANRAD HOUSEWARE(P)LTD.,KITCHEN FIXTURES,11105
KANTHASWAMY & CO.,HOUSEHOLD ARTICLES,11962
KANTI FLOOR FURNISHERS,RUBBERISED COIR MATS,7687877
KARE AYURVEDIC REMEDIES,AYURVEDIC PRODUCTS,430
KARNATAKA AGRO CHEMICALS,FERTILIZER,11285
KARPAGAM GARMENTS,COTTON GARMENTS,35853
KARPAGHAM TEX,COTTON GOODS,35652
KARTHIK EXIM,COCONUTS,55600
KARTHIK EXPORTS,COFFEE,19000
KARTHIKAI TEXTILE MILLS,COTTON GOODS,56977
KARUKUNNATHU EXPORTS,COIR YARN,33305
KASIYANANTHA INDUSTRIES,NON STICK COOKWARE,5428
KASS EXPORTERS,PLASTIC PRODUCTS,15653
KASS EXPORTS  INDIA(P)LTD.,PLASTIC PRODUCTS,33110
KASUVAKADA,COTTON GARMENTS,338
KATTOLLY AYURVEDIC&RESEARCH,AYURVEDIC PRODUCTS,30
KATTUVILA TRADING PVT LTD,COCONUTS,28200
KAULA AGRO FOODS P.LTD.,SPICES,847661
KAVERI TRADERS,COCONUTS,46700
KAVERI YARNS&FABRICS LTD.,COTTON GARMENTS,31075
KAVIL EXPORTERS,SPARES,1456
KAVIN TEXTILES,COTTON GARMENTS,27511
KAWISNA GARMENTS,COTTON GARMENTS,379
KAY CEE CORPORATION,TYRE RETREADING MATERIALS,26000
KAY GE CORPORATION,FOOD STUFFS,9174
KAY GEE EXPORTERS,FOOD STUFFS,35924
KAY JAY EXPORTS,COTTON GARMENTS,5055
KAY JAY SHARP TRENDY,PUMPS,11640
KAY KAY EXPORTS,FROZEN SQUID RINGS,1215732
KAY KAY FOODS,FROZEN SHRIMPS,25700
KAYKAY`S EXPORTS,FROZEN MARINE FOODS,24000
KCM APPLIANCES P.LTD.,ELECTRICAL ITEMS,7456
KEERTHI PUMPS,PUMPS,10116
KELACHANDRA EXPORTS AND TRADES,COIR MATS,1787
KELTECH ENERGIES LTD.,MONOMETHYL AMINE,683900
KELY EXPORTS & IMPORTS,AYURVEDIC PRODUCTS,40974
KEMTECH EXPORTS,RUBBER MATS,65837
KENS EXPORTS,COTTON GARMENTS,5173
KENS TRADING CO.,COTTON GARMENTS,2953
KENZ EXPORTERS,COTTON GARMENTS,20686
KERA MATWALLAH P.LTD.,POLYPROPYLENE MATS,48105
KERA NATURAL FLOORINGS,JUTE RUGS,8150
KERA PALM CREATIONS,SEA GRASS,80611
KERAFIBERTEX INTERNATIONAL P.LTD.,RUBBERISED COIR MATS,9278294
KERAL DINESH BEEDI WORKERS,COTTON GARMENTS,4373
KERALA AGRO MACHINERY CORPN. LTD.,TRACTOR,44100
KERALA AYURVEDA PHARMACY LTD.,AYURVEDIC PRODUCTS,2380
KERALA BALERS LTD.,RUBBERISED COIR MATS,4826055
KERALA CARDAMOM PROCESSING & MKTG.CO.LTD,CARDAMOM,200000
KERALA CERAMICS LTD.,CERAMIC ITEMS,2000
KERALA DINESH BEEDI WORKERS,FOOD STUFFS,7547
KERALA FURNITURE MART,FURNITURE,6752
KERALA HOME FOOD STUFF EXPORT,RICE,627655
KERALA MINERALS & METALS LTD.,TITANIUM DIOXIDE,1596980
KERALA NUT FOOD CO.,CASHEW KERNELS,73608
KERALA REFRACTORY INDUSTRIES,SILLIMANITE SAND,75000
KERALA RUBBER & RECLAIMS LTD.,TYRE RETREADING MATERIALS,28000
KERALA STATE CASHEW WORKERS APEX INDSTL.,CASHEW KERNELS,229380
KERALA STATE CO-OP.RUBBER MKT.FED.LTD.,COIR MATS,5664
KERALA STATE COIR CORPN.LTD.,RUBBERISED COIR MATRESSES,226044
KERALA STATE LITERACY MISSION AUTHORITY,BOOKS,441
KERALA STATE RUBBER CO-OPERATIVE LTD.,RUBBERWOOD COMPONENTS,121835
KERALA SURGICAL EQUIPMENTS CO.,HOSPITAL PRODUCTS,469
KERALA VILLAGE CRAFTS,TABLE,120
KERATECH COCONUT OIL,COCONUT OIL,43403
KESHAV EXPORTS  INC.,COTTON GARMENTS,153
KESHODWALA FOODS,FROZEN RIBBON FISH,1632238
KEVENTER AGRO,PEPPER,45924
KEVIN GARMENTS,COTTON GARMENTS,1456
KEVINJO PHARMACEUTICALS P.LTD.,AYURVEDIC PRODUCTS,240
KEWAL ENGINEERING,MACHINERIES,1936
KEYA FOODS INTERNATIONAL PVT LTD.,PLASTIC PRODUCTS,1080
KEYISON INTERNATIONAL,UMBRELLA,16441
KHALED ENTERPRISES,FURNITURE,2895
KHALID ,SPARES,16640
KHANSA EXPORTS,COCONUTS,11100
KHEMCHAND SONS,AGRICULTURAL MACHINERY & PARTS,64784
KHUSHI INTERNATIONAL,PLYWOOD,611830
KHUSHI TRADING CO.LLC,CASHEW KERNELS,15000
KIK PLASTICS P.LTD.,PLASTIC PRODUCTS,7405
KIKANI EXPORTS,COTTON YARN,70846
KIKANI INTERNATIONAL,COTTON YARN,219510
KING AQUARIUM,AQUARIUM,3500
KINGS MARINE EXPORTS,FROZEN MARINE FOODS,71760
KINGS MARINE PRODUCTS,FROZEN SQUID,819241
KINGS SEAFOODS,FROZEN SQUID,1363937
KINGS TRADINGS,COCONUTS,27780
KINGSTON INDUSTRIES,COTTON GARMENTS,790
KINSLEY KNITT INTERNATIONAL,COTTON GOODS,240570
KISHORE SPICES CO.,SPICES,1201103
KITEX CHILDREN WEAR LTD.,COTTON GARMENTS,930086
KITEX GARMENTS LTD.,COTTON GOODS,3894591
KITEX LTD.,COTTON GOODS,85679
KIVI SANSHO PACKAGING P.LTD.,MACHINERIES,1275
KLF NIRMAL INDUSTRIES(P)LTD.,SESAME OIL,1299307
KNIT GALLERY,COTTON GARMENTS,9854
KNIT GARMENTS,COTTON GARMENTS,759
KNIT HOME GARMENTS,COTTON GOODS,78432
KNIT INDIA APPARELS,COTTON GARMENTS,2926
KNIT INDIA INC,COTTON GARMENTS,3099
KNIT VEL EXPORTS,COTTON GARMENTS,1608
KNITMAN EXPORTS,COTTON GOODS,2905
KNITS N WEAVES,COTTON GARMENTS,2122
KNITS WAY,COTTON GARMENTS,2341
KNITWAY KNITTERS,COTTON GARMENTS,1224
KNITWIN INTERNATIONAL,COTTON GOODS,140664
KOCHI KICHEN EXPORTS,FOOD STUFFS,41307
KODANDARAM ROLLER FLOUR MILLS PVT,WHEAT FLOUR,366000
KODIYIL EXPORTS,MACHINERIES,4200
KOHINOOR FLOORS P.LTD.,RUBBER MATS,1010
KOLAMBIL TRADING,TEA,6328
KOLENGADAN INDUSTRIES,RUBBER MATS,147814
KOLIYAT SPECIALITY CHEMICALS,CHEMICALS,13175
KOLLANUR INDUSTRIES,JUTE BAGS,1284
KOMA INDIA P.LTD.,VOLTAGE STABILIZERS,500
KOMERIC SERVICES,PRESSURE COOKER,20101
KONKAN SPECIALITY POLY PRODUCTS P. LTD.,PLASTIC PRODUCTS,72500
KONNULLY EXPORTS & TRADES,FOOD STUFFS,77045
KORAL INDIANA EXPORTS,COTTON GARMENTS,1159
KORAL INTERNATIONAL,COTTON GARMENTS,3848
KOSHAMBH MULTITRED P.LTD.,CLAY,16000
KOSO FLUID CONTROLS P.LTD.,VALVES,1840
KOTTACKAL AGRO FOODS,RICE,4200917
KOTTACKAL SURGICALS,LATEX GLOVES,4486
KOTTAKKAL AYUR THERAPIES P.LTD.,RICE,25000
KOZHIKODENS AGRO FOODS AND EXPORTERS,FOOD STUFFS,99447
KPL OIL MILLS PVT LTD.,COCONUT OIL,97183
KPM EQUIPMENTS P.LTD.,MACHINERIES,9050
KRAFTWORK SOLAR P.LTD.,SOLAR ITEMS,4360
KRILLO GARMENTS,COTTON GARMENTS,9504
KRISHNA & CO.,SPICES,25230
KRISHNA FABRICS,COTTON GOODS,37211
KRISHNAVENI,WOODEN BOXES,8732
KRISHNAVENI CARBON PRODUCTS (P)LTD.,SPARES,75197
KRISHVANTH EXPORTS,COCONUTS,27320
KRITIKA APPARELS,COTTON GARMENTS,4747
KT & AHMU HAIR CARE PRODUCTS,FOOD STUFFS,34677
KUMAR CASHEW EXPORTS,CASHEW KERNELS,1017180
KUMAR RETAIL P.LTD.,MACHINERIES,90265
KUMBUKATTU CASHEWS,COCONUTS,543396
KURUWA ENTERPRISES,SPICES,197584
KUTHIATHODE COIR MATS&MATTING CO-OP.SOCIETY LTD.,COIR MATS,18823
KUTTANADU COIR&RUBBER PRODUCTS,RUBBER MATS,272143
KUTTIYAL TRADING,RICE,864477
KUTTUKARAN TRADING VENTURES,SPARES,1483
L & P RUBBER PRODUCTS,TYRE RETREADING MATERIALS,392609
L&S GARMENTS,COTTON GARMENTS,9694
L.G. BALAKRISHNAN & BROS.,AUTOMOTIVE TIMING CHAINS,26189
L.G. FASHIONS,COTTON GARMENTS,2324
L.S. FASHION,COTTON GARMENTS,3035
L.S.TEXTILES,COTTON GARMENTS,2568
LABONY COLLECTIONS,COTTON GARMENTS,3645
LAGUNA CLOTHING,COTTON GOODS,15291
LAKSHMAN & CO.,CASHEW KERNELS,30000
LAKSHMI APPARELS AND WOVENS LTD.,COTTON GARMENTS,2938
LAKSHMI KNIT WEAR,COTTON GOODS,1324
LAKSHMI MACHINE WORKS LTD.,TEXTILE MACHINERY,9163167
LAKSHMI RING TRAVELLERS(CBE.)LTD.,MACHINERIES,2300
LAL CASHEW  FACTORY,CASHEW KERNELS,14700
LALA AGRO TROPIC P.LTD.,PAPAYA,391664
LALITH HANDLOOMS,COTTON GOODS,4518
LAMIT CERAMICS,CERAMIC ITEMS,85
LAND MARK EXPORTERS,FOOD STUFFS,201746
LANDED FRESH INTERNATIONAL,RICE,25000
LARA KNITWEAR,COTTON GARMENTS,12260
LARS MEDICARE,LATEX GLOVES,8235
LARSEN & TOUBRO LIMITED,VALVES,17637
LASOMO IMPORT & EXPORT,NUTMEG,2455
LAVA ENGINEERING CO.,SPARES,647
LAWRENCE HANDICRAFTS,HANDICRAFTS,80
LAXMI CASTINGS,IRON CASTINGS,19000
LAXMI GARMENTS,COTTON GOODS,35799
LE SHARK (INDIA),COTTON GARMENTS,415
LE SHARK GLOBAL LLP.,COTTON GOODS,1459
LEADER KNITTING CO.,CHAPPALS,10972
LEADER RUBBER INDUSTRIES,CHAPPALS,24076
LEARNING TIME,BOOKS,3000
LEAYAN GLOBAL P.LTD.,COTTON GARMENTS,20
LEE X  ENTERPRISES,RICE,25000
LEE4 GROUP,COTTON GARMENTS,1852
LEEDS FASHION,COTTON GOODS,4029
LEETHA INDUSTRIES,PAPER CUP,727282
LEEWAC MACHINES(INDIA),MACHINERIES,20920
LEO EXPORTS,SPARES,8818
LEO TRADING & LOGISTCS,FOOD STUFFS,17515
LEOTEX,RUBBER MATS,61444
LIBAS ENTERPRISES,COTTON GARMENTS,280
LIBRA ENGINEERING WORKS,SPARES,10380
LILLY INTERNATIOAL EXPORTS & IMORTS,RUBBERWOOD COMPONENTS,54000
LIMTEX (INDIA) LTD.,TEA,3339321
LISO COIR TEX,COIR GEO FABRICS,933484
LISONA INC.,BOOKS,108
LIVING TRENDS,COCONUTS,9900
LIZ WOOD PRODUCTS,ROSEWOOD PRODUCTS,33875
LLOYDS EXPORTS,COCONUTS,54700
LMJ INTERNATIONAL LTD.,TEA,3785410
LOAD STAR SOLID TYRES,TYRES/TUBES,11548
LOBIN INDUSTRIES,ALUMINIUM PRODUCTS,1900
LOCUS EXPORTS&IMPORT,SPARES,12750
LODE STAR IMPEX,RICE,446746
LOGOS WELDS PRODUCTS,WELDING ELECTRODES,20240
LOOCUST INCORPORATION,COTTON GARMENTS,21951
LOOM CRAFT,TYRE LINK MATS,457528
LORDS EXPORTS,COIR MATS,55510
LOTTE INDIA CORPORATION,CHOCOLATE PRODUCTS,40600
LOTUS CLOTHINGS P.LTD.,COTTON GARMENTS,1220
LOTUS IMPORTS & EXPORTS,SPARES,12400
LOTUS INTERNATIONAL EXPORTS,COTTON GARMENTS,32871
LOUIS & CO.,SPARES,6739
"LOUIS DREYFUS COMMODITIES INDIA P,LTD.",COFFEE,844800
LOURDE MATHA CASHEW INDUSTRIES,CASHEW KERNELS,958800
LOYAL TEXTILE MILLS LTD.,COTTON GARMENTS,700
LUCID AGRO P.LTD.,SPICES,30000
LUKE EXPORTS,FROZEN MARINE FOODS,9816
LULU EXPORTS,COIR PITH,93000
LULU INTERNATIONAL SHOPPING MALL,COTTON GARMENTS,70940
LUNAR RUBBER (P) LTD.,CHAPPALS,35567
LUX INDUSTRIES LTD.,COTTON GARMENTS,114177
LUXOR INTERNATIONAL PVT LTD,DISPLAY BOARD,1905
M.A. POTATO TRADING CO.,POTATOES,55000
M.ABDUL REHUMAN KUNJU,CASHEW KERNELS,706424
M.B.AUTO AGENCIES,AUTOMOBILES PARTS,8065
M.G.COTTON KNITTED CO.P.LTD.,COTTON GARMENTS,135273
M.G.ENTERPRISES,CASHEW KERNELS,127582
M.H.CARPET,RUBBER MATS,73027
M.J.ASSOCIATES,FOOD STUFFS,6300
M.J.ENTERPRISES,PUMPS,1527
M.J.GROUP,CAR SEAT COVER,38212
M.J.K TRADERS,NUTMEG,57200
M.K. TRADERS (SOUTHERN),COTTON GARMENTS,5612
M.K.ABDUL RASHEED,COCONUTS,73780
M.K.AGENCIES,YAM,484393
M.K.EXPORTS,COTTON GOODS,55090
M.K.GARMENTS,COTTON GARMENTS,3360
M.K.M.KNIT CREATIONS,COTTON GARMENTS,5106
M.K.M.TOYS,WOOD PRODUCTS,3210
M.K.TRADE CENTRE,COTTON GOODS,11037
M.M. EXPORTS,COCONUTS,53852
M.M.ABDUL HAMEED & SONS,LEMONGRASS OIL,12495
M.O.JOHN & SONS (EXPORTS),TURMERIC POWDER,7947144
M.P. CREATION,COTTON GARMENTS,3859
M.P.COIR EXPORTS,COIR PITH,133990
M.P.M.TEXTILES P.LTD.,COTTON GARMENTS,69084
M.R.A.BAKERY,FOOD STUFFS,32687
M.R.J.TRADING,ARECANUT,36120
M.S. APPARELS,COTTON GARMENTS,1349
M.S. INTERNATIONAL,COTTON GARMENTS,12442
M.S. TRADERS,FOOD STUFFS,1959
M.S.&SONS TRADERS&EXPORTERS,FOOD STUFFS,56356
M.S.A AUTOMOBILES,SPARES,351
M.S.E.CREATION P.LTD.,COTTON GARMENTS,721
M.S.EXPORTERS&TRADINGS,RICE,15947
M.S.KAARTHIKEYAN GARMENTS,COTTON GARMENTS,6942
M.S.KNITING MILLS,COTTON GARMENTS,14866
M.S.M. EXPORTS,COTTON GARMENTS,13056
M.S.M.SPRMO KNIT WEAR,COTTON GARMENTS,83473
M.S.S. RUBBER AND RECLAIMS P.LTD.,TYRE RETREADING MATERIALS,281000
M.S.SPERMO KNIT WEAR,COTTON GARMENTS,4997
M.S.TECH ENGINEERING INDUSTRIES,WASTE BIN,9080
M.V. JOSEPH & SONS,RUBBER MATS,545667
M.V.J. FOODS (INDIA) P. LTD.,SPICES,262085
M.V.SHOES,CHAPPALS,4060
M3 APPARELS INDIA P.LTD.,COTTON GARMENTS,4653
MAAS HOUSE OF HYDRAULICS,MACHINERIES,1775
MABS BUSINESS CORPORATION,COTTON GARMENTS,6500
MACLINES TRADING INDIA P.LTD.,COTTON GARMENTS,5687
MACTECH KNITFABS,COTTON GARMENTS,4682
MADHAVA EXPORTS,COCONUTS,482300
MADHAVAN ECO CRAFT,RUBBER MATS,13759
MADHU JAYANTI INTERNATIONAL LTD.,TEA,3610057
MADHURA ENTERPRISES,MACHINERIES,13000
MADHURA EXPORTS,COCONUTS,80040
MADURA COATS LTD.,SEWING THREAD,10258
MAF CLOTHING P.LTD.,COTTON GOODS,113254
MAFSELL ENTERPRISES,VALVES,2938
MAGNUM CASUAL INTERNATIONAL,COTTON GARMENTS,966
MAHA EXPORTS,COCONUTS,52000
MAHALAKSHMI EXIM,COCONUTS,55250
MAHALASA EXPORTS,CASHEW KERNELS,14000
MAHARAJ INTERNATIONAL,MACHINERIES,110
MAHARAJA HOT CHIPS,TEXTILE MACHINERY,17664
MAHARAJA PALANISAMY,COTTON GARMENTS,57816
MAHARSHI HERBALS,HAIR OIL,120
MAHAVISHNU CASHEW FACTORY,CASHEW KERNELS,443652
MAHEM ENGINEERING P.LTD.,PUMPS,12560
MAHENDRA PUMPS PVT LTD,PUMPS,16221
MAINAD ALLOY CASTINGS,VALVES,5208
MAJESTIC COMMODITIES P.LTD.,TEA,241817
MAK INTERNATIONAL,SPARES,2792
MAK PLYWOOD INDUSTRIES PVT LTD,MACHINERIES,36300
MAK TRADELINKS INTERNATIONAL,RICE,47860
MALA SONS,PLYWOOD,1401020
MALABAR AGRI EXPO,COCONUTS,1120000
MALABAR EXPORT CORPORATION,ARISHTAM,4560
MALABAR EXPORTS,COCONUTS,28633
MALABAR EXTRUSION P.LTD.,FURNACE,405
MALABAR FOOD PRODUCTS,NUTMEG,50760
MALABAR FOOD STUFF CO.,SPICES,422706
MALABAR HILLS,CHILLI POWDER,2500
MALABAR PICKLES&PRESERVES,TAMARIND,222978
MALABAR SPICES,GREEN PEPPER IN BRINE,265302
MALABAR TEXTILES,COTTON GOODS,2823
MALABAR TIMBER CO.,ROSEWOOD VENEERS,33557
MALABAR TRADERS,COCONUTS,206600
MALABAR TRADING COMPANY.,GENERAL CARGO,821
MALABAR WHITE WOOD,RUBBERWOOD PRODUCTS,7149
MALABAR WOOD PANELS,PLASTIC PRODUCTS,3570
MALANADU TEA TRADERS,TEA,33120
MALAVIKA EXPORTS,FOOD STUFFS,14737
MALAYA RUB-TECH INDUSTRIES,NATURAL RUBBER,231200
MALAYALA MANORAMA CO.LTD.,SPARES,1290
MALAYALAM EXPORT CORPN.,FOOD STUFFS,25384
MALAYALAM EXPORT ENTERPRISES,FOOD STUFFS,11727
MALAYALAM EXPORTS,FOOD STUFFS,92456
MALIYAKKAL HANDICRAFTS,HANDICRAFTS,2175
MALNAD ALLOY CASTING P.LTD.,STEEL CASTINGS,7004
MALOOS TRADING,AYURVEDIC PRODUCTS,160
MAMPILLY PLYWOOD INDUSTRIES,PLYWOOD,233080
MANAMA INTERNATIONAL,COTTON GARMENTS,9010
MANGALA MARINE EXIM INDIA P.LTD.,FROZEN YELLOW TUNA,6183203
MANGALATH CASHEW,CASHEW KERNELS,539784
MANGALATH ENTERPRISES,CASHEW KERNELS,15876
MANJU EXPORTS,COTTON GOODS,21200
MANOHAR BOTANICAL EXTRACT P.LTD.,LEMONGRASS OIL,975
MANU TREADS PVT LTD,TYRE RETREADING MATERIALS,39841
MARARI COIR RUB,RUBBER MATS,30917
MARE FOOD PRODUCTS INDIA P.LTD.,FROZEN SHRIMPS,557290
MAREENA CASHEW EXPORTS,CASHEW KERNELS,15000
MARIAM PAPER CONTAINERS,CORRUGATED CARTONS,442
MARICO LTD.,OATS,3321709
MARIKAR EXPORTS,SPRING,5468
MARINE CHEMICALS,POUCHES,148013
MARINE FINS,DRIED SHRIMPS,1733
MARINE HARVEST (INDIA),FROZEN SHRIMPS,230007
MARJAN EXPORTS,COCONUTS,224600
MARK TRADERS,MACHINERIES,325
MARKSMAN,COTTON GOODS,28504
MARLOUIS BOOK CENTRE,BOOKS,212
MAROTTIKKAL COIR WORKS,COIR YARN,186300
MARQUE IMPEX,COTTON GARMENTS,239
MARS GARMENTS,COTTON GARMENTS,1137
MARUDHAR ENTERPRISES,COCONUTS,28120
MARUTHI GARMENT CREATIONS P.LTD.,COTTON GARMENTS,5942
MARUTHI KNITTERS,COTTON GARMENTS,1757
MARVEL ENTERPRISES,FOOD STUFFS,48946
MARWA SEAFOODS,FROZEN MARINE FOODS,550244
MAS ENTERPRISES LTD.,FOOD STUFFS,1009998
MASAFI DEVELOPERS PVT LTD,OVEN,50
MASCOT GARMENTS,COTTON GARMENTS,299
MASCOT INDUSTRIES,CUSHIONS,54433
MASCOT MATS,RUBBER MATS,318462
MASH INTERNATIONAL,COTTON GARMENTS,4517
MASS EXPORTS,COIR YARN,215949
MASSWIN APPARELS,COTTON GARMENTS,4470
MASTER CRAFTSMAN INDIA  P.LTD.,PLYWOOD,73271
MAT INDIA TRADE LINKS,COIR YARN,12350
MATEX,RUBBER MATS,603794
MATHA AMRITHANANDAMAYI MISSION TRUST,TEA,20442
MATHA FOODS,TAPIOCA,164135
MATHA METAL COMBINES,VALVES,9910
MATHA TYRE TOOLS EQUIPMENTS,MACHINERIES,4950
MATHARI EXPORTERS,MACHINERIES,10257
MATHESON BOSANQUET ENTERPRISES LTD.,TEA,835544
MATHEWSONS EXPORTS & IMPORTS,TAPIOCA,102206
MATHEWSONS FOOD SPECIALITIES(P)LTD.,TAPIOCA,478285
MATHRUBHUMI PRINTING&PUBLICATIONS,NET WORKING RACK&ACCESSORIES,1065
MATRIX FLAVOURS & FRAGRANCES INDIA PVT LTD,FOOD STUFFS,1500
MATS N MORE,COIR MATS,250043
MAX ENGINEERING,PUMPS,5805
MAXICAN EXPORT,COTTON GOODS,99492
MAYA EXPORTS CORPN.,COTTON GARMENTS,89
MAYI INDUSTRIES,COCONUTS,99000
MAYITHARA HOME DECOR P.LTD.,RUBBER MATS,1279644
MAYITHRA TRADING CORPN.,RUBBER MATS,82148
MBS PUMPS P.LTD.,PUMPS,20416
MCWANE SERVICES P.LTD.,VALVES,20640
MEBRAM FOODS & SPICES,FOOD STUFFS,83289
MECHAMATRIX COMPONENTS INDIA LTD.,CONVEYOR BELT,2870
MECHANICAL ASSEMBLY SYSTEMS (I) P. LTD.,SPARES,36550
MECHELEC,SPARES,7687
MECTECH KNITFABS P.LTD.,COTTON GARMENTS,133035
MEDIKITS,AYURVEDIC MEDICINES,2200
MEDILEAVES AYURVEDA P.LTD.,AYURVEDIC PRODUCTS,111
MEDISCAN,HOSPITAL PRODUCTS,330
MEENA TRADING COMPANY,COCONUTS,43350
MEENAKSHI EXPORTS,CASHEW KERNELS,45876
MEERA GLOBAL IMPEX,FOOD STUFFS,1491
MEETHAL TRADERS,COCONUTS,29000
MEGA APPAREL INDIA P.LTD.,COTTON GARMENTS,1521
MEGAMILES BEARING,MACHINERIES,17535
MEGASYS BIOTECK P.LTD.,CHEMICALS,4146
MEGAWIN SWITCHGEAR,SPARES,30838
MEGHDOOT CARGO SERVICES,COTTON GARMENTS,480
MEHABOOB EXPORTS,COTTON GOODS,54720
MEMADATHIL EXPORTERS ,TEA,29914
MENMA FOODS,FOOD STUFFS,17776
MERBAN FOODS&SPICES,CURRY POWDER,43493
MERBAN SPICES P.LTD.,SPICES,98028
MERCANTILE SYNDICATE,RUBBER MATS,19210
MERCHEM LTD.,RUBBER CHEMICALS,128755
MERCURY EXIMS,COCONUTS,10080
MEREENA CREATIONS,COTTON GARMENTS,1198
MERHABA INTERNATIONAL,COTTON GARMENTS,133180
MERINO GARMENTS,COTTON GARMENTS,16706
MERIT FASHION,COTTON GOODS,8083
MERIT INDUSTRIES LTD.,HOUSEHOLD ARTICLES,4500
MERIT SYNDICATE,RICE,50569
MERITOR HVS (INDIA) LTD.,VEHICLES,80884
MERMAID DIGITAL POLYMERS P.LTD.,PLASTIC PRODUCTS,22156
MERRAN SPICES,CURRY POWDER,11200
MERWIN GARMENTS,COTTON GARMENTS,157
MESSER CUTTING SYSTEMS INDIA  PVT LTD,MACHINERIES,9986
META CLASSICS FIBRES,RUBBER MATS,294145
METAL LAND INDUSTRIES,SPARES,38599
METAL POWDER CO.LTD.,ALUMINIUM POWDER,293105
METALAGE TECHNOLOGIES,SPARES,5150
METCO INTERNATIONAL,COCONUTS,660800
METRICWAYS,FOOD STUFFS,1471
METRO COLLECTIONS,PAPER,3070
METRO EXPORTERS LTD.,COTTON GARMENTS,1705
METRO EXPORTS,COTTON GARMENTS,7883
METRO FABRICS,COTTON FABRICS,229
METRO FASHIONS (I) P.LTD.,COTTON GARMENTS,4950
METRO PACKAGING,POUCHES,513
