Exporter,Product,QTY.(KGS)
J.B.C. INTERNATIONAL,COIR NETS,223286
J.B.OVERSEAS,SOAP,21600
J.C.EQUIPMENTS,COOLING TOWERS,6898
J.E.ENGINEERINGS,LIFT ASSEMBLY,41671
J.J PERFUMES INTERNATIONAL,PERFUME,18633
J.J.INDUSTRIES & EXPORTS,CHAPPALS,7176
J.K. EXPORTS,VEGETABLES,224120
J.K. IMPEX,TILES,77550
J.K.GROUP OF INDUSTRIES,TILES,20687
J.K.J.FOOD AND BEVERAGES,JUICES,83335
J.K.TEXTILES,COTTON GOODS,112260
J.M.ASSOCIATES,FOOD STUFFS,4537
J.M.R.APPARELS,COTTON GARMENTS,8960
J.P.ESSENTIAL EXPORTS INDIA,PLYWOOD,1945485
J.P.P.MILLS P.LTD.,COTTON YARN,249186
J.R. EXPORTS,RUBBER MATS,69885
J.R.F.EXPORTS,COTTON GARMENTS,5157
J.R.P.EXPORTS,COTTON GOODS,252599
J.R.RUBBER INDUSTRIES,RUBBER MATS,96998
J.R.S TRADING COMPANY,COCONUTS,12400
J.RAJ EXPORTS,COTTON GOODS,6050
J.S.AUTO CAST,AUTOMOBILES PARTS,426106
J.S.B.KNIT FASHIONS,COTTON GARMENTS,2278
J.S.CREATION,COTTON GARMENTS,2724
J.S.MATS&MATTINGS,RUBBER MATS,81968
J.V.GOKAL & COMPANY,TEA,376701
JABS INTERNATIONAL PVT LTD,NUTMEG,74526
JACKSON ENGINEERING CO.,SPARES,775
JACKSONS VENEERS & PANELS P. LTD.,ROSEWOOD VENEERS,1350
JACOB & RICHARD INTERNATIONAL P.LTD.,FOOD STUFFS,176634
JACOB CHACKO,KOZHUKKATA,10272
JACOBI CARBONS INDIA P.LTD.,ACTIVATED CARBON,593433
JAGAN IMPEX,GENERAL CARGO,12000
JAGAN KNIT FABS,COTTON GARMENTS,2088
JAGUAR PAW EXPORTS,ROASTED GRAM,370639
JAI AGRO INTERNATIONAL,COCONUTS,27520
JAI APPARELS,COTTON GARMENTS,2438
JAI HIND ENTERPRISES,COIR PITH,76700
JAI KNIT CREATION,COTTON GARMENTS,21026
JAIHIND TRADERS,STEEL PIPES,74000
JAIN OVERSEAS,COTTON GOODS,3117
JANATHA AQUA PRODUCTS P.LTD.,FISH OIL,2054
JANATHA MACHINES,CHOCOLATE FOUNTAIN,13444
JANATHA POLYMERS,TYRE RETREADING MATERIALS,51549
JANSONS BALERS,RUBBER MATS,1505947
JANSONS INDUSTRIES,COTTON GOODS,418403
JAR GLOBAL IMPEX P.LTD.,COCONUTS,12480
JAY GEE INDUSTRIES INDIA P.LTD.,COTTON GARMENTS,37230
JAYABHARATH MODERN RICE MILL,RICE,755132
JAYABHARATHAM ARYA VAIDYASALA,KASHAYAM,270
JAYACHANDRAN ALLOYS P.LTD.,LEAD INGOTS,2410418
JAYACHANDRAN INDUSTRIES PVT LTD,BATTERIES,838469
JAYAKUMARAN EXPORTS,COTTON GOODS,90002
JAYALAKSHMI APPARELS,COTTON GARMENTS,3099
JAYALAKSHMI CASHEW EXPORTS,CASHEW KERNELS,95256
JAYALAXMI ENTERPRISES,BAGS,16989
JAYARATHANA EXPORTS,COTTON GOODS,584
JAYASREE COIR MILLS,COIR GEO FABRICS,93955
JAYSHREE TEA & INDUSTRIES LTD.,TEA,341066
JAYSON APPAREL SOURCING,COTTON GOODS,77467
JAYSONS APPARELS,COTTON GARMENTS,4932
JEA EXPORTS,FOOD STUFFS,46800
JEANS KNIT PVT LTD,COTTON GARMENTS,9890
JEEO APPARELS,COTTON GOODS,93664
JEFFERSON ELECTRIC,ELECTRICAL ITEMS,29328
JEMSONS STARCH AND DERIVATIVES ,MUDIFIED STARCH,18000
JEYAM TRADERS,COCONUTS,27825
JFK INTERNATIONAL,TEA,2943393
JINEY PUBLICATION,BOOKS,13860
JINNAH EXPORTS,CASHEW KERNELS,106380
JINNAH SHAJAHAN EXPORTS,CASHEW KERNELS,87876
JINZE ENTERPRISES,HEATER,6158
JIS INTERNATIONAL EXPORTS(P)LTD.,FROZEN YELLOW TUNA,304000
JITH TECHNOLOGIES INC.,PUMPS,7585
JITHA PLASTIC INDUSTRIES,PLASTIC PRODUCTS,4581
JIWAN BROTHERS,PLASTIC PRODUCTS,22817
JMB EXPORTS,FOOD STUFFS,7360
JMS EXPORTS,PEANUT CANDY,77995
JOBATO PRODUCTS,POLYTHENE BAGS,1368
JOE MARINE,FURNITURE,2705
JOECE ENTERPRISES,COIR MATS,42484
JOHN'S UMBRELLA MART,UMBRELLA COVERS PANELS,12370
JOHNS CASHEW COMPANY,CASHEW KERNELS,240752
JOLLY FLEX,PIPE FITTINGS,195296
JOLLY INDUSTRIES,SPARES,9154
JOSCO RUBBER(PONDY)P.LTD.,CHAPPALS,2785
JOSCO RUBBERS,CHAPPALS,6097
JOSE TRADERS,TURMERIC POWDER,90000
JOSEPH A THAYYIL,UMBRELLA FRAMES,69600
JOSEPH RUBBERS(I)P.LTD.,NATURAL RUBBER,1537500
JOY,RUBBER MOULDES GOODS,4518
JR EXPORT INDUSTRIES,RUBBER MATS,110080
JRT EXPORTS,COTTON GARMENTS,5474
JULIA GARMENTS,COTTON GOODS,57928
JUMBO EXPORTS,FOOD STUFFS,12592
JUMBO FOODS,RED PEPPER,71978
JUPITER EXPORTS,SPARES,28550
JUPITER KNITTING CO.,COTTON GOODS,10640
K INTIMATE CORPORATE,COTTON GARMENTS,6293
K&T AGRO MILLS P.LTD.,RICE,1824000
K.A.C.RUBBERS,RUBBER MATS,475417
K.B.EXPORTS & IMPORT,COCONUTS,53500
K.E. EXPORT & IMPORT,COCONUTS,27500
K.G. FARMS AND FLAVOURS,COCONUT OIL,102110
K.G.I.CLOTHING P.LTD.,COTTON GOODS,13726
K.K.ENGINEERING,SPARES,900
K.K.INDUSTRIES,COTTON GOODS,4325
K.K.KNIT EXPORTS,COTTON GARMENTS,2210
K.K.P. FINE LINEN P. LTD.,COTTON GARMENTS,60348
K.K.R.AGRO MILLS P.LTD.,TAMARIND,9083661
K.M.FISHERIES,FROZEN YELLOW TUNA,1932615
K.M.GANATRA @ COMPANY,NUTMEG,1043644
K.M.GARMENTS,COTTON GARMENTS,1491
K.M.KNITWEAR,COTTON GOODS,35669
K.M.S.UNIVERSAL EXPORTS P.LTD.,COIR FIBER,1846166
K.M.TEXTILES,COTTON GARMENTS,25039
K.N. KNIT WEARS,COTTON GARMENTS,170
K.P GROUP INDUSTRIES,RUBBER MATS,40120
K.P.GROUP INDUSTRIES,RUBBER MATS,22486
K.P.KNITS,COTTON GOODS,440
K.P.NAMBOODIRI,TOOTH POWDER,90137
K.P.R. KNITS,COTTON GARMENTS,339
K.P.R. MILL LTD.,COTTON YARN,5842627
K.P.R.EXPORTS,COTTON GOODS,69231
K.P.R.SUGAR MILL,COTTON YARN,1086956
K.P.RUBBERS,RUBBER MATS,40707
K.R. KNITTERS,COTTON GARMENTS,1670
K.R.K.EXPORTS ,RICE,198169
K.R.R.PLYWOOD INDUSTRIES,PLYWOOD,40800
K.S.B.GROUP,COCONUTS,29000
K.S.C.D.CORPN.,CASHEW KERNELS,62628
K.S.CO-OP.COIR MAKTG.FEDERATION LTD.,COCONUT OIL,16000
K.S.CO.F.FOR FISHERIES DEVPT.LTD.,FROZEN YELLOW TUNA,1019276
K.S.E.INC.,COTTON GOODS,149087
K.S.GANGADHARA IYER AND CO.,RUBBER MATS,314814
K.S.P.INC.,COIR LINERS,5133
K.SUBRAYA ANANTHA KAMATH & SONS,CASHEW KERNELS,44256
K.T. GARMENTS,COTTON GOODS,79844
K.V.M.TRADERS,COCONUTS,25873
K.V.P. ENTERPRISES,RICE,164685
K4 SYSTEMS LLP,COCONUTS,28000
KADAVIL CHEMICALS,SPIRITS,72960
KAICO IMPEX,COTTON GARMENTS,3400
KAILAS CASHEW EXPORTS,CASHEW KERNELS,1046101
KAIRALI AYURVEDIC PRODUCTS PVT LTD,AYURVEDIC PRODUCTS,2750
KAIRALI BOOKS P.LTD.,BOOKS,4500
KAIRALI EXPORTS,COCONUTS,189821
KAIRALI HANDLOOMS,COTTON GOODS,118094
KAISONS RUBBERS,RUBBER MATS,2995149
KAJAH TEA COMPANY P.LTD.,TEA,31219
KALAN PHARMACEUTICALS,HAIR OIL,5641
KALANS PRODUCTS,AYURVEDIC PRODUCTS,6700
KALLUVILAYIL EXPORTS,RICE,160486
KALPAKA EXPORTS,FOOD STUFFS,141736
KALYAN FOODS & SPICES (I)P.LTD,FOOD STUFFS,25850
KAM COIR,RUBBER MATS,250499
KAMRUP TEA COMPANY,TEA,409548
KANAKASREE EXPORTS,COCONUTS,84500
KANAM LATEX INDUS. P. LTD.,SURGICAL GLOVES,187985
KANCOR INGREDIENTS LTD.,TURMERIC OIL,1965633
KANDHA VELL KNITS,COTTON GARMENTS,602
KANDHAN KNITS,COTTON GOODS,9875
KANGAROO HOMTEX INDIA,COTTON GOODS,51777
KANHIRODE WEAVERS CO.OP.SOCIETY LTD.,COTTON GOODS,539
KANISKA GARMENTS,COTTON GARMENTS,48117
KANJANA CLOTHING,COTTON GARMENTS,5580
KANNAN DEVAN HILLS PLANTATIONS,TEA,2337803
KANNAN GARMENTS,COTTON GARMENTS,1050
KANNAN TOOLS & DIES,STEEL PRODUCTS,47270
KANNIKKAT TECHNOCRAFT,RUBBER PRODUCTS,60000
KANNOLY EXPORTS,SOAP,37430
KANRAD HOUSEWARE(P)LTD.,KITCHEN FIXTURES,12873
KANTHA KNITS,COTTON GARMENTS,22306
KANTHASWAMY & CO.,UTENSIL,100454
KANTI FLOOR FURNISHERS,RUBBERISED COIR MATS,6201944
KARAK TEA,SOAP,1352
KARAMADAI STEEL AND ALLOYS P.LTD.,PIPE FITTINGS,22118
KARNATAKA AGRO CHEMICALS,CHEMICALS,8780
KARPAGAM GARMENTS,COTTON GARMENTS,9941
KARPAGHAM TEX,COTTON GARMENTS,104466
KARTHI HOME PRODUCTS,SOAP,162730
KARTHIKA MARINE INDUSTRIES P. LTD.,FROZEN MARINE FOODS,17262
KARTHIKAI APPARELS,COTTON GARMENTS,3234
KARTHIKAI TEXTILE MILLS,COTTON GOODS,103564
KARUKUNNATHU EXPORTS,COIR YARN,1000
KARUR K.C.P. PACKINGS LTD.,COTTON GARMENTS,16863
KARUR SREE RAMA,COTTON GARMENTS,9199
KASIYANANTHA INDUSTRIES,KITCHENWARE,1335
KASS EXPORTERS,COCONUTS,70651
KASS EXPORTS  INDIA(P)LTD.,PLASTIC PRODUCTS,17348
KATHIR ENGINEERING,ALUMINIUM CASTINGS,108
KATHIR KNIT FASHIONS,COTTON GOODS,20265
KAULA AGRO FOODS P.LTD.,RICE,48000
KAVERY CORPORATION,PAPER AND PAPER BOARDS,2703
KAVIN TEXTILES,COTTON GOODS,26585
KAY GE CORPORATION,FOOD STUFFS,5955
KAY GEE EXPORTERS,FOOD STUFFS,13933
KAY JAY EXPORTS,COTTON GOODS,18417
KAY KAY EXPORTS,FROZEN SQUID,684578
KAY KAY FOODS,FROZEN SQUID,70086
KAYPEE ELECTRONICS ASSOCIATES P. LTD.,TRANSFORMERS,54041
KAYTEE CORPORATION,COTTON GARMENTS,2102
KCM APPLIANCES P.LTD.,PRESSURE COOKER,18321
KEDISON EXPELLERS,COCONUT OIL,47246
KEERTHI AGNEICES,COCONUT SHELLS\CUPS,11600
KEERTHI PUMPS,PUMPS,129692
KELACHANDRA EXPORTS AND TRADES,COIR MATS,1040
KELACHANDRA IRON & STEEL WORKS,STEEL PRODUCTS,3400
KELBY WATER TECHNOLGIES,WATER PURIFIERS,290
KELIYOT SPECIALITY CHEMICALS P.LTD.,CHEMICALS,13140
KELTECH ENERGIES LTD.,MONOMETHYL AMINE,1050000
KELY EXPORTS & IMPORTS,AYURVEDIC PRODUCTS,15125
KEMI VENEERS,ROSEWOOD VENEERS,75000
KEMTECH EXPORTS,RUBBER MATS,178771
KENS CLOTHING,COTTON GARMENTS,3351
KENZ EXPORTERS,COTTON GOODS,15627
KERA INTERNATIONAL,FOOD STUFFS,7500
KERA NATURAL FLOORINGS,RUBBER MATS,16447
KERA PALM CREATIONS,PALM LEAF PLATES,60460
KERAFIBERTEX INTERNATIONAL P.LTD.,RUBBER MATS,11391109
KERAKOOL TRADING,COCONUTS,82250
KERALA AGRO MACHINERY CORPN. LTD.,TRACTOR,38000
KERALA BALERS LTD.,TABLE,4466996
KERALA CARDAMOM PROCESSING & MKTG.CO.LTD,CARDAMOM,86250
KERALA CONSTRUCTION SPECIALITIES,BUILDING MATERIALS,3600
KERALA DINESH BEEDI WORKERS,COTTON GOODS,6750
KERALA HANDICRATS,KITCHEN ITEMS,2680
KERALA HOME FOOD STUFF EXPORT,RICE,392616
KERALA MINERALS & METALS LTD.,TITANIUM DIOXIDE,2747992
KERALA STATE CASHEW WORKERS APEX INDSTL.,CASHEW KERNELS,165876
KERALA STATE COIR CORPN.LTD.,RUBBER MATS,865017
KERALA STATE ELECTRONIC DEV. CORPN. LTD.,ELECTRONIC COMPONENTS,320
KERALA STATE RUBBER CO-OPERATIVE LTD.,RUBBERISED COIR MATRESSES,79246
KERALA SURGICAL EQUIPMENTS CO.,HOSPITAL PRODUCTS,409
KERALA VILLAGE CRAFTS,HANDICRAFTS,440
KERATECH COCONUT OIL,COCONUT OIL,15990
KESHAVAM INTERNATIONAL,COCONUTS,26996
KESHODWALA FOODS,FROZEN YELLOW TUNA,1787929
KEVENTER AGRO,NUTMEG,6562
KEVIN GARMENTS,COTTON GARMENTS,7415
KEWAUNEE SCIENTIFIC CORPN.,FURNITURE ACCESSORIES,32510
KEYA FOODS INTERNATIONAL PVT LTD.,FOOD STUFFS,124
KEYAR ENTERPRISES,MACHINERIES,2500
KEYEN EXPORTS,TOMATO,35699
KEYISON INTERNATIONAL,UMBRELLA,4100
KG DENIM LTD.,COTTON FABRICS,11070
KGA TRADES PVT LTD,RICE,42420
KHEMCHAND SONS,AGRICULTURAL MACHINERY & PARTS,15690
KHEMKA FLOOR MILLS P.LTD.,RICE,63550
KHUSHI INTERNATIONAL,PLYWOOD,785698
KIDS IMPEX,COTTON GARMENTS,3384
KIK PLASTICS P.LTD.,PLASTIC PRODUCTS,10913
KIKANI INTERNATIONAL,COTTON YARN,7700
KING AQUARIUM,AQUARIUM,1780
KINGS INDUSTRIES,GENERAL CARGO,2650
KINGS MARINE EXPORTS,FROZEN SQUID,72800
KINGS MARINE PRODUCTS,FROZEN SQUID,881100
KINGS SEAFOODS,FROZEN SQUID,2362318
KINGSTON INDUSTRIES,COTTON GOODS,3320
KINSLEY KNITT INTERNATIONAL,COTTON GOODS,246225
KIRUBAI MARINE,NYLON FISHING NETS,934
KISHORE SPICES CO.,PEPPER,136000
KISHWAR INTERNATIONAL,COCONUTS,78984
KITEX CHILDREN WEAR LTD.,COTTON GOODS,1154898
KITEX EXPORTS,COTTON GARMENTS,988
KITEX GARMENTS LTD.,COTTON GOODS,4053922
KITEX LTD.,COTTON GOODS,102761
KIZ FOODS LTD.,GARLIC,5000
KKR EXTRACTIONS P.LTD.,COCONUT OIL,74816
KLF NIRMAL INDUSTRIES(P)LTD.,TENDER COCONUT WATER,1730666
KNIT FABRICS,COTTON GOODS,6318
KNIT FAIR INC.,COTTON GARMENTS,2277
KNIT FOUNDATIONS,COTTON GARMENTS,1408
KNIT GALLERY,COTTON GARMENTS,505
KNIT HOME GARMENTS,COTTON GARMENTS,67709
KNIT INDIA APPARELS,COTTON GARMENTS,3225
KNIT INDIA INC,COTTON GARMENTS,2189
KNIT PLUS,COTTON GARMENTS,1289
KNIT VEL EXPORTS,COTTON GARMENTS,33725
KNITCOM FASHIONS,COTTON GARMENTS,9464
KNITS WAY,COTTON GARMENTS,16414
KNITWAY KNITTERS,COTTON GARMENTS,3617
KNITWIN INTERNATIONAL,COTTON GOODS,120127
KOCHAR TEA,TEA,173160
KOCHI BENNALE,WOOD PRODUCTS,10778
KODANDARAM ROLLER FLOUR MILLS PVT,WHEAT FLOUR,2208189
KOLENGADAN INDUSTRIES,RUBBER MATS,187867
KOLIYAT SPECIALITY CHEMICALS,CHEMICALS,7380
KOMATHA IMPEX PVT LTD,COCONUTS,121940
KONNULLY EXPORTS & TRADES,FOOD STUFFS,99330
KORAL INDIANA EXPORTS,COTTON GARMENTS,1758
KORAL INTERNATIONAL,COTTON GOODS,5223
KOSHAMBH MULTITRED P.LTD.,CLAY,91888
KOTTACKAL AGRO FOODS,RICE,4863723
KOTTACKAL AYURVEDIC TRADING COMPANY,AYURVEDIC PRODUCTS,7052
KOTTARAM TRADING CO.,UTENSIL,2522
KOVAX ABRASIVES SOUTH ASIA P.LTD.,METAL SHEETS,2291
KOWA INDIA,FOOD STUFFS,5300
KOZHIKODENS AGRO FOODS AND EXPORTERS,FOOD STUFFS,305662
KPL OIL MILLS PVT LTD.,COCONUT OIL,110945
KRA FOOTWEAR,CHAPPALS,2364
KRAFTWARES (INDIA) PVT LTD,KITCHENWARE,12300
KRISHNA & CO.,CURRY POWDER,18204
KRISHNA EXIM ENTERPRISES,COCONUTS,220690
KRISHNA FABRICS,COTTON GOODS,13501
KRISHNA INDUSTRIES,KITCHEN ITEMS,3817
KRITIKA APPARELS,COTTON GARMENTS,1815
KRUSHIKA ORGANICS,COORKA,12600
KSB MIL CONTROL,VALVES,142654
KT & AHMU HAIR CARE PRODUCTS,TAPIOCA CHIPS,210069
KULS TRADERS,FOOD STUFFS,47600
KUMAR CASHEW EXPORTS,CASHEW KERNELS,577776
KUMAR KNITS,COTTON GARMENTS,247
KUMAR RETAIL P.LTD.,FILTER ELEMENT,7500
KUMBUKATTU CASHEWS,CASHEW KERNELS,328614
KUMMAYAPURATH,APPACHATTY,2653
KURIAN ABRAHAM LTD.,NATURAL RUBBER,362500
KURUWA ENTERPRISES,NUTMEG,216662
KUTHIATHODE COIR MATS&MATTING CO-OP.SOCIETY LTD.,COIR MATS,61665
KUTTANADU COIR&RUBBER PRODUCTS,RUBBER MATS,66560
KVS EXPORT,COCONUTS,62500
L & P RUBBER PRODUCTS,TYRE RETREADING MATERIALS,572097
L&S GARMENTS,COTTON GARMENTS,5968
L&V POLYMERS,PLASTIC PRODUCTS,5373
L.B.GARMENTS,COTTON GOODS,9736
L.G. BALAKRISHNAN & BROS.,AUTOMOTIVE TIMING CHAINS,31519
L.G. FASHIONS,COTTON GARMENTS,325
L.G.SEA FOODS,FROZEN MARINE FOODS,48000
L.J.INTERNATIONAL LTD.,SCALPEL,25210
LAGUNA CLOTHING,COTTON GOODS,53252
LAHOTI OVERSEAS LTD.,COTTON YARN,63210
LAKSHARA GARMENTS,COTTON GARMENTS,63557
LAKSHMI APPARELS AND WOVENS LTD.,COTTON GARMENTS,41510
LAKSHMI ENGINEERING WORKS,SPARES,220
LAKSHMI KNIT WEAR,COTTON GOODS,37510
LAKSHMI MACHINE WORKS LTD.,TEXTILE MACHINERY,8447337
LAKSHMI MILLS CO. LTD.,COTTON YARN,41174
LAKSHMI TRADING CO.,TURMERIC POWDER,793646
LAKSHMINARAYANA PHARMACEUTICAL,AYURVEDIC PRODUCTS,415
LALA AGRO TROPIC P.LTD.,PAPAYA,331926
LALITH HANDLOOMS,COTTON GOODS,1802
LAMINI ENTERPSIES,COCONUTS,153270
LANCET GLASS AND METAL INDUSTRIES,GLASS,123661
LAND MARK EXPORTERS,FOOD STUFFS,195419
LANDED FRESH INTERNATIONAL,COCONUTS,26000
LANTERN ENTERPRISES,RICE,73000
LARA KNITWEAR,COTTON GARMENTS,304
LARS MEDICARE,SURGICAL GLOVES,100193
LAVA ENGINEERING CO.,FLEXI TANK,14000
LAWRANCE DATES,VEGETABLES,24000
LAXMI GARMENTS,COTTON GOODS,59464
LE TRUST INDUSTRY P.LTD.,COTTON GARMENTS,672
LEADER POLYMER INDUSTRIES,CHAPPALS,2564
LEADER RUBBER INDUSTRIES,CHAPPALS,18590
LEADERS IMPEX,COTTON GARMENTS,234
LED SPACE,NYLON FISHING NETS,2293
LEEDS POLYMERS,CHAPPALS,11903
LEENS EXPORTS,COTTON GARMENTS,6400
LEETHA INDUSTRIES,PAPER CUP,1361733
LEETHA PACK (P) LTD.,PAPER CUP,816023
LEEWAC MACHINES(INDIA),WELDING ELECTRODES,23924
LENSMAN SHIRTS,COTTON GOODS,7950
LEO EXPORTS,MACHINERIES,15007
LIBRA ENGINEERING WORKS,ENGINEERING GOODS,769
LIFE LINE SYSTEMS,COIR GEO FABRICS,28752
LIGHTING SYSTEMS&SOLUTIONS,LAMP,2540
LIJOY PLASTICS,PIPE FITTINGS,5575
LILLY INTERNATIOAL EXPORTS & IMORTS,RUBBERWOOD COMPONENTS,260006
LINGESWARA,COTTON GARMENTS,20864
LINK UP KNITTERS,COTTON GARMENTS,21603
LINK UP TEXTILES P. LTD.,COTTON GARMENTS,150158
LISBON PU INTERNATIONAL,CHAPPALS,1569
LISO COIR TEX,COIR GEO FABRICS,866168
LIVENDO,COCONUTS,25166
LIZ WOOD PRODUCTS,ROSEWOOD PRODUCTS,11000
LLOYDS EXPORTS,COCONUTS,85000
LMJ INTERNATIONAL LTD.,TEA,2632811
LOCUS EXPORTS&IMPORT,CHAPPALS,37495
LODE STAR IMPEX,RICE,389628
LOGOS WELDS PRODUCTS,WELDING ELECTRODES,97812
LONESTAR COIR PRODUCTS,COIR FIBER,2520430
LOOCUST INCORPORATION,COTTON GARMENTS,279
LOOM CRAFT,RUBBER MATS,545549
LORDS EXPORTS,RUBBER MATS,48342
LORDS FLAVOURS,CARDAMOM,8495
LOTUS CLOTHINGS P.LTD.,COTTON GARMENTS,1299
LOTUS INTERNATIONAL EXPORTS,COTTON GOODS,96054
LOTUS LOGISTICS,SPARES,19038
"LOUIS DREYFUS COMMODITIES INDIA P,LTD.",GREEN COFFEE,824401
LOURDE MATHA CASHEW INDUSTRIES,CASHEW KERNELS,636872
LOVE SHORE AGENCIES,RICE,86601
LOZENGE EXPORTS,PLASTIC PRODUCTS,786
LUK INDIA P.LTD.,SPARES,6968
LUKE EXPORTS,FROZEN MARINE FOODS,11000
LULU CONVENTION & EXHIBITION CENTER PVT LTD,AGAR FOOD GRADE,63
LULU KITCHEN WORLD,CONVEYOR BELT,1808
LUNAR RUBBER (P) LTD.,CHAPPALS,24759
LUX INDUSTRIES LTD.,COTTON GOODS,105241
M & B ASSOCIATES,LIQUORS,3086
M&G INTERNATIONAL,FOOD STUFFS,3885
M&T POLYMERS,MACHINERIES,4290
M.A.SHA&COMPANY,TAPIOCA CHIPS,15680
M.ABDUL REHUMAN KUNJU,LEMONGRASS OIL,428544
M.B SALES CORPORATION,CHEMICALS,10000
M.B.AUTO AGENCIES,AUTOMOBILES PARTS,4481
M.G.COTTON KNITTED CO.P.LTD.,COTTON GOODS,351302
M.G.ENTERPRISES,CASHEW KERNELS,15876
M.J.GROUP,CAR SEAT COVER,9610
M.J.K TRADERS,NUTMEG,100210
M.J.P.ENTERPRISES P.LTD.,PUMPS,1609
M.K. TRADERS (SOUTHERN),COTTON GARMENTS,15169
M.K.AGENCIES,COCONUTS,27000
M.K.EXPORTS,COTTON GOODS,24284
M.K.FIBRE,COIR FIBER,200400
M.K.M.TOYS,ROSEWOOD PRODUCTS,3870
M.K.TRADE LINKS EXPORTS,COTTON GARMENTS,4680
M.K;FABRICS,COTTON GARMENTS,6781
M.M. EXPORTERS,COTTON GOODS,27752
M.M. EXPORTS,COCONUTS,68600
M.M.ABDUL HAMEED & SONS,LEMONGRASS OIL,8410
M.M.FRUITS P.LTD.,COCONUTS,55942
M.M.K. EXPORTS,CASHEW KERNELS,15876
M.M.KITCHEN ENGINEERING P.LTD.,KITCHEN ITEMS,3918
M.O.PHILIPS INDUSTRIES,CHEMICALS,5060
M.P. CREATION,COTTON GARMENTS,26845
M.P.COIR EXPORTS,COIR PITH,230240
M.P.EXPORTS,COTTON GARMENTS,995
M.P.M.TEXTILES P.LTD.,COTTON GOODS,333614
M.P.S.APPARELS,COTTON GARMENTS,4511
M.R.A.BAKERY,WHEAT FLOUR,136951
M.RAJALAKSHMI OILS,COCONUT OIL,32500
M.S. APPARELS,COTTON GARMENTS,1088
M.S. INTERNATIONAL,COTTON GARMENTS,11201
M.S.&SONS TRADERS&EXPORTERS,FOOD STUFFS,76194
M.S.EXPORTERS&TRADINGS,PUTTU PODI,45258
M.S.KAARTHIKEYAN GARMENTS,COTTON GOODS,29182
M.S.KNITING MILLS,COTTON GARMENTS,29489
M.S.M.SPRMO KNIT WEAR,COTTON GOODS,113082
M.S.S. RUBBER AND RECLAIMS P.LTD.,TYRE RETREADING MATERIALS,233120
M.TEX,COTTON GARMENTS,8284
M.TEX ENGINEERING,SPARES,310
M.V. JOSEPH & SONS,RUBBER MATS,177675
M2M EXIMPS AND MARKETING,MOTOR BIKES,160
MAAK FRESH,FOOD STUFFS,14200
MAB ENTERPRISES,PVC FITTINGS,24800
MAB TECH COMMERCIAL,KITCHEN ITEMS,2564
MAC CASHEWS,CASHEW KERNELS,30000
MADHAVA EXPORTS,COCONUTS,793400
MADHU JAYANTI INTERNATIONAL LTD.,TEA,3384280
MADHURA ENTERPRISES,GRINDER,5000
MADHURA GARMENTS,COTTON GARMENTS,20223
MADONA EXPORTS,HANDICRAFTS,325
MAF CLOTHING P.LTD.,COTTON GOODS,117033
MAFSELL ENTERPRISES,VALVES,1135
MAGAM CASUALS INTERNATIONAL P.LTD.,COTTON GARMENTS,275
MAGASINE INDIEN,COTTON GARMENTS,18969
MAGIC ASIA,COTTON GARMENTS,2893
MAGNETICS & CONTROLS,MACHINERIES,20737
MAGNUM CLOTHING P. LTD.,COTTON GARMENTS,757
MAHALAKSHMI APPARELS P. LTD.,COTTON GARMENTS,229
MAHALAKSHMI GARMENTS,COTTON GOODS,640
MAHAM KNIT FASHION,COTTON GOODS,4282
MAHANAYIM EXPORTS,PRINTED MATERIALS,1150
MAHARAJA SATHYAM INDUSTRIES,COTTON GOODS,771
MAHARANI SPINNINERS INDIA P.LTD.,COTTON GARMENTS,1057
MAHAVISHNU CASHEW FACTORY,CASHEW KERNELS,297932
MAHE FOODS,FOOD STUFFS,27236
MAHENDRA PUMPS PVT LTD,PUMPS,11904
MAHFAR INTERNATIONAL,FOOD STUFFS,19250
MAHRO FASHIONS,COTTON GARMENTS,1574
MAIL HOSIERIES,COTTON GARMENTS,13780
MAITHRI ADVERTISING WORKS P.LTD.,GENERAL CARGO,460
MAJESTIC COMMODITIES P.LTD.,TEA,240855
MAK INTERNATIONAL,SURGICAL GOODS,3200
MAK TRADELINKS INTERNATIONAL,RICE,191760
MAKINO INDIA PVT LTD,MACHINERIES,11800
MAKRO FASHIONS,COTTON GARMENTS,2948
MALA SONS,PLYWOOD,1251565
MALABAR AGRI EXPO,COCONUTS,1706270
MALABAR EQUIPMENTS & GENERAL,PAPER BAGS,5500
MALABAR EXPORT CORPORATION,AYURVEDIC PRODUCTS,7500
MALABAR EXPORTS,RICE,306659
MALABAR NATURAL FOODS P.LTD.,RICE,149323
MALABAR PICKLES&PRESERVES,JACK FRUIT CHIPS,213554
MALABAR SPICES,SPICES,259206
MALABAR SPICES COMPANY LTD.,GREEN PEPPER IN BRINE,17136
MALABAR TEXTILES,COTTON GARMENTS,317
MALABAR TIMBER CO.,ROSEWOOD PRODUCTS,52919
MALABAR TRADERS,COCONUTS,245065
MALABAR TRADING COMPANY.,STEEL PRODUCTS,549
MALAVIKA EXPORTS,FOOD STUFFS,51447
MALAYA RUB-TECH INDUSTRIES,NATURAL RUBBER,954640
MALAYALA MANORAMA CO.LTD.,UMBRELLA,1724
MALAYALAM EXPORT CORPN.,FOOD STUFFS,4608
MALAYALAM EXPORTERS,FOOD STUFFS,13130
MALAYALAM EXPORTS,FOOD STUFFS,195178
