Exporter,Product,QTY.(KGS)
JAYALAXMI ENTERPRISES,BAGS,22069
JAYANTHI TEXTILES PRODUCTS,COTTON GOODS,23745
JAYASREE COIR MILLS,COIR MATS,122287
JAYSHREE TEA & INDUSTRIES LTD.,TEA,224960
JAYSON APPAREL SOURCING,COTTON GOODS,60023
JEANS KNIT PVT LTD,COTTON GARMENTS,12083
JEENO APPARELS,COTTON GARMENTS,13728
JEEO APPARELS,COTTON GARMENTS,20600
JEMSONS STARCH AND DERIVATIVES ,MUDIFIED STARCH,25000
JEYAAR EXPORTS,COTTON GOODS,21163
JFK INTERNATIONAL,TEA,3256654
JINEY PUBLICATION,BOOKS,37118
JINNAH EXPORTS,CASHEW KERNELS,61752
JINNAH SHAJAHAN EXPORTS,CASHEW KERNELS,47628
JIS INTERNATIONAL EXPORTS(P)LTD.,FROZEN SQUID,600683
JIWAN BROTHERS,RUBBER MATS,20530
JMS EXPORTS,FOOD STUFFS,125007
JOE & KIDS PVT LTD,MACHINERIES,8780
JOHN,CAR,5000
JOHN'S UMBRELLA MART,UMBRELLA FRAMES,31255
JOHNS CASHEW COMPANY,CASHEW KERNELS,419385
JOHNSON ENGINEERING,MOTORS,450
JOLLY FLEX,PLASTIC PRODUCTS,191499
JOLLY INDUSTRIES,MACHINERIES,3650
JOSCO RUBBER(PONDY)P.LTD.,CHAPPALS,9274
JOSCO RUBBERS,CHAPPALS,35394
JOSE TRADERS,TURMERIC,18300
JOSEPH A THAYYIL,COIR BED,36875
JOSEPH RUBBERS(I)P.LTD.,LATEX RUBBER,210000
JOSH RUBBERS,RUBBER MATS,44800
JOY,RUBBER MATS,3920
JOY ALUKKAS RETAIL P.LTD.,COTTON GARMENTS,5790
JPS MERCANTILE,COCONUTS,14145
JR EXPORT INDUSTRIES,RUBBER MATS,154254
JUMBO EXPORTS,COTTON GOODS,119
JUMBO FOODS,TAPIOCA,127991
JUMBO TRADING EST.,PAINTS,1430
JUPITER EXPORTS,COCONUTS,83700
JYOTHI DARSHAN,ELECTRICAL ITEMS,1060
K&T AGRO MILLS P.LTD.,RICE,1039000
K.A.C.RUBBERS,RUBBER MATS,316688
K.B.EXPORTS & IMPORT,COCONUTS,26000
K.B.S EXPORTS,VEGETABLES,21000
K.C CREATIVE WORKS PVT LTD,COTTON GARMENTS,9827
K.C.JACOB & CO.,ROSEWOOD PRODUCTS,2340
K.G. FARMS AND FLAVOURS,COCONUT OIL,228182
K.G.I.CLOTHING P.LTD.,COTTON GARMENTS,4944
K.G.T.IMPEX,COCONUTS,167900
K.J.ASSOCIATES,CANDLE STICKS,1019
K.K.J.INTERNATIONAL,CHILLI POWDER,7298
K.K.P. FINE LINEN P. LTD.,COTTON GARMENTS,42600
K.K.P. SPINNING MILLS LTD.,COTTON YARN,8035
K.K.R.AGRO MILLS P.LTD.,RICE FLAKES,9888431
K.K.R.FOOD PRODUCTS,RICE,180933
K.M.FISHERIES,FROZEN SQUID,1494627
K.M.GANATRA @ COMPANY,COCONUT POWDER,16000
K.M.KNITWEAR,COTTON GOODS,50985
K.M.N VAIDYASALA,AYURVEDIC PRODUCTS,250
K.M.S.UNIVERSAL EXPORTS P.LTD.,COIR PITH,564290
K.M.TEXTILES,COTTON GOODS,32419
K.M.TRACTORS,TRACTOR,4200
K.MOHAN & CO.(EXPORTS) P.LTD.,COTTON GOODS,17636
K.N.G EXPORTS,COCONUTS,41453
K.P.NAMBOODIRI,TOOTH POWDER,84467
K.P.R. KNITS,COTTON GOODS,4887
K.P.R. MILL LTD.,COTTON YARN,1471866
K.P.R.EXPORTS,COTTON GOODS,43685
K.P.R.SUGAR MILL,COTTON GOODS,127004
K.P.RUBBERS,RUBBER MATS,20855
K.R.K.EXPORTS ,FOOD STUFFS,83798
K.R.PUMPS,PUMPS,1100
K.R.R. EXPORTS,COTTON GARMENTS,2098
K.R.R.PLYWOOD INDUSTRIES,PLYWOOD,76000
K.S.B.GROUP,COCONUTS,72488
K.S.C.EXPORTS,COTTON GARMENTS,5197
K.S.CO.F.FOR FISHERIES DEVPT.LTD.,FROZEN YELLOW TUNA,387180
K.S.E.INC.,PLASTIC PRODUCTS,78251
K.S.GANGADHARA IYER AND CO.,RUBBER MATS,936996
K.S.INDUSTRIAL ENTERPRISES LTD.,SOAP,8100
K.S.P.INC.,COIR LINERS,5476
K.SUBRAYA ANANTHA KAMATH & SONS,CASHEW KERNELS,176856
K.T. GARMENTS,COTTON GOODS,38440
K.V.P. ENTERPRISES,RICE,138231
KABADI SHANKARSA & SONS,COTTON GARMENTS,520
KADAVIL ELECTRO MECHANICAL INDUSTRIES,ELECTRICAL ITEMS,750
KAEPEE ELECRONIC,TRANSFORMERS,7426
KAFAT TRADING COMPANY,NUTMEG,8000
KAICO IMPEX,COTTON GARMENTS,1985
KAILAS CASHEW EXPORTS,CASHEW KERNELS,1693719
KAIPA INTERNATIONAL,OLEORESINS OF SPICES,7425
KAIRALI AYURVEDIC PRODUCTS PVT LTD,AYURVEDIC MEDICINES,343
KAIRALI BOOKS P.LTD.,BOOKS,4500
KAIRALI EXPORTS,CASHEW KERNELS,116919
KAIRALI HANDLOOMS,COTTON GOODS,115244
KAIRALI IMPORTS & EXPORT,TAPIOCA CHIPS,17443
KAIRBETTA ESTATES SYNDICATES,TEA,7800
KAISER ENGINEERS,SPARES,5244
KAISONS RUBBERS,RUBBER MATS,3363651
KAJAH TEA COMPANY P.LTD.,TEA,52982
KALAN PHARMACEUTICALS,HAIR OIL,13031
KALANS PRODUCTS,HAIR OIL,6624
KALLUVILAYIL EXPORTS,RICE,205664
KALPA INTERNATIONAL,FOOD STUFFS,3050
KALPAKA EXPORTS,TAPIOCA,294032
KALYAN ENGINEERING CORPN.,SPARES,800
KALYAN FOODS & SPICES (I)P.LTD,PICKLES,105651
KALYAN PRODUCTS,FOOD STUFFS,28383
KALYAN TRADING&MARKETING,COTTON GOODS,610
KAM COIR,COIR MATS,238693
KAMRUP TEA COMPANY,TEA,946468
KANACHURA CASHEWS,CASHEW KERNELS,15000
KANAM LATEX INDUS. P. LTD.,SURGICAL GLOVES,50498
KANCOR INGREDIENTS LTD.,SPICES,1869141
KANDHA VELL KNITS,COTTON GOODS,1733
KANDHAN KNITS,COTTON GOODS,9569
KANGAROO HOMTEX INDIA,COTTON GOODS,17168
KANISKA GARMENTS,COTTON GOODS,11762
KANMANI APPARELS,COTTON GARMENTS,1518
KANNAN DEVAN HILLS PLANTATIONS,TEA,2264190
KANNAN TOOLS & DIES,SPARES,110622
KANNIKKAT TECHNOCRAFT,RUBBER PRODUCTS,100000
KANNOLY EXPORTS,FOOD STUFFS,17000
KANTA GARMENTS,COTTON GARMENTS,1950
KANTHA KNITS,COTTON GOODS,17358
KANTHASWAMY & CO.,MACHINERIES,54973
KANTI FLOOR FURNISHERS,RUBBERISED COIR MATS,6321944
KARAK TEA,TEA,2280
KARAMADAI STEEL AND ALLOYS P.LTD.,PIPE FITTINGS,21368
KARNATAKA AGRO CHEMICALS,FERTILIZER,12171
KARPAGHAM TEX,COTTON GOODS,38886
KARTHI HOME PRODUCTS,PLASTIC PRODUCTS,46379
KARTHIKAI APPARELS,COTTON GOODS,2600
KARTHIKAI TEXTILE MILLS,COTTON GOODS,158080
KARTHIKEYA INDUSTRIES,MACHINERIES,800
KARTHIKEYAN GARMENTS,COTTON GOODS,1290
KARUNA OVERSEAS,RUBBER MATS,29951
KARUR GOLDLINE EXPORTS,COTTON GOODS,626
KARUR SREE RAMA,COTTON GARMENTS,6928
KASH AGRO EXPORTS,COCONUTS,28350
KASHI ART COLLECTION,HANDICRAFTS,1010
KASIYANANTHA INDUSTRIES,SPICES,6874
KASS EXPORTERS,PLASTIC PRODUCTS,3573
KASS EXPORTS  INDIA(P)LTD.,PLASTIC PRODUCTS,31934
KATHEDAN STAINED GLASS INDUSTRIES,GLASS PRODUCTS,1700
KATHIR KNIT FASHIONS,COTTON GARMENTS,3104
KATTILPARAMBIL TRADERS,BRASS ARTICLES,156
KATTUVILA TRADING PVT LTD,COCONUTS,14100
KAULA AGRO FOODS P.LTD.,FOOD STUFFS,96501
KAVERI TRADERS,COCONUTS,950
KAVIN TEXTILES,COTTON GARMENTS,27423
KAVINAYA GARMENTS,COTTON GARMENTS,3000
KAY GE CORPORATION,MACHINERIES,1068
KAY GEE EXPORTERS,FOOD STUFFS,32403
KAY JAY EXPORTS,FROZEN SHRIMPS,91070
KAY KAY EXPORTS,FROZEN SQUID,954829
KAYPEE ELECTRONICS ASSOCIATES P. LTD.,TRANSFORMERS,77235
KAYTEE CORPORATION,COTTON GARMENTS,616
KBH GENERAL TRADING,RICE,69000
KCM APPLIANCES P.LTD.,STOVE,46454
KEDISON EXPELLERS,COCONUTS,162521
KEERTHI AGNEICES,COIR FIBER,21000
KEERTHI PUMPS,PUMPS,39495
KEILLO GARMENTS,COTTON GARMENTS,1544
KELACHANDRA EXPORTS AND TRADES,COIR MATS,1045
KELACHANDRA MACHINES,SPARES,730
KELTECH ENERGIES LTD.,AQUEOUS SOLUTION,684999
KELY EXPORTS & IMPORTS,AYURVEDIC PRODUCTS,39287
KEMTECH EXPORTS,RUBBER MATS,66154
KENRICH OVERSEAS TRADING COMPANY,CHEMICALS,3565
KENS TRADING CO.,FOOD STUFFS,6664
KENT TRADING COMPANY,MOULD,60
KENZ EXPORTERS,COTTON GOODS,37031
KERA INTERNATIONAL,FOOD STUFFS,4973
KERA NATURAL FLOORINGS,RUBBER MATS,43422
KERA PALM CREATIONS,COCONUT SHELLS\CUPS,70680
KERAFIBERTEX INTERNATIONAL P.LTD.,RUBBER MATS & COIR MATS,11795572
KERAL DINESH BEEDI WORKERS,FOOD STUFFS,499
KERALA AYURVEDA PHARMACY LTD.,AYURVEDIC PRODUCTS,2379
KERALA BALERS LTD.,RUBBER MATS,4118452
KERALA CARDAMOM PROCESSING & MKTG.CO.LTD,CARDAMOM,64000
KERALA DINESH BEEDI WORKERS,FOOD STUFFS,9075
KERALA ELECTRICAL&ALLIED ENGG.CO.LTD.,ELECTRICAL ITEMS,13400
KERALA HANDICRATS,HANDICRAFTS,5850
KERALA HOME FOOD STUFF EXPORT,RICE,632635
KERALA KERAKARSHAKA FEDERATION LTD.,COCONUT OIL,13200
KERALA MINERALS & METALS LTD.,TITANIUM DIOXIDE,2807800
KERALA STATE CASHEW WORKERS APEX INDSTL.,CASHEW KERNELS,368772
KERALA STATE COIR CORPN.LTD.,RUBBER MATS,922870
KERALA STATE LITERACY MISSION AUTHORITY,BOOKS,95
KERALA STATE RUBBER CO-OPERATIVE LTD.,RUBBERWOOD PRODUCTS,61021
KERALA VILLAGE CRAFTS,BRASS ARTICLES,150
KESHAV EXIM LTD.,PLASTIC PRODUCTS,5049
KESHODWALA FOODS,FROZEN YELLOW TUNA,2377688
KEVEES PHARMACEUTICALS,PHARMACEUTICALS,284
KEYA FOODS INTERNATIONAL PVT LTD.,FOOD STUFFS,730
KEYISON INTERNATIONAL,UMBRELLA,17141
KHEMCHAND SONS,AGRICULTURAL MACHINERY & PARTS,22267
KHUSHI INTERNATIONAL,PLYWOOD,970700
KIDS FASHIONS,COTTON GOODS,6574
KIDS IMPEX,COTTON GOODS,27276
KIK PLASTICS P.LTD.,PLASTIC PRODUCTS,6226
KIKANI INTERNATIONAL,COTTON YARN,36356
KIMKEE ENGINEERING WORKS,SPARES,1550
KINGS MARINE EXPORTS,FROZEN SQUID,31922
KINGS MARINE PRODUCTS,FROZEN SQUID,696752
KINGS SEAFOODS,FROZEN SQUID,1443113
KINGSTON INDUSTRIES,COTTON GOODS,4770
KINSLEY KNITT INTERNATIONAL,COTTON GOODS,224245
KIRUBAI MARINE,NYLON FISHING NETS,220
KISHORE SPICES CO.,SPICES,222950
KITEX CHILDREN WEAR LTD.,COTTON GOODS,1110421
KITEX GARMENTS LTD.,COTTON GOODS,3933062
KITEX LTD.,COTTON GOODS,99957
KKR EXTRACTIONS P.LTD.,COCONUT OIL,179271
KLENE PAKS LTD.,POLYPROPYLENE WOVEN FABRICS,126942
KLF NIRMAL INDUSTRIES(P)LTD.,COCONUT OIL,1376674
KMB TRADING COMPANY,GRANITE SLABS\TILES,52000
KMP IMPEX,COTTON GARMENTS,1591
KNIT EXPORTS,COTTON GARMENTS,1756
KNIT FABRICS,COTTON GARMENTS,18159
KNIT GALLERY,COTTON GARMENTS,620
KNIT GARMENTS,COTTON GARMENTS,344
KNIT HOME GARMENTS,COTTON GOODS,85139
KNIT INDIA APPARELS,COTTON GARMENTS,3196
KNIT INDIA INC,COTTON GOODS,1181
KNIT VEL EXPORTS,COTTON GOODS,3189
KNIT WELL EXPORTS,COTTON GOODS,480
KNITCOM FASHIONS,COTTON GOODS,58045
KNITS N WEAVES,COTTON GOODS,21268
KNITS WAY,COTTON GARMENTS,14763
KNITWIN INTERNATIONAL,COTTON GOODS,131564
KOCHI IMPEX,METAL PRODUCTS,440
KOCHI KICHEN EXPORTS,FOOD STUFFS,8382
KODANAD TEA ESTATES CO.,TEA,948
KODANDARAM ROLLER FLOUR MILLS PVT,WHEAT FLOUR,2131698
KODIYIL EXPORTS,MACHINERIES,12600
KOHINOOR IMPEX,COCONUTS,27000
KOKO COIR WORLD ENTERPRISES,COIR LOG,30240
KOLAMBIL TRADING,CARDAMOM,8000
KOLENGADAN INDUSTRIES,RUBBER MATS,100996
KOLIYAT SPECIALITY CHEMICALS,CHEMICALS,12140
KOLLANUR INDUSTRIES,JUTE BAGS,13721
KOMA INDIA P.LTD.,VOLTAGE STABILIZERS,2000
KOMAL EXOTIC SPICES P.LTD.,MACHINERIES,2200
KONKAN SPECIALITY POLY PRODUCTS P. LTD.,PLASTIC PRODUCTS,18800
KONNULLY EXPORTS & TRADES,FOOD STUFFS,34296
KORAL INDIANA EXPORTS,COTTON GOODS,1082
KORAL INTERNATIONAL,COTTON GOODS,17657
KOSHAMBH MULTITRED P.LTD.,ENGINEERING GOODS,60927
KOSO INDIA P.LTD.,VALVES,3389
KOTTACKAL AGRO FOODS,RICE,4479461
KOTTACKAL AYURVEDIC TRADING COMPANY,AYURVEDIC PRODUCTS,9200
KOTTACKAL SURGICALS,SURGICAL GLOVES,10745
KOTTAKAL EXPORTS,COTTON GOODS,4500
KOVAI KITCHEN EQUIPMENTS,KITCHEN ITEMS,7744
KOWA INDIA,PLASTIC PRODUCTS,10000
KOZHIKODENS AGRO FOODS AND EXPORTERS,FOOD STUFFS,171081
KPL OIL MILLS PVT LTD.,COTTON GARMENTS,256109
KRAFTWORK SOLAR P.LTD.,SOLAR ITEMS,5500
KRILLO GARMENTS,COTTON GARMENTS,2555
KRISHNA FABRICS,COTTON GARMENTS,17165
KRISHNA INDUSTRIES,MACHINERIES,3635
KRISHNA TRADERS,ROSEWOOD VENEERS,16930
KRISHNAGIRI CASHEW EXPORTS,CASHEW KERNELS,12000
KRISHNAVENI,BEARINGS,14070
KRISHNAVENI CARBON PRODUCTS (P)LTD.,BEARINGS,68368
KRITIKA APPARELS,COTTON GARMENTS,2589
KT & AHMU HAIR CARE PRODUCTS,AYURVEDIC PRODUCTS,177036
KULS TRADERS,FOOD STUFFS,78675
KUMAR CASHEW EXPORTS,COTTON GARMENTS,677528
KUMAR RETAIL P.LTD.,EQUIPMENTS,2825
KUMAR SREE RAMA TRADING,COTTON GARMENTS,4869
KUMBUKATTU CASHEWS,CASHEW KERNELS,405165
KURUWA ENTERPRISES,SPICES,149027
KUTHIATHODE COIR MATS&MATTING CO-OP.SOCIETY LTD.,RUBBER MATS,40511
KUTTANADU COIR&RUBBER PRODUCTS,RUBBER MATS,13258
KUTTIKKAT SERVICES,GENERAL CARGO,890
KUTTIYAL TRADING,TAMARIND,488228
KUTTUKARAN EXPORTS,SPARES,1131
KUTTUKARAN TRADING VENTURES,RADIATORS,1262
KWALITEE FABS,COTTON GOODS,428
L & P RUBBER PRODUCTS,TYRE RETREADING MATERIALS,530666
L&S GARMENTS,COTTON GARMENTS,5131
L&V POLYMERS,PLASTIC PRODUCTS,3408
L.B.GARMENTS,COTTON GARMENTS,4240
L.G. BALAKRISHNAN & BROS.,AUTOMOTIVE TIMING CHAINS,46397
L.G. FASHIONS,COTTON GOODS,4247
L.G.SEA FOODS,FROZEN MARINE FOODS,32151
L.J.INTERNATIONAL LTD.,BOTTLES,7610
L.MADANLAL DOMESTIC APPLIANCES P.LTD.,COCONUTS,28500
L.S. FASHION,COTTON GARMENTS,4327
L.S.MILLS LTD.,COTTON YARN,13359
LAGUNA CLOTHING,COTTON GOODS,35005
LAKSHARA GARMENTS,COTTON GARMENTS,11182
LAKSHMI APPARELS AND WOVENS LTD.,COTTON GOODS,14438
LAKSHMI CARBONS,SPARES,1442
LAKSHMI COORDINATES PVT LTD,SOAP,12300
LAKSHMI INDUSTRIAL EQUIPMENTS,MACHINERIES,575
LAKSHMI KNIT WEAR,COTTON GOODS,29318
LAKSHMI MACHINE WORKS LTD.,TEXTILE MACHINERY,7967388
LAKSHMI MILLS CO. LTD.,COTTON YARN,88712
LAKSHMI TOOLS,MACHINERIES,1717
LAKSHMI TRADING CO.,TURMERIC POWDER,235753
LALA AGRO TROPIC P.LTD.,COCONUT SHELLS\CUPS,281585
LALITH HANDLOOMS,COTTON GOODS,1702
LAMINI ENTERPSIES,COCONUTS,129455
LAMSAT NAWUAM EXPORTS,COTTON GOODS,1564
LANCET GLASS AND METAL INDUSTRIES,GLASS,28415
LAND MARK EXPORTERS,FOOD STUFFS,244430
LANDED FRESH INTERNATIONAL,RICE,26000
LARS MEDICARE,SURGICAL GLOVES,55116
LARSEN & TOUBRO LIMITED,VALVES,6715
LASOMO IMPORT & EXPORT,SPARES,1656
LAVA ENGINEERING CO.,FLEXI TANK,15900
LAXMI CASHEW CORPORATION,CASHEW KERNELS,105000
LAXMI CASTINGS,IRON CASTINGS,42600
LAXMI GARMENTS,COTTON GOODS,46801
LAZEEZ HOMELY FOODS,FOOD STUFFS,15022
LE FASHION,COTTON GARMENTS,243
LEADER RUBBER INDUSTRIES,CHAPPALS,23159
LEEBOY INDIA CONSTRUCTION EQUIPMENT  (P) LTD,MACHINERIES,8546
LEENS EXPORTS,HANDICRAFTS,275
LEETHA INDUSTRIES,PAPER CUP,846077
LEETHA PACK (P) LTD.,PAPER CUP,31880
LEITWIND SHRIRAM MFG LTD,SPARES,4500
LEO EXPORTS,RUBBERISED COIR SHEETS,26559
LEO TRADING & LOGISTCS,GENERAL CARGO,3779
LEOTEX,JUTE MATS,13770
LGIENE CLEANING,PERSONAL EFFECTS,196
LIBRA ENGINEERING WORKS,SPARES,3761
LIGHTING SYSTEMS&SOLUTIONS,LAMP,8540
LILLY INTERNATIOAL EXPORTS & IMORTS,RUBBERWOOD COMPONENTS,75500
LIMTEX (INDIA) LTD.,TEA,237820
LINEN HOUSE,COTTON GARMENTS,2055
LINGESWARA,COTTON GOODS,8504
LINK UP KNITTERS,COTTON GOODS,26702
LINK UP TEXTILES P. LTD.,COTTON GOODS,94546
LINKS TEXTILES,COTTON GOODS,5719
LION VENEER INDUSTRIES,RUBBER MATS,19362
LISH EXPORTERS,CHASIS,2400
LISO COIR TEX,COIR GEO FABRICS,678711
LIVENDO,COCONUTS,12500
LIVIN GAREMENTS,COTTON GOODS,10104
LIZ WOOD PRODUCTS,ROSEWOOD VENEERS,49666
LLOYDS EXPORTS,COCONUTS,260700
LMJ INTERNATIONAL LTD.,TEA,4636650
LOCUS EXPORTS&IMPORT,SPARES,41378
LODE STAR IMPEX,RICE,464540
LOGOS WELDS PRODUCTS,WELDING ELECTRODES,158703
LOHASHILPI,RUBBER SHEETTING MACHINERY,7951
LOLO EXPORTERS,COIR PITH,84000
LOLY POLY VENTURES,COTTON GOODS,21401
LOOCUST INCORPORATION,COTTON GOODS,16689
LOOM CRAFT,RUBBER MATS,412872
LORDS EXPORTS,FROZEN MARINE FOODS,99735
LORDS FLAVOURS,FLAVOURES,6205
LOTUS INTERNATIONAL EXPORTS,COTTON GOODS,34101
LOTUS TRADING COMPANY,COCONUTS,56000
"LOUIS DREYFUS COMMODITIES INDIA P,LTD.",COFFEE,808424
LOURDE MATHA CASHEW INDUSTRIES,CASHEW KERNELS,425083
LOVE SHORE AGENCIES,RICE,42674
LOYAL TEXTILE MILLS LTD.,COTTON GARMENTS,38
LUKE EXPORTS,FROZEN MARINE FOODS,102035
LULU EXPORTS,FROZEN MARINE FOODS,186000
LULU INTERNATIONAL SHOPPING MALL,SAREES/MADEUPS,32147
LUNAR RUBBER (P) LTD.,CHAPPALS,32520
LUX INDUSTRIES LTD.,COTTON GARMENTS,152283
M & B ASSOCIATES,LIQUORS,6730
M.ABDUL REHUMAN KUNJU,CASHEW KERNELS,267831
M.B.AUTO AGENCIES,MOTOR VEHICLE PARTS & SPARES,8638
M.E. EXPORTS,COTTON GARMENTS,5707
M.FASHION WEAR,COTTON GOODS,5362
M.G.COTTON KNITTED CO.P.LTD.,COTTON GOODS,296065
M.G.ENTERPRISES,CASHEW KERNELS,63504
M.H.CARPET,RUBBER MATS,47466
M.J.GROUP,CAR SEAT COVER,20142
M.J.K TRADERS,NUTMEG,106100
M.J.P.ENTERPRISES P.LTD.,PUMPS,1419
M.K. TRADERS (SOUTHERN),COTTON GOODS,15262
M.K.AGENCIES,COCONUTS,299690
M.K.EXPORTS,COTTON GOODS,53810
M.K.FIBRE,COIR FIBER,162600
M.K.M.KNIT CREATIONS,COTTON GOODS,3504
M.K.M.TOYS,PLUSH TOYS,2500
M.K.RUBBERS,NATURAL RUBBER,25000
M.M.ABDUL HAMEED & SONS,LEMONGRASS OIL,20958
M.M.FRUITS P.LTD.,COCONUTS,216575
M.M.K. EXPORTS,CASHEW KERNELS,15876
M.O.JOHN & SONS (EXPORTS),RICE,2986833
M.O.PHILIPS INDUSTRIES,CHEMICALS,10350
M.P. CREATION,COTTON GOODS,41428
M.P.COIR EXPORTS,COIR PITH,336810
M.P.EXPORTS,COTTON GARMENTS,25918
M.P.M.TEXTILES P.LTD.,COTTON GOODS,155018
M.P.S.APPARELS,COTTON GOODS,7943
M.P.W.TEXTILES P.LTD.,COTTON GARMENTS,1723
M.R SOURCING,COTTON GOODS,523
M.R.TEXTILES,COTTON GARMENTS,798
M.RAJALAKSHMI OILS,COCONUT OIL,220000
M.S. APPARELS,COTTON GARMENTS,31529
M.S. INTERNATIONAL,COTTON GOODS,28930
M.S.&SONS TRADERS&EXPORTERS,FOOD STUFFS,86755
M.S.EXPORTERS&TRADINGS,RICE,36625
M.S.KAARTHIKEYAN GARMENTS,COTTON GOODS,9621
M.S.KNITING MILLS,COTTON GARMENTS,10900
M.S.M.SPRMO KNIT WEAR,COTTON GOODS,105106
M.S.S. RUBBER AND RECLAIMS P.LTD.,TYRE RETREADING MATERIALS,227040
M.S.SPERMO KNIT WEAR,COTTON GARMENTS,6863
M.S.TECH ENGINEERING INDUSTRIES,WASTE BIN,1720
M.T.M.TRADING COMPANY,COCONUTS,60060
M.V. JOSEPH & SONS,RUBBER MATS,483971
M2M EXIMPS AND MARKETING,MOTOR BIKES,486
M3 APPARELS INDIA P.LTD.,COTTON GOODS,2275
MACRO PRINT ENG.,STEEL PRODUCTS,1500
MACTECH KNITFABS,COTTON GARMENTS,4226
MADASSERY EXPORTS,NUTMEG,46000
MADHA INTERNATIONAL,RICE,18500
MADHAVA EXPORTS,COCONUTS,796300
MADHAVAN ECO CRAFT,RUBBER MATS,2178
MADHU JAYANTI INTERNATIONAL LTD.,TEA,3181120
MADHURA ENTERPRISES,KITCHEN ITEMS,20940
MADURA COATS LTD.,EMBROIDERY THREAD,882
MAF CLOTHING P.LTD.,COTTON GOODS,130495
MAFSELL ENTERPRISES,VALVES,11417
MAGASINE INDIEN,COTTON GARMENTS,12732
MAGIC ASIA,COTTON GARMENTS,2816
MAHA EXPORTS,COCONUTS,26000
MAHALAKSHMI EXIM,FOOD STUFFS,57845
MAHALASA EXPORTS,CASHEW KERNELS,39000
MAHALAXMI EXPORTS,CASHEW KERNELS,15000
MAHARAJA SATHYAM INDUSTRIES,COTTON GARMENTS,4246
MAHARANI PRODUCTS,COCONUTS,5056
MAHAVISHNU CASHEW FACTORY,CASHEW KERNELS,364546
MAHEM ENGINEERING P.LTD.,PUMPS,6299
MAHENDRA PUMPS PVT LTD,PUMPS,25105
MAIL HOSIERIES,COTTON GOODS,3838
MAIL SOLUATION INDIA,PAPER,900
MAITHRI ADVERTISING WORKS P.LTD.,PILLOWS,380
MAJED FOOD TRAINING,COCONUT OIL,175
MAJESTIC COMMODITIES P.LTD.,TEA,217744
MAJESTIC EXPORTS,COCONUTS,27500
MAJESTIC TRADERS,COCONUTS,193510
MAK INTERNATIONAL,SPARES,3820
MAK TRADELINKS INTERNATIONAL,RICE,120000
MAKINO INDIA PVT LTD,SPARES,34734
MAKK ASSOCIATES,COTTON GARMENTS,1812
MAKRO FASHION,COTTON GOODS,668
MAKRO FASHIONS,COTTON GOODS,3713
MAKS AUTOMATION P.LTD.,MACHINERIES,1000
MALA SONS,PLYWOOD,1671065
MALABAR AGRI EXPO,COCONUTS,1993010
MALABAR AYURVEDIC,AYURVEDIC PRODUCTS,165
MALABAR EQUIPMENTS & GENERAL,BAGS,991
MALABAR EXPORT CORPORATION,AYURVEDIC PRODUCTS,20960
MALABAR EXPORTS,COCONUTS,27600
MALABAR FOOD STUFF CO.,NUTMEG,104000
MALABAR PICKLES&PRESERVES,GHEE,211155
MALABAR SPICES,SPICES,255940
MALABAR TEXTILES,COTTON GOODS,6687
MALABAR TIMBER CO.,ROSEWOOD VENEERS,29442
MALABAR TRADERS,COCONUTS,191550
MALAMPUZHA STEELS P.LTD.,MACHINERIES,495
MALAVIKA EXPORTS,HOUSEHOLD ARTICLES,19693
MALAYA RUB-TECH INDUSTRIES,RUBBER PRODUCTS,575987
MALAYALA MANORAMA CO.LTD.,PLANNERS FRAMES,588
MALAYALAM EXPORT CORPN.,FOOD STUFFS,4192
MALAYALAM EXPORT ENTERPRISES,BANANA CHIPS,3810
MALAYALAM EXPORTERS,FOOD STUFFS,21148
MALAYALAM EXPORTS,JACK FRUIT CHIPS,161657
MALIYAKKAL HANDICRAFTS,SPARES,3050
MAMPILLY PLYWOOD INDUSTRIES,PLYWOOD,828362
MAMU TRADING CO.,FANCY ITEMS,11277
MAN & MARK,BOTTLES,5660
MANAMA INTERNATIONAL,COTTON GOODS,14795
MANGALA CASHEW INDUSTRIES,CASHEW KERNELS,31752
MANGALA MARINE EXIM INDIA P.LTD.,FROZEN SQUID TUBES,6093242
MANGALATH CASHEW,CASHEW KERNELS,439892
MANGOES  FOOT CARE,CHAPPALS,860
MANI EXPORTS,COCONUTS,27900
MANIKYAM EXPORTS,AUTOMOBILES PARTS,1500
MANJILAS FOOD TECH (P)LTD.,WHEAT  BROKEN,6795147
MANJU EXPORTS,COTTON GOODS,36708
MANOHAR BOTANICAL EXTRACT P.LTD.,OIL,451
MANOJ TRADERS,COCONUTS,27900
MANU EXPORT(INDIA),COCONUTS,27840
MANU TREADS PVT LTD,TYRE RETREADING MATERIALS,14979
MARANATHA MEDIA CENTRE,BOOKS,3022
MARARI COIR RUB,RUBBER MATS,66893
MARCO PRINT ENGINEERS,SPARES,1200
MARE FOOD PRODUCTS INDIA P.LTD.,FROZEN SQUID,392955
MAREENA CASHEW EXPORTS,CASHEW KERNELS,15000
MARHABA INTERNATIONAL,COCONUTS,55000
MARIA AQUACON PTY LTD.,FROZEN SQUID,28400
MARICO LTD.,OATS,6523817
MARIKAR EXPORTS,SPARES,610
MARINE CHEMICALS,AGAR FOOD GRADE,71100
MARINE HARVEST (INDIA),FROZEN SHRIMPS,100939
MARINE HYDRO COLLOIDS,AGAR FOOD GRADE,124712
MARK DEVICE,MACHINERIES,710
