Exporter,Product,QTY.(KGS)
GRAINS TRADING,RICE,257772
GRAINTEC INDUSTRIES,MACHINERIES,20116
GRAMIKA COCONUT OIL,FOOD STUFFS,3427
GRAND INTERNATIONAL EXPORTERS,TAPIOCA CHIPS,178479
GRAND MARINE FOODS,FROZEN SQUID,2992720
GRAND PEARL EXPORTS,FROZEN SHRIMPS,291010
GRANDHA TRADING LLP,AUTOMOBILES PARTS,3150
GRANDMAS FOOD PRODUCTS,WHEAT FLOUR,806152
GRANDNEUR FASHION,COTTON GOODS,91149
GRANDWELL SPORTING GOODS (P).LTD.,SPORTS ARTICLES,26344
GRANOPLAST,PLASTIC PRODUCTS,3753
GRAPHIC SYSTEMS & CO.,BOOKS,2168
GRASS GREEN CLOTHING,COTTON GOODS,43188
GRATIS SALES CORPORATION P.LTD.,PLYWOOD,30000
GRAVITY APPARELS,COTTON GARMENTS,1216
GREAT FOOD EXPORTS,COCONUTS,52600
GREAT INDIAN TEXTILES,COTTON GOODS,22675
GREAT REEAGRO,FOOD STUFFS,6137
GREAT WIN EXPORTS,FROZEN YELLOW TUNA,498000
GREEN AGREVOLUTION PRIVATE LIMITED,COCONUTS,56000
GREEN AGRO PACK P. LTD.,PACKING BOXES,31731
GREEN COIR HUB,COIR GEO FABRICS,370520
GREEN COLLARS ECO SOLUTIONS P.LTD.,COCONUT SHELLS\CUPS,46420
GREEN EXPERTS,WATER TREATMENT MACHINERIES,15810
GREEN FARM,SESAME OIL,8093
GREEN FIELD APPARELS,COTTON GARMENTS,8527
GREEN FIELD EXPORTERS&IMPORTERS,FOOD STUFFS,96695
GREEN FOOD PRODUCTS,FOOD STUFFS,23120
GREEN GRASS CLOTHING,COTTON GARMENTS,7200
GREEN GROW COIR PLANT,COCONUTS,141800
GREEN GROWTH TRADING CO.,COCONUTS,171060
GREEN HOME TEX,COTTON GOODS,11885
GREEN INDIA EXPORTS,COTTON GARMENTS,397627
GREEN INDIA TEXTILES,COTTON GOODS,7200
GREEN LAND EXPORTS,RUBBER MATS,43640
GREEN LEAF EXPORTS,SPARES,30
GREEN LEAVES & MACHINES P.LTD.,ROLLER CHAINS,7410
GREEN MALABAR TRADING,PAPER CUP,846
GREEN MART,FOOD STUFFS,67085
GREEN METRO INTERNATIONAL,FOOD STUFFS,2819259
GREEN MOUNT,FOOD STUFFS,9100
GREEN PACK TRADERS,PACKING BOXES,1725
GREEN SHIP EXPORTS,AYURVEDIC MEDICINES,18396
GREEN SPIKE SOLUTIONS,COCONUTS,13700
GREEN VALLEY CONDIMENTS,SPICES,30094
GREEN VALLEY OILS,OLEORESINS OF SPICES,3422
GREEN VICTORY,AGRICULTURAL MACHINERY & PARTS,1751
GREEN WORLD COIR EXPORTS,COIR PITH,259000
GREENDAY EXPORTS AND FARMS PVT LTD,SPICES,27144
"GREENER P. LTD.,",MACHINERIES,29147
GREENFIELD  CHEMICALS & FOOTWEARS,CHAPPALS,917
GREENFIELD INDUSTRIES,FOOD STUFFS,77563
GREENGRAM WELLNESS&CRITICAL,FOOD STUFFS,90869
GREENKERA,SPICES,303
GREENLAND PARTICLE BOARD P.LTD.,TABLE,54162
GREENLAND RUBBERS,RUBBER MATS,354470
GREENLEAF EXTRACTIONS PVT LTD,SPICES,248924
GREENS AYURVEDA,AYURVEDICA TREATMENT EQUP.,1101
GREENS FOOD PRODUCTS,FOOD STUFFS,31311
GREENSHI EXPORTS,AYURVEDIC MEDICINES,10867
GREENSHORE TRADERS&CONTRACTORS,STAINLESS STEEL,4084
GREENWAY CLOTHING,COTTON GOODS,36231
GREENWAY EXIMS,COTTON GARMENTS,51712
GREENWICH MERDIAN,VALVES,30561
GREENZ COIRS,COIR PITH,571000
GREETINGS KNITWEAR,COTTON GOODS,182238
GRIFFITH FOOD PVT LTD,FOOD STUFFS,35924
GRISHAM MACHINE MANUFACTURING INDUSTRY.,MACHINERIES,1000
GRN ENTERPRISES LLP,FOOD STUFFS,40854
GST CORPORATION,LATEX GLOVES,15125
GTN ENGINEERING INDIA LTD.,VALVES,35755
GUARDIAN CONTROLS LTD.,VALVES,59501
GUGAN TEX,COTTON GARMENTS,13555
GUHAN TEXTILE MILLS LTD.,COTTON YARN,129938
GUJARATH CO-OP.MILK MARKETING FEDERATION LTD.,MILK  PRODUCTS,778
GUPTA & CO.,COTTON GOODS,16277
GUPTA GARMENTS (I) P.LTD.,COTTON GARMENTS,2923
GURUDEV APPARELS,COTTON GARMENTS,17882
GUS CLOTHING CO.,COTTON GOODS,779309
GUYIN EXPORTS,COTTON GOODS,8432
GXEEWAY,COTTON GARMENTS,12208
H & V ADANCED MATERIALS(I)P.LTD.,GLASS FIBRE,218403
H&G TECHNOMARK INC,SPARES,350
H.A.DESIGN,RUBBER MATS,61117
H.D.IMPORT AND EXPORTS,COCONUTS,28000
H.M.HEALTHCARE P.LTD.,SURGICAL GLOVES,1217
H.T. FOODS P.LTD.,FROZEN SQUID,1188766
HABEEB,GENERAL CARGO,5766
HABEN ENTERPRISES,COCONUTS,252450
HAIMA POLYMERS P.LTD.,RUBBER MATS,90414
HAIN CELESTIAL,FOOD STUFFS,3462
HALE PHARMACEUTICALS,SURGICAL GLOVES,152653
HALL MARK FASHION,COTTON GOODS,8341
HAMNA EXPORTS,FOOD STUFFS,1500
HAMZA KOYA & CO.,ALMOND SYRUP,7200
HANI ENTERPRISES,COCONUTS,28600
HANKOOK LATEX P. LTD.,LATEX PINCORE,40666
HAOMA HEALTH CARE PVT LTD,LATEX GLOVES,10480
HAPPEY HONEY EXPORTERS,RUBBER MATS,10763
HAPPY SOAP MANUFACTURING,SOAP,1610
HARD BALL ENTERPRISES,SPARES,23
HAREESHKUMAR SUGATHAN,COCONUTS,28000
HARI OM TRADERS,COCONUTS,240470
HARIDAS NANJI  &  SONS,SPICES,133539
HARIS KARIYIL,COTTON GARMENTS,100
HARISH COCONUT PRODUCTS,COIR PITH,30805268
HARISH EXPORTS,COCONUTS,28500
HARITHA GARMENTS,COTTON GARMENTS,13509
HARITHA GRAMAM,COTTON GARMENTS,12799
HARLEY CARMBEL (INDIA) P. LTD.,SPICES,46575
HARRISONS MALAYALAM LTD.,TEA,2655684
HARSHA EXPORTS,COCONUTS,41780
HARSHINI GARMENTS,COTTON GOODS,25902
HASINI FASHION,COTTON GOODS,16944
HATSUN AGRO PRODUCTS P. LTD.,MILK  PRODUCTS,143302
HAWA BOOKS,CHAPPALS,1914
HAWKES EYE EXPORTS,FOOD STUFFS,52212
HAYIL TRADING,CARDAMOM,475
HEALTHCARE LTD.,SURGICAL GLOVES,7582
HEALTHIUM MEDITEC,SURGICAL GLOVES,15234
HEARTH & HOME,MACHINERIES,264
HEDENSO STEEL,SPARES,2020
HEDGE MARKETING COMPANY,TEA BAG FILTER PAPER,13020
HEIPLOEG SEAFOOD INDIA P.LTD.,FROZEN SHRIMPS,174705
HELIX INTERNATIONAL TRADING CO.,HOME APPLIANCES,20000
HEMADRI TRADERS,RICE,96336
HEMANAND SPICES,SPICES,74140
HERBAL ISOLATES P. LTD.,TURMERIC POWDER,1663826
HERITAGE ARTS,HANDICRAFTS,7328
HERITAGE EXPORTS,COTTON GARMENTS,2044
HEXA APIRARIUM P.LTD.,HONEY,21339
HGR PACKAGING SOLUTIONS P.LTD.,PACKING MATERIALS,291226
HI -ECH ASSAY SUPPLIES,SPARES,20776
HI DENT TRADERS,DENTAL EQUIPMENT,45984
HI FI KNIT GAREMNTS,COTTON GARMENTS,2040
HI SAFE RUBBERS,LATEX GLOVES,5727
HI TECH ASSAY SUPPLIERS,REFRACTORY MATERIALS,20500
HI TECH JERSEYS,COTTON GARMENTS,21031
HI TECH SYNDICATE,PUMPS,55708
HI TECH WOODS,ROSEWOOD PRODUCTS,1018
HI-DENT TRADERS & EXPORTS,GOWN,41688
HI-TECH FASHIONS,COTTON GARMENTS,12899
HI-TECH MACHINES,MACHINERIES,25748
HI-TECH PRE TREADS P.LTD.,TYRE RETREADING MATERIALS,203300
HIBHAI LAB PRIVATE LIC,LAB EQUIPMENTS,636
HIC-ABF SPECIAL FOODS P.LTD.,TUNA FLAKES,416524
HICON TECHNO,VALVES,3985
HIDENT TRADERS,COTTON GARMENTS,7455
HIDLAND KNITS,COTTON GARMENTS,1687
HIGH LIGHTS,GENERAL CARGO,136
HIGH SEAS EXIM,FROZEN SQUID,1269460
HIGH-C TRADING COMPANY,FOOD STUFFS,13755
HIGHLINE ENTERPRISES P.LTD.,CHAPPALS,1591
HIGHRANGE EXPORTERS,RICE,112929
HIGHRANGE RUBBER & COIR PRODUCTS,RUBBER MATS,2843146
HIGHRANGE SPICES,CURRY POWDER,14480
HIGHYIELD AGRO,COCONUTS,282000
HILL GOLD TRADING CO.,SPICES,1650784
HILL POINT BUILDING  SOLUTIONS,BUILDING MATERIALS,12743
HILLMAN HOSEIRY MILLS,COTTON GARMENTS,55587
HIMALAYA CREATION,COTTON GARMENTS,2569
HIMALAYA DRUG CO.,AYURVEDIC PRODUCTS,65479
HIMALAYA WELLNESS COMPANY,AYURVEDIC PRODUCTS,46351
HIMATSINGKA SEIDE LTD.,COTTON GOODS,5351
HIMATSINGKA WOVENS P.LTD.,COTTON GARMENTS,12444
HIMEX INTERNATIONAL,COTTON GARMENTS,17685
HINA TRADING EXPORT&IMPORTS,RICE,83375
HIND INTERNATIONAL,FOOD STUFFS,13025
HINDALCO INDUSTRIES LTD.,ALUMINIUM EXTRUSIONS,634160
HINDUSTAN BIO SCIENCES LTD.,CHEMICALS,9280
HINDUSTAN INFRA LOG P.LTD.,WHEAT FLOUR,88640
HINDUSTAN TEXTILES,COTTON YARN,38775
HIRA EXPORTS,RICE,252400
HIRICH EXPORTS,COTTON GARMENTS,9697
HIRON COOKWARE,UTENSIL,4882
HIROTEC INDIA P.LTD.,AUTOMOBILES PARTS,329757
HITACHI ENERGY INDIA LIMITED,ELECTRICAL ITEMS,51328
HITECH MECHTRONICS,WEIGHING MACHINE WITH ACCS.,64185
HIVE FOODS INDIA,FOOD STUFFS,17184
HLL LIFECARE LTD.,MEDICAL EQUIPMENTS,909376
HMS FASHIONS,COTTON GARMENTS,6200
HNRE SOLUTION,WATER HEATERS,100
HOLLY FAMILY APPARELS,CHURCH ARTICLES,2079
HOLMARC INDUSTRIES,EDUCATIONAL MATERIALS,1260
HOLMARC OPTO-MECHATRONICS PVT LTD,OPTIC  MATERIALS,3167
HOME COIR INTERNATIONAL,RUBBER MATS,388309
HOME LINE TEXTILES,COTTON GOODS,19704
HONEST CLOTHING,COTTON GARMENTS,14276
HONEY WELL CREATION,COTTON GOODS,19525
HORRISON INTERNATIONAL,FOOD STUFFS,4639
HORTICULTURE SUPPLIES AND SERVICES P.LTD.,ALUMINIUM PRODUCTS,21192
HOSTECH PROJECT ,MEDICAL EQUIPMENTS,147883
HOSTIA INDUSTRIES,MACHINERIES,347
HOTEL AID,BUILDING MATERIALS,20003
HOTEL BLUE MILLS,COTTON GARMENTS,2964
HOTEL BLUE NILE,FURNITURE,20668
HOUSE 2 HOME,DECORATIVE ITEMS,40572
HOUSE OF PARITY,COTTON GARMENTS,385
HRISHI EXPORTS,COTTON GARMENTS,4360
HRM TEXTILES,RUBBER MATS,1274
HYDENSO STEEL & ENGINEERING,ELECTRICAL ITEMS,3769
HYDRO PRESS INDUSTRIES,MACHINERIES,9800
HYMA EXPORTS,RUBBER MATS,5400
HYRON EXPORTS,COTTON GARMENTS,4421
HYTEC EXPORTS,FOOD STUFFS,19025
I CON APPAREL SOURCING,COTTON GARMENTS,939
I KNIT FAB,COTTON GOODS,7781
I.E. TRUST INDUSTRY P.LTD.,COTTON GOODS,7200
I.G.M.WOOD PRODUCTS,PLYWOOD,418521
I.P.TEA & COMMODITIES ,TEA,122976
I.T.C. LTD.,GREEN COFFEE,1063353
IAN OVERSEAS P.LTD.,FOOD STUFFS,41279
IBIS MEDICAL EQUIPMENT,MEDICAL EQUIPMENTS,1308
ICE TECH AGRO MILLS P LTD,RICE,25110
ICE WEAR CREATION,COTTON GARMENTS,7205
ICE WORLD,SPARES,22417
ICHERMOBILE TECHNOLOGIES P.LTD.,ELECTRONIC COMPONENTS,1086
IDEAL COIRTUFT,COIR MATS,40185
IDFS TRADINGS P.LTD.,PERFUME,5699
IDUMBAN KNITTERS,COTTON GARMENTS,850
IGIENIC P.LTD.,POLISHING MATERIAL,7918
IKOY INC.,GRANITE SLABS\TILES,12500
ILHAM EXPORTS&IMPORTS,FOOD STUFFS,2180969
IMAGEX TECHNOLOGIES,ENGINEERING GOODS,49902
IMPACT TUBES&PIPES,PIPE FITTINGS,219
IMPEL EXPORTS,PLASTIC PRODUCTS,19240
IMPERIAL FOODS & EXPORTS,FOOD STUFFS,6437
IMPERIAL MATCH WORKS,MATCH STICKS,17324
IMPEX CREATIONS,COTTON GARMENTS,3215
IMPRIME VENTURES,RUBBER MOULDES GOODS,23886
INA-GL IMPORTS AND EXPORTS,THERMAL PAPER,3929
INAYA IMPORTERS&EXPORTERS P.LTD.,RICE,102200
INBRAIN INNOVATIONS,PLASTIC PRODUCTS,47900
INDAFRO IMPEX,INSTANT COFFEE,31252
INDCARB ACTIVATED CARBON P.LTD.,ACTIVATED CARBON,314408
INDEX KNIT AND WAVE P.LTD.,COTTON GARMENTS,22774
INDIA AGRO EXPORTS P.LTD.,GHERKINS IN BRINE,182512
INDIA COCONUT,COCONUTS,27950
INDIAN AQUATIC PRODUCTS,FROZEN YELLOW TUNA,304300
INDIAN ASSET EXPORTS&IMPORTS,TEA,35406
INDIAN CENTRIFUGE ENGINEERING,SPARES,1386
INDIAN COMMERCIAL COMPANY,TURMERIC,881526
INDIAN DESINGS EXPORTS P.LTD.,COTTON GARMENTS,49434
INDIAN EMPORIUM,JUTE MATTING,833642
INDIAN FRESH POLLACHI COCONUT EXPORTS,COCONUTS,390500
INDIAN INSTITUTE OF TECHNOLOGIES,MACHINERIES,1250
INDIAN MARINE INDUSTRIES,FROZEN YELLOW TUNA,3339626
INDIAN MOTORS,SPARES,6067
INDIAN ORGANIC FARMERS PRODUCE CO.LTD.,SPICES,27692
INDIAN PRODUCTS LTD.,TURMERIC,11836021
INDIAN RARE EARTHS LTD.,SILLIMANITE SAND,132203
INDIAN RESIN EXPORTS,COTTON GOODS,3200
INDIAN ROSEWOOD INDUSTRIES,ROSEWOOD PRODUCTS,200
INDIAN TEXTILES,COTTON YARN,18402
INDIGO TEXTILES,COTTON GOODS,4726
INDO AGRO EXPORTS,GHERKINS IN BRINE,139020
INDO GERMAN CARBONS LTD.,ACTIVATED CARBON,2860172
INDO NISSAN FOODS LTD.,FOOD STUFFS,11094
INDO SHELL MOULD LTD.,AUTOMOBILES PARTS,45249
INDO-SPANISH TASTY FOODS PVT LTD,GHERKINS IN BRINE,472990
INDROYAL CRAFTS,SOFA SET,252552
INDSIL ENERGY&ELECTRO CHEMICAL P.LTD.,SILICON MANGANESE,100000
INDSIL HYDRO POWER & MAGANESE LTD.,SILICON MANGANESE,860000
INDUS CONSUMER PRODUCTS LTD.,RUBBER MATS,1566940
INDUS LIFE SCIENCE,PHARMACEUTICALS,20881
INDUSTRIAL & FINE CHEMICALS,SULPHUR POWDER,68200
INDUSTRIAL ELASTOMERS,LATEX GLOVES,421
INDUSTRIAL ENGINEERING CORPN.,STEEL DRUMS,730142
INFINITY CLOTHING,COTTON GOODS,8481
INFINITY DUTY FREE SERVICES P.LTD.,COTTON GARMENTS,10853
INFINITY STYLE,COTTON GARMENTS,60803
INFIRA ENGINEERING,VALVES,4072
INFITRAA ENGINEERINGT,VALVES,16697
INFRA ELEVATORS INDIA,PANEL BOARD,1406
INFRA SYSTEMS,COCONUTS,85094
INIYAA INTERNATIOAL,COTTON GARMENTS,7337
INIYAN CREATIONS,COTTON GARMENTS,27880
INKAL VENTURES P.LTD.,ELECTRICAL ITEMS,214
INMO IMPEX,RUBBER PRODUCTS,20090
INNO IMPEX,COTTON GARMENTS,23683
INNO MOTION TECHNOLOGIES,SPARES,52318
INNOPOLIS BIO INNOVATIONS,CHEMICALS,1142
INNOVATIVE FOODS LTD.,FROZEN MARINE FOODS,266924
INNOVATIVE POLIMER,PLASTIC INJECTION MOULDED,61151
INSTRUMENTATION LTD.,SPARES,1178
INTEGRAL COCONUT PRODUCTS,COCONUT OIL,22785
INTEGRATED ENGINEERING ENTERPRISES,SPARES,883
INTEGRATED LIGHTING,RICE,420288
INTELLE POWER SYSTEMS,AUTOMOBILES PARTS,9320
INTER COTTONS,COTTON GOODS,43416
INTER EXIM,CHAPPALS,731
INTERGRATED ENGINEERING ENTERPRISES,MARKING GUAGE,220
INTERGROW BRANDS P.LTD.,FOOD STUFFS,1408162
INTERGROW FOODS&BEVERAGES,FOOD STUFFS,10813
INTERNATIONAL AGRO FOOD PRODUCTS,FOOD STUFFS,18139
INTERNATIONAL AGRO PLAST,PLASTIC PRODUCTS,49200
INTERNATIONAL CARGO PLAST,FOOD STUFFS,24800
INTERNATIONAL FITNESS SYSTEM,EXERCISING EQUIPMENT,3100
INTERNATIONAL FREEZE FISH EXPORTS,FROZEN YELLOW TUNA,2514995
INTERNATIONAL TIMBER TRADERS,ROSEWOOD PRODUCTS,30353
INTERSEAS,FROZEN SQUID,2816550
IP TEA AND COMMON,TEA,20496
IREL(INDIA)LTD.,SILLIMANITE SAND,819683
IRFAN AGRO FOODS,FOOD STUFFS,50952
IRIS CLOTHIING CO.,COTTON GOODS,65114
IRIS KNITTING CO.,COTTON GARMENTS,15638
ISAAB EXPORTS,WOOD PRODUCTS,1251
ISF CHITING AND MARINE PRODUCTS LLP,DRIED SHRIMPS,13448
ISHWAR EXPORTS,COTTON GARMENTS,76915
ISHWAR TEX LLP,COTTON GARMENTS,56149
ISP FASHIONS,COTTON GOODS,21713
ISTYX INTERNATIONAL,COTTON GARMENTS,51575
ITAL INDIA PACK PLUS,MACHINERIES,16389
ITAL SOLUTIONS P.LTD.,GENERAL CARGO,3317
ITALIAN PLANET,PLANNERS FRAMES,10370
J & J KALAN PHARMACY P.LTD.,AYURVEDIC PRODUCTS,2462
J AND J ENGINEERS&CONTRACTORS,COCONUTS,28250
J STAR INDUSTRIES,STEEL ALLOYS,14500
J&D INTERNATIONAL EXPORTS&IMPORTS,FOOD STUFFS,81300
J&J ASSOCIATES,FOOD STUFFS,39285
J&L ENTERPRISES,BOTTLES,1380
J&T EXPORTS,FOOD STUFFS,70848
J- WIN FASHION,COTTON GARMENTS,8851
J.B.C. INTERNATIONAL,COIR MESH,692253
J.E.ENGINEERINGS,SPARES,25502
J.G.HOISERY P.LTD.,COTTON GARMENTS,13135
J.H.ENTERPRISES,GINGER,24384
J.J PERFUMES INTERNATIONAL,PERFUME,12210
J.J. PERFUMES,PERFUME,18149
J.K. IMPEX,TILES,24000
J.K.INDUSTRIES,MACHINERIES,18700
J.K.INTERNATIONAL,COTTON GOODS,34325
J.K.MACHINARIES,MACHINERIES,420
J.K.MEDIRISE,SURGICAL GLOVES,26560
J.K.SHAKTHIVL COTTON,COTTON GARMENTS,14220
J.K.SHASTIVEL COTTON,COTTON GOODS,14400
J.K.TRADING COMPANY,STOVE,32258
J.K.TYRES AND INDUSTRIES,TYRES/TUBES,43363
J.M. POSNER EXPORTS INDIA P.LTD.,MACHINERIES,23911
J.M.EXPORTS,BANANA,20395
J.M.POSNER EXPORTS INDIA P..LTD.,RUBBER MATS,29101
J.P.ESSENTIAL EXPORTS INDIA,PLYWOOD,719802
J.P.P.MILLS P.LTD.,COTTON YARN,372377
J.R ENGINEERING,SPARES,295
J.R. EXPORTS,COTTON GARMENTS,15930
J.R.P.EXPORTS,COTTON GOODS,27230
J.R.RUBBER INDUSTRIES,RUBBER MATS,191656
J.S. MATS&MATTINGS,RUBBER MATS,227882
J.S.AUTO CAST,AUTOMOBILES PARTS,1283669
J.V.GOKAL & COMPANY,TEA,202271
JACKDOW P. LTD.,RUBBER MATS,511
JACOB & RICHARD INTERNATIONAL P. LTD.,RICE,493326
JACOB & RICHARD INTERNATONAL P.LTD.,FOOD STUFFS,80179
JACOBI CARBONS INDIA P.LTD.,ACTIVATED CARBON,286801
JADLI FOODS (INDIA) P. LTD.,MANGO PULP,194040
JAGADEESH SUBRAYAN THIRUVENKITTAN,COCONUTS,114100
JAGAN KNIT FABS,COTTON GARMENTS,3006
JAGANATHAN M.,COCONUTS,76000
JAI AGRO INTERNATIONAL,COCONUTS,56400
JAI KNIT CREATION,COTTON GARMENTS,4138
JAI RAM CREATIONS,COTTON GARMENTS,9467
JAINUM FOOD AND WASTE PROJECTS.P.LTD,FOOD STUFFS,1400
JANATHA AQUA PRODUCTS P.LTD.,FISH OIL,22458
JANATHA FISH MEAL & OIL PRODUCTS,FISH OIL,1443735
JANATHA MACHINES,TYRE RETREADING MACHINE,12097
JANATHA POLYMERS,PLASTIC PRODUCTS,47112
JANATICS INDIA P.L.TD.,VALVES,2320
JANSON EXPORTS,COTTON GOODS,160399
JANSONS BALERS,RUBBER MATS,1139326
JANSONS INDUSTRIES,COTTON GOODS,64094
JAS INTERNATIONAL,COTTON GOODS,20495
JASMI HOME FURNISHINGS P.LTD.,FURNITURE,16875
JASON&JARON CONCRETE PRODUCTS,COCONUTS,85000
JATIN AND COMPANY,SPICES,627095
JAY TEX APPARELS,COTTON GOODS,4631
JAY TEXTILES,COTTON GARMENTS,12092
JAYA SRI CREATIONS,COTTON GARMENTS,1817
JAYABHARATH MODERN RICE MILL,RICE,753000
JAYACHANDRAN ALLOYS P.LTD.,LEAD INGOTS,10753048
JAYACHANDRAN INDUSTRIES PVT LTD,BATTERIES,2372777
JAYAKRISHNA COIRS,COIR MATS,197411
JAYAKUMARAN EXPORTS,COTTON GOODS,73835
JAYALAKSHMI APPARELS,COTTON GOODS,29943
JAYALAKSHMI CASHEW EXPORTS,CASHEW KERNELS,45000
JAYALAXMI ENTERPRISES,BAGS,6422
JAYANA COIRS,COIR FIBER,133600
JAYANA INTERNATIONAL,FOOD STUFFS,111800
JAYASREE COIR MILLS,COIR MATS,195372
JAYAVARMA TEXTILES P.LTD.,COTTON YARN,22356
JAYSHREE TEA & INDUSTRIES LTD.,TEA,172338
JC COIR INTERNATIONAL P. LTD,COIR MATS,25765
JEEO APPARELS,COTTON GARMENTS,80993
JEEVA GARMENTS,COTTON GARMENTS,23189
JEEVAGRAM,SPICES,3585
JEMSONS STARCH AND DERIVATIVES ,MUDIFIED STARCH,12058
JENISKER,TYRE RETREADING MATERIALS,8640
JERSEBY ENGINERING,MACHINERIES,6961
JEWEL PACKER,PACKING MATERIALS,7353
JEWISH APPARELS,COTTON GARMENTS,103
JEYENA INTERNATIONAL,FOOD STUFFS,36450
JFK INTERNATIONAL,TEA,1939758
JIMAS TRADING,COTTON GARMENTS,3000
JINDAL ALUMINIUM LTD.,ALUMINIUM EXTRUSIONS,20000
JINEY PUBLICATION,PRINTED BOOKS & PAPER TAGS,18682
JIYO FRAGRANS,PERFUME,7463
JMS EXPORTS,TURMERIC POWDER,139431
JNF TRADING,FOOD STUFFS,59580
JNG EXPORTS,FROZEN MARINE FOODS,296725
JOB P.P.,FOOD STUFFS,14000
JOE MARINE,FURNITURE,2620
JOECE ENTERPRISES,COIR MATS,374958
JOEL RUBBER INDUSTRIES,RUBBER TILES,2590
JOHNS CASHEW COMPANY,CASHEW KERNELS,120700
JOHNY GARMENTS,COTTON GARMENTS,19726
JOLLY FLEX,RUBBER PRODUCTS,165895
JOLLY INDUSTRIES,PIPE FITTINGS,8581
JONQUIL FINE FOODS,RICE,48720
JOS BETS TRADERS,SPICES,5040
JOS MARINE TECNICAL,MACHINERIES,1348
JOS TRADERS,PEPPER,14296
JOSE TRADERS,SPICES,26125
JOSEPH A THAYYIL,UMBRELLA,12473
JOSEPH RUBBERS(I)P.LTD.,NATURAL RUBBER,342980
JOTHIRENGA MATCH WORKS,MATCH STICKS,27709
JOWALWENS & MANUFACTURING,SPARES,340
JOY COIR PRODUCTS,RUBBER MATS,19570
JPJ HYDRAULICS,VALVES,930
JPS EXPORTS,COTTON GOODS,498
JR 555,COTTON GARMENTS,2077
JR EXPORT INDUSTRIES,RUBBER MATS,168270
JRP INTERNAITONAL,COCONUTS,113360
JRUNIQUE PRINTERS LLP,CALENDER,14800
JSK BEAUTY AND SALOON SOLUTION,AYURVEDICA TREATMENT EQUP.,467
JSM EXPORTS,TEA,9327
JTN ENTERPRISES,COCONUTS,26650
JUDE FOODS,FROZEN SHRIMPS,329461
JULIA GARMENTS,COTTON GARMENTS,5625
JUMBO EXPORTS,COTTON GARMENTS,2236
JUPITER MEDICAL EQUIPMENTS,MEDICAL EQUIPMENTS,1850
JUST PRECI COMPS,SPARES,755
JUVENCIA LIFESCIENCE,LATEX GLOVES,5362
JVP EQUIPMENTS,MACHINERIES,5000
JYOTHI LABORATORIES LTD.,DETERGENT POWDER,8042
K&T AGRO MILLS P.LTD.,RICE,785726
K.A.C.RUBBERS,RUBBER MATS,102620
K.A.VIJAYAN MENOKEY,GENERAL CARGO,3040
K.B.EXPORTS & IMPORT,PUMPKIN,1059588
K.B.S EXPORTS,FOOD STUFFS,3480
K.C.COCONUT PRODUCTS,COCONUT OIL,71280
K.E.F.CLOTHING,COTTON GOODS,3589
K.G.CARDAMOM,CARDAMOM,6728
K.G.EXPORTS,FOOD STUFFS,5921
K.G.I.CLOTHING P.LTD.,COTTON GARMENTS,7200
K.G.N.APPAREL EXPORTS,COTTON GARMENTS,81
K.G.R.KNITWEAR,COTTON GARMENTS,120
K.H.EXPORTS,COTTON GARMENTS,7785
K.K.INDUSTRIES,COTTON GARMENTS,624
K.K.J.INTERNATIONAL,SPICES,750
K.K.R.AGRO MILLS P.LTD.,RICE POWDER,4600863
K.L.ABDUL SATHAR IMPEX P.LTD.,PLYWOOD,802966
K.L.M.FASHON,COTTON GARMENTS,30865
K.M. EXPORTS,FOOD STUFFS,22728
K.M.CORPORATES,COMPUTER PARTS,3980
K.M.FISHERIES,FROZEN YELLOW TUNA,1456850
K.M.GANATRA @ COMPANY,NUTMEG,70111
K.M.KNITWEAR,COTTON GOODS,26740
K.M.OIL INDUSTRIES,COCONUT OIL,92301
K.M.S.UNIVERSAL EXPORTS P.LTD.,COIR FIBER,358590
K.M.TRACTORS,TRACTOR,8179
K.N.ENGINEERING WORKS,AUTOMOBILES PARTS,37750
K.NARAYAN,FOOD STUFFS,18963
K.P.B. GLOBAL EXPORTERS PVT LTD,TAPIOCA,2489167
K.P.EXPORTS,RUBBER MATS,241908
K.P.GROUP INDUSTRIES,RUBBER MATS,160271
K.P.NAMBOODIRI,TOOTH POWDER,91415
K.P.R. KNITS,COTTON GOODS,54423
K.P.R. MILL LTD.,COTTON YARN,1659401
K.P.R.EXPORTS,COTTON GOODS,32722
K.R.K.EXPORTS ,RICE,131846
K.R.TRADERS,TYRE POLISH,22815
K.S.A..PLYWWOD,PLYWOOD,77225
K.S.CO.F.FOR FISHERIES DEVPT.LTD.,FROZEN YELLOW TUNA,410100
K.S.E.INC.,COTTON GARMENTS,127397
K.S.GANGADHARA IYER AND CO.,RUBBER MATS,971057
K.S.R. KNITTERS,COTTON GARMENTS,1660
K.S.R.MARINE SERVICES P.LTD.,SPARES,5045
K.S.SHAHUL HAMEED,TURMERIC POWDER,36259
K.SUBRAYA ANANTHA KAMATH & SONS,CASHEW KERNELS,31752
K.T. GARMENTS,COTTON GARMENTS,14691
K.U.INDUSTRIES,VALVES,15461
K.V.P. ENTERPRISES,FOOD STUFFS,47000
K.V.SELVY TEX,COTTON GARMENTS,13413
KA PREVULCANISED LATEX,LATEX RUBBER,160800
KAC EXPORTS,RUBBER MATS,53340
KADAVIL ELECTRO MECHANICAL INDUSTRIES,SPARES,1745
KADER EXPORTS P.LTD.,FROZEN MARINE FOODS,14000
